회사명,거래소코드,회계년도,[제조]   연구비(연결),[제조]   경상개발비(연결),[제조]매출액(영업수익)(*)
비케이탑스(주),030790,2011/12,,,159914101
비케이탑스(주),030790,2012/12,0,0,319255328
비케이탑스(주),030790,2014/12,0,0,113507856
비케이탑스(주),030790,2015/12,0,0,87449960
비케이탑스(주),030790,2016/12,0,0,89360389
비케이탑스(주),030790,2017/12,0,0,80092427
비케이탑스(주),030790,2018/12,0,0,66509764
비케이탑스(주),030790,2019/12,,,55687268
비케이탑스(주),030790,2020/12,0,196620,7777162
비케이탑스(주),030790,2021/12,0,14310,8400080
비플라이소프트(주),148780,2016/12,,,11983780
비플라이소프트(주),148780,2017/12,0,1069926,19155572
비플라이소프트(주),148780,2018/12,0,1035013,16602762
비플라이소프트(주),148780,2019/12,0,1062386,15215720
비플라이소프트(주),148780,2021/12,0,0,16994280
빛샘전자(주),072950,2012/12,,,31277276
빛샘전자(주),072950,2013/12,,,29019102
빛샘전자(주),072950,2014/12,0,1209401,25339473
빛샘전자(주),072950,2015/12,0,1614655,26214360
빛샘전자(주),072950,2016/12,0,1621652,29348340
빛샘전자(주),072950,2017/12,0,1555712,26628251
빛샘전자(주),072950,2018/12,0,1183881,23490677
빛샘전자(주),072950,2019/12,0,1223400,25882186
빛샘전자(주),072950,2020/12,0,1117550,21643427
빛샘전자(주),072950,2021/12,0,1205836,33141873
사조동아원(주),008040,2011/12,0,176768,433926346
사조동아원(주),008040,2012/12,0,242470,512633814
사조동아원(주),008040,2013/12,0,284304,501344613
사조동아원(주),008040,2014/12,0,273647,459441374
사조동아원(주),008040,2015/12,0,121807,446850950
사조동아원(주),008040,2016/12,0,101778,363732805
사조동아원(주),008040,2017/12,0,47676,374082379
사조동아원(주),008040,2018/12,0,1650,407961401
사조동아원(주),008040,2019/12,0,4249,412516589
사조동아원(주),008040,2020/12,0,1213,391913287
사조동아원(주),008040,2021/12,0,214,415276864
사조산업(주),007160,2011/12,0,82256,412535548
사조산업(주),007160,2012/12,0,117736,443278822
사조산업(주),007160,2013/12,0,906773,376065868
사조산업(주),007160,2014/12,0,371808,404706810
사조산업(주),007160,2015/12,0,80687,364162555
사조산업(주),007160,2016/12,0,0,385747610
사조산업(주),007160,2017/12,0,0,447088617
사조산업(주),007160,2018/12,0,0,385775974
사조산업(주),007160,2019/12,0,0,383643416
사조산업(주),007160,2020/12,0,0,382028754
사조산업(주),007160,2021/12,0,0,402434387
사조씨푸드(주),014710,2012/12,0,0,281985807
사조씨푸드(주),014710,2013/12,0,0,253698015
사조씨푸드(주),014710,2014/12,0,0,263243560
사조씨푸드(주),014710,2015/12,0,0,280821991
사조씨푸드(주),014710,2016/12,,,323397153
사조씨푸드(주),014710,2017/12,,,378216804
사조씨푸드(주),014710,2018/12,,,397127002
사조씨푸드(주),014710,2019/12,,,348873298
사조씨푸드(주),014710,2020/12,,,214456964
사조씨푸드(주),014710,2021/12,,,174614930
삼륭물산(주),014970,2011/12,0,0,38444249
삼륭물산(주),014970,2012/12,0,0,44812492
삼륭물산(주),014970,2013/12,0,0,39305454
삼륭물산(주),014970,2014/12,0,0,40554330
삼륭물산(주),014970,2015/12,0,0,41575315
삼륭물산(주),014970,2016/12,0,0,40646308
삼륭물산(주),014970,2017/12,0,0,37183414
삼륭물산(주),014970,2018/12,0,0,37831621
삼륭물산(주),014970,2019/12,0,0,39483021
삼륭물산(주),014970,2020/12,0,0,38832974
삼륭물산(주),014970,2021/12,0,0,34872322
삼목강업(주),158380,2013/12,,,66245321
삼목강업(주),158380,2014/12,,,69086108
삼목강업(주),158380,2015/12,,,64784546
삼목에스폼(주),018310,2011/12,,,127224290
삼목에스폼(주),018310,2012/12,,,145950930
삼목에스폼(주),018310,2013/12,,,217853219
삼목에스폼(주),018310,2014/12,,,251546157
삼목에스폼(주),018310,2015/12,,,260350359
삼목에스폼(주),018310,2016/12,,,268032154
삼목에스폼(주),018310,2017/12,,,305094738
삼목에스폼(주),018310,2018/12,,,188934728
삼목에스폼(주),018310,2019/12,,,144218796
삼목에스폼(주),018310,2020/12,,,116454496
삼목에스폼(주),018310,2021/12,0,0,204910855
삼보모터스(주),053700,2011/12,0,607600,183485286
삼보모터스(주),053700,2012/12,0,703070,216472008
삼보모터스(주),053700,2013/12,0,1280789,230939911
삼보모터스(주),053700,2014/12,0,1682871,216210343
삼보모터스(주),053700,2015/12,0,2240971,231578174
삼보모터스(주),053700,2016/12,0,3071583,257923560
삼보모터스(주),053700,2017/12,0,3518696,249909065
삼보모터스(주),053700,2018/12,0,3615864,252644334
삼보모터스(주),053700,2019/12,0,5459864,265070911
삼보모터스(주),053700,2020/12,0,6151667,253523066
삼보모터스(주),053700,2021/12,0,7004049,304127205
삼보산업(주),009620,2011/12,,,304264762
삼보산업(주),009620,2012/12,,,298362025
삼보산업(주),009620,2013/12,0,0,280052191
삼보산업(주),009620,2014/12,0,0,342536455
삼보산업(주),009620,2015/12,0,0,330365956
삼보산업(주),009620,2016/12,0,0,302752880
삼보산업(주),009620,2017/12,0,0,308682930
삼보산업(주),009620,2018/12,0,0,245340818
삼보산업(주),009620,2019/12,0,0,262616975
삼보산업(주),009620,2020/12,0,0,242162688
삼보산업(주),009620,2021/12,0,0,288093211
삼부토건(주),001470,2011/12,0,11710719,595682205
삼부토건(주),001470,2012/12,0,6373226,529509266
삼부토건(주),001470,2013/12,0,9161517,518447500
삼부토건(주),001470,2014/12,0,2159984,526157700
삼부토건(주),001470,2016/12,0,1085917,389348496
삼부토건(주),001470,2017/12,0,1042301,272149828
삼부토건(주),001470,2018/12,0,796589,177384282
삼부토건(주),001470,2019/12,0,1009871,226244600
삼부토건(주),001470,2020/12,0,736818,376331922
삼부토건(주),001470,2021/12,0,316629,320576036
삼성SDI(주),006400,2011/12,0,42859356,4539033205
삼성SDI(주),006400,2012/12,0,56497468,4907778303
삼성SDI(주),006400,2013/12,0,74830612,3989091059
삼성SDI(주),006400,2014/12,0,52016471,4720208061
삼성SDI(주),006400,2015/12,0,571018124,6680135829
삼성SDI(주),006400,2016/12,0,552529353,4422860767
삼성SDI(주),006400,2017/12,0,525933696,5421388952
삼성SDI(주),006400,2018/12,0,603952111,8186909424
삼성SDI(주),006400,2019/12,0,712409371,8250811205
삼성SDI(주),006400,2020/12,0,808300073,9101397947
삼성SDI(주),006400,2021/12,0,877647905,11581771057
삼성공조(주),006660,2011/12,0,199931,108886243
삼성공조(주),006660,2012/12,0,205327,89351082
삼성공조(주),006660,2013/12,0,199880,80740133
삼성공조(주),006660,2014/12,0,176471,77899460
삼성공조(주),006660,2015/12,0,60504,74433440
삼성공조(주),006660,2016/12,0,81617,68041507
삼성공조(주),006660,2017/12,0,1412449,77602683
삼성공조(주),006660,2018/12,0,1759381,66968671
삼성공조(주),006660,2019/12,0,1659475,61408104
삼성공조(주),006660,2020/12,0,1696940,54737476
삼성공조(주),006660,2021/12,0,1435902,69448758
삼성물산(주),000830,2011/12,0,100029000,15696693312
삼성물산(주),000830,2012/12,0,115090000,17241095070
삼성물산(주),000830,2013/12,0,127892000,18844613519
삼성물산(주),028260,2014/12,0,0,3312659234
삼성물산(주),000830,2014/12,0,135270000,19150028354
삼성물산(주),028260,2015/12,0,38367000,8885125467
삼성물산(주),028260,2016/12,0,117337000,20001558969
삼성물산(주),028260,2017/12,0,84335000,20442825137
삼성물산(주),028260,2018/12,0,78036000,20833131447
삼성물산(주),028260,2019/12,0,92979000,19983631881
삼성물산(주),028260,2020/12,0,96277000,19088822950
삼성물산(주),028260,2021/12,0,110181000,21120591426
삼성바이오로직스(주),207940,2016/12,,,294622021
삼성바이오로직스(주),207940,2017/12,,,464629334
삼성바이오로직스(주),207940,2018/12,,,535805801
삼성바이오로직스(주),207940,2019/12,,,701591860
삼성바이오로직스(주),207940,2020/12,0,5105829,1164776874
삼성바이오로직스(주),207940,2021/12,0,0,1568006928
삼성에스디에스(주),018260,2014/12,0,56397327,4574778186
삼성에스디에스(주),018260,2015/12,0,51660565,4352976599
삼성에스디에스(주),018260,2016/12,0,62768123,4006911341
삼성에스디에스(주),018260,2017/12,0,74215051,4547167388
삼성에스디에스(주),018260,2018/12,0,72727094,5083718449
삼성에스디에스(주),018260,2019/12,0,70617905,5096158488
삼성에스디에스(주),018260,2020/12,0,62871711,4549427072
삼성에스디에스(주),018260,2021/12,0,69500594,4985712694
삼성엔지니어링(주),028050,2011/12,0,0,8138208456
삼성엔지니어링(주),028050,2012/12,0,0,8867692358
삼성엔지니어링(주),028050,2013/12,0,0,8234670058
삼성엔지니어링(주),028050,2014/12,0,0,7472304062
삼성엔지니어링(주),028050,2016/12,0,0,5601508842
삼성엔지니어링(주),028050,2017/12,0,0,4482219762
삼성엔지니어링(주),028050,2018/12,0,0,4264918680
삼성엔지니어링(주),028050,2019/12,0,0,4795373705
삼성엔지니어링(주),028050,2020/12,0,0,5020786128
삼성엔지니어링(주),028050,2021/12,0,0,5085977646
삼성전기(주),009150,2011/12,0,207518469,4064237614
삼성전기(주),009150,2012/12,0,234060122,5469200412
삼성전기(주),009150,2013/12,0,335896762,6119486380
삼성전기(주),009150,2014/12,0,361340535,5182707973
삼성전기(주),009150,2015/12,0,303945048,5297402353
삼성전기(주),009150,2016/12,0,288525148,4690337158
삼성전기(주),009150,2017/12,0,321408912,5003041032
삼성전기(주),009150,2018/12,0,460582649,5682105030
삼성전기(주),009150,2019/12,0,484194642,5369118409
삼성전기(주),009150,2020/12,0,433932838,5597799214
삼성전기(주),009150,2021/12,0,526153387,7199719839
삼성전자(주),005930,2011/12,0,9979841000,120815977000
삼성전자(주),005930,2012/12,0,11532795000,141206377000
삼성전자(주),005930,2013/12,0,14319402000,158372089000
삼성전자(주),005930,2014/12,0,14385506000,137825547000
삼성전자(주),005930,2015/12,0,13705695000,135205045000
삼성전자(주),005930,2016/12,0,14111381000,133947204000
삼성전자(주),005930,2017/12,0,16355612000,161915007000
삼성전자(주),005930,2018/12,0,18354080000,170381870000
삼성전자(주),005930,2019/12,0,19907236000,154772859000
삼성전자(주),005930,2020/12,0,21111490000,166311191000
삼성전자(주),005930,2021/12,0,22401726000,199744705000
삼성제약(주),001360,2011/12,,,44078653
삼성제약(주),001360,2012/12,,,47285859
삼성제약(주),001360,2013/12,,,46920575
삼성제약(주),001360,2014/12,,,30287782
삼성제약(주),001360,2015/12,0,296667,33202367
삼성제약(주),001360,2016/12,0,926542,40527279
삼성제약(주),001360,2017/12,0,938791,39064939
삼성제약(주),001360,2018/12,0,377508,42911270
삼성제약(주),001360,2019/12,,,44566363
삼성제약(주),001360,2020/12,,,48269172
삼성제약(주),001360,2021/12,,,54901130
삼성중공업(주),010140,2011/12,0,0,13358610841
삼성중공업(주),010140,2012/12,0,38383915,14423916279
삼성중공업(주),010140,2013/12,0,138684341,14706097960
삼성중공업(주),010140,2014/12,0,95103064,12584242743
삼성중공업(주),010140,2015/12,0,88213197,9332927411
삼성중공업(주),010140,2016/12,0,71194964,9883581890
삼성중공업(주),010140,2017/12,0,60117424,7396888950
삼성중공업(주),010140,2018/12,0,47937030,4819075730
삼성중공업(주),010140,2019/12,0,49684850,7098805562
삼성중공업(주),010140,2020/12,0,49557935,6825532312
삼성중공업(주),010140,2021/12,0,50836669,6542631445
삼아알미늄(주),006110,2011/12,,,158084045
삼아알미늄(주),006110,2012/12,,,150091124
삼아알미늄(주),006110,2013/12,,,128945237
삼아알미늄(주),006110,2014/12,,,124979136
삼아알미늄(주),006110,2015/12,,,124282725
삼아알미늄(주),006110,2016/12,,,129273897
삼아알미늄(주),006110,2017/12,,,136858720
삼아알미늄(주),006110,2018/12,0,41302,150217531
삼아알미늄(주),006110,2019/12,0,80349,145093300
삼아알미늄(주),006110,2020/12,0,177985,155606892
삼아알미늄(주),006110,2021/12,0,44875,213668220
삼아제약(주),009300,2011/12,,,56857631
삼아제약(주),009300,2012/12,,,56571987
삼아제약(주),009300,2013/12,,,54636875
삼아제약(주),009300,2014/12,,,56776453
삼아제약(주),009300,2015/12,,,59658044
삼아제약(주),009300,2016/12,,,65875510
삼아제약(주),009300,2017/12,,,61792317
삼아제약(주),009300,2018/12,,,66947399
삼아제약(주),009300,2019/12,0,5386146,71560150
삼아제약(주),009300,2020/12,0,3680838,53652809
삼아제약(주),009300,2021/12,0,3829308,54666375
삼양식품(주),003230,2011/12,0,0,294745405
삼양식품(주),003230,2012/12,0,0,315255506
삼양식품(주),003230,2013/12,0,0,292919936
삼양식품(주),003230,2014/12,0,0,305966401
삼양식품(주),003230,2015/12,0,0,284364518
삼양식품(주),003230,2016/12,0,0,353966707
삼양식품(주),003230,2017/12,0,0,454083619
삼양식품(주),003230,2018/12,0,0,464179145
삼양식품(주),003230,2019/12,0,0,535113844
삼양식품(주),003230,2020/12,0,0,636777102
삼양식품(주),003230,2021/12,0,0,630867736
삼양통상(주),002170,2011/12,0,0,158952588
삼양통상(주),002170,2012/12,0,0,158006567
삼양통상(주),002170,2013/12,0,0,162762526
삼양통상(주),002170,2014/12,0,0,196970886
삼양통상(주),002170,2015/12,0,0,213859986
삼양통상(주),002170,2016/12,0,0,189677527
삼양통상(주),002170,2017/12,0,0,167857930
삼양통상(주),002170,2018/12,0,0,182741093
삼양통상(주),002170,2019/12,0,0,191990393
삼양통상(주),002170,2020/12,0,0,198235308
삼양통상(주),002170,2021/12,0,0,192023842
삼영무역(주),002810,2011/12,0,4533,277131809
삼영무역(주),002810,2012/12,0,1920,272339909
삼영무역(주),002810,2013/12,0,5802,264570803
삼영무역(주),002810,2014/12,0,7119,262569578
삼영무역(주),002810,2015/12,0,68,223389607
삼영무역(주),002810,2016/12,0,2169,222134040
삼영무역(주),002810,2017/12,0,0,257371495
삼영무역(주),002810,2018/12,0,0,266955606
삼영무역(주),002810,2019/12,0,1272,246711799
삼영무역(주),002810,2020/12,0,273,217526443
삼영무역(주),002810,2021/12,0,0,292991661
삼영엠텍(주),054540,2011/12,0,0,108344353
삼영엠텍(주),054540,2012/12,0,0,106873400
삼영엠텍(주),054540,2013/12,0,0,97374356
삼영엠텍(주),054540,2014/12,0,0,90050990
삼영엠텍(주),054540,2015/12,0,0,81661714
삼영엠텍(주),054540,2016/12,0,0,61665893
삼영엠텍(주),054540,2017/12,0,2336644,58083069
삼영엠텍(주),054540,2018/12,0,71777,62025742
삼영엠텍(주),054540,2019/12,0,74308,64054670
삼영엠텍(주),054540,2020/12,0,32202,62653247
삼영엠텍(주),054540,2021/12,0,31143,59486069
삼영이엔씨(주),065570,2011/12,,,44020622
삼영이엔씨(주),065570,2012/12,,,43431841
삼영이엔씨(주),065570,2013/12,,,44909227
삼영이엔씨(주),065570,2014/12,,,42752811
삼영이엔씨(주),065570,2015/12,,,34723218
삼영이엔씨(주),065570,2016/12,,,35840213
삼영이엔씨(주),065570,2017/12,0,259161,38016186
삼영이엔씨(주),065570,2018/12,0,315215,35285403
삼영이엔씨(주),065570,2019/12,,,37032272
삼영이엔씨(주),065570,2020/12,,,35290264
삼영이엔씨(주),065570,2021/12,,,40113738
삼영전자공업(주),005680,2011/12,0,638155,259283755
삼영전자공업(주),005680,2012/12,0,652598,232610273
삼영전자공업(주),005680,2013/12,0,638082,225732317
삼영전자공업(주),005680,2014/12,0,661612,221904357
삼영전자공업(주),005680,2015/12,0,752122,190078097
삼영전자공업(주),005680,2016/12,0,773547,184019556
삼영전자공업(주),005680,2017/12,0,689330,195065085
삼영전자공업(주),005680,2018/12,0,595250,210167623
삼영전자공업(주),005680,2019/12,0,514793,171534808
삼영전자공업(주),005680,2020/12,0,572651,174103024
삼영전자공업(주),005680,2021/12,0,1288633,204383906
삼영화학공업(주),003720,2011/12,0,0,220282913
삼영화학공업(주),003720,2012/12,0,0,171003495
삼영화학공업(주),003720,2013/12,0,0,152316401
삼영화학공업(주),003720,2014/12,0,0,131084570
삼영화학공업(주),003720,2015/12,0,0,94795670
삼영화학공업(주),003720,2016/12,0,0,93615503
삼영화학공업(주),003720,2017/12,0,2653161,87938122
삼영화학공업(주),003720,2018/12,0,2729081,89805317
삼영화학공업(주),003720,2019/12,0,2342320,91604129
삼영화학공업(주),003720,2020/12,0,3001425,97062975
삼영화학공업(주),003720,2021/12,0,3359436,107925547
삼익티에이치케이(주),004380,2011/12,,,276548528
삼익티에이치케이(주),004380,2012/12,,,186820626
