회사명,거래소코드,회계년도,[제조]비유동비율(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]유동부채비율(IFRS연결),[제조]차입금비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]유보액대비율(IFRS연결),[제조]유보액 대 납입자본배율(IFRS연결),[제조]투자집중도(IFRS연결)
크리스탈지노믹스(주),083790,2015/12,121.48,98.64,95.33,64.58,72.85,52.08,47.83,-1.08,48.23,5.01,694.99
크리스탈지노믹스(주),083790,2016/12,106.86,98.65,88.72,58.88,54.53,48.32,40.67,-2.27,54.67,5.44,480.57
크리스탈지노믹스(주),083790,2017/12,92.78,203.29,200.24,127.76,30.44,18.53,21.22,-5.44,65.32,5.75,509.02
크리스탈지노믹스(주),083790,2018/12,48.88,1625.62,1621.24,339.41,39.28,5.56,20.89,1.4,63.72,7.84,1375.2
크리스탈지노믹스(주),083790,2019/12,62.6,176.98,147.11,38.55,68.37,59.76,40.67,-1.83,53.87,9.7,2357.83
크리스탈지노믹스(주),083790,2020/12,61.77,253.36,239.33,66.19,43.8,32.38,28.09,-1.77,62.3,8.55,713.97
크리스탈지노믹스(주),083790,2021/12,87.58,217.95,205.05,46.54,55.12,30.99,34.82,-2.07,57.94,5.57,544.01
키네마스터(주),139670,2011/12,,,,,,,,,,,
키네마스터(주),139670,2012/12,,,,,,,,,,,
키네마스터(주),139670,2013/12,,,,,,,,,,,
키네마스터(주),139670,2014/12,8.12,644.21,644.21,504.79,25.66,18.25,2.3,999999999,76.09,6.53,173.42
키네마스터(주),139670,2015/12,10.73,599.22,599.22,536.82,23.32,18.79,0,999999999,78.12,6.27,216.53
키네마스터(주),139670,2016/12,15.15,550.9,550.9,315.04,21.77,19.35,0,999999999,78.29,4.87,233.76
키네마스터(주),139670,2017/12,13.92,531.76,531.76,309.14,23.07,20.53,0,999999999,76.22,3.61,164.59
키네마스터(주),139670,2018/12,13.42,1369.92,1369.92,770.09,13.4,7.3,0,999999999,82.22,3.28,109.53
키네마스터(주),139670,2019/12,16.32,963.42,963.42,638.82,14.51,10.19,4.51,21.05,81.5,3.33,73.87
키네마스터(주),139670,2020/12,16.8,1030.79,1030.79,849.61,15.85,9.61,5.01,250.33,61.52,1.5,54.79
키네마스터(주),139670,2021/12,14.04,1351.4,1351.4,714.33,10.37,7.13,3.53,-103.93,64.88,2.52,97.29
태경산업(주),015890,2011/12,83.77,143.92,110.81,16.82,62.46,54.68,31.74,17.84,58.09,16.78,99.28
태경산업(주),015890,2012/12,89.88,144.95,95.39,16.97,55.34,45.16,27.48,9.78,60.97,17.89,96.87
태경산업(주),015890,2013/12,88.03,139.48,96.33,29.07,54.47,47.63,30.48,5.29,61.38,18.27,91.48
태경산업(주),015890,2014/12,91.81,134.76,89.45,24.02,59.69,50.37,30.28,5.3,59.23,17.48,96.45
태경산업(주),015890,2015/12,120.57,87.22,55.99,10.81,81.47,69.82,54.66,-1.22,51.98,16.61,115.92
태경산업(주),015890,2016/12,119.85,97.65,70.83,18.88,89.81,71.63,61.61,2.08,49.75,16.97,100.19
태경산업(주),015890,2017/12,113.28,111.54,81.1,19.61,80.15,59.96,51.06,3.46,52.43,17.02,75.03
태경산업(주),015890,2018/12,110.71,108.93,71.96,11.81,74.9,58.93,42.46,4.98,57.34,21.3,86.17
태경산업(주),015890,2019/12,95.36,144.71,106.85,25.53,63.57,47.14,32.5,2.57,61.3,23.55,101.87
태경산업(주),015890,2020/12,93.91,147.84,108.31,31.28,56.62,42.42,29.31,5.75,64.32,23.82,121.18
태경산업(주),015890,2021/12,87.39,149.4,109.63,25.98,51.69,43.04,19.7,17.68,66.41,26.57,108.6
태경케미컬(주),006890,2011/12,68.86,329.27,310.68,32.58,18.28,15.01,0,3954.01,77.67,11.3,110.69
태경케미컬(주),006890,2012/12,70.53,340.38,319.4,48.69,16.62,13.54,2.59,4694.19,79.32,12.33,109.3
태경케미컬(주),006890,2013/12,72.58,352.78,336.65,88.6,16.97,12.58,2.31,68.24,79.76,13.93,125.51
태경케미컬(주),006890,2014/12,84.5,257.73,245.3,46.33,19.48,13.57,1.06,87.47,78.57,15.32,110.02
태경케미컬(주),006890,2015/12,100.89,133.63,116.3,29.86,20.69,14.82,5.12,1059.79,77.94,15.85,95.96
태경케미컬(주),006890,2016/12,96.35,156.86,133.08,36.81,18.25,13.96,4.18,27.05,79.44,15.49,98.66
태경케미컬(주),006890,2017/12,94.3,197.14,174.47,48.7,13.55,9.76,1.03,22.02,82.83,15.8,100.56
태경케미컬(주),006890,2018/12,95.84,217.61,187.67,28.95,14.07,8.38,0.93,74.6,83.28,17.69,119.78
태경케미컬(주),006890,2019/12,71.36,521.67,503.55,103.35,14.46,8.26,0.32,34.22,83.69,19.57,204.89
태경케미컬(주),006890,2020/12,71.4,570.86,553.41,58.48,13.27,7.33,0.33,687.75,85.06,20.63,190.82
태경케미컬(주),006890,2021/12,69.85,594.09,576.67,55.68,14.02,7.43,0.24,974.94,84.88,23.52,191.59
태광산업(주),003240,2011/12,97.7,148.62,119.45,16.65,49.15,34.62,24.02,15.13,71.3,491.09,79.93
태광산업(주),003240,2012/12,96.41,147.31,124.75,32.39,50.2,36.51,23.85,6.05,70.94,494.46,88.88
태광산업(주),003240,2013/12,93.33,134.79,113.53,48.6,47.75,40.38,22.2,6.36,72,516.71,96.14
태광산업(주),003240,2014/12,91.09,171.63,144.94,49.22,35.98,26.16,11.84,8.37,80.36,560.01,99.44
태광산업(주),003240,2015/12,86.26,214.47,185.64,63.52,29.65,20.23,7.23,5.96,84.04,577.43,111.42
태광산업(주),003240,2016/12,82.2,210.16,186.29,49.24,28.38,21.97,4.07,9.56,84.81,582.31,114.49
태광산업(주),003240,2017/12,77.12,233.83,208.67,49.8,29.46,22.38,3.17,15.05,83.64,617.42,107.83
태광산업(주),003240,2018/12,69.34,269.66,243.79,38.48,28.46,21.93,2.77,20.06,83.68,676.82,110.6
태광산업(주),003240,2019/12,69.21,345.88,314.03,82.81,25.07,16.15,3.96,31.68,86.36,675.9,111.11
태광산업(주),003240,2020/12,71.88,437.9,407.33,72.96,20.03,11,3.55,7.56,90.18,657.74,119.42
태광산업(주),003240,2021/12,69.27,366.07,332.77,60.14,23.95,14.94,2.84,53.69,86.34,763.66,104.63
태림페이퍼(주),019300,2011/12,184.82,49.95,34.07,1.58,131.23,92.92,102.89,3.47,39.79,11.52,164.83
태림페이퍼(주),019300,2012/12,171.33,60.33,42.62,3.46,111.49,66.56,86.03,4.56,43.68,12.13,90.5
태림페이퍼(주),019300,2013/12,171.09,53.17,38.35,3.89,107.62,68.7,86.39,2.11,44.67,12.76,95.33
태림페이퍼(주),019300,2014/12,175.62,46.45,31.09,2.42,110.99,76.15,89.55,2.15,44.05,13.15,106.18
태림페이퍼(주),019300,2015/12,174.81,57.77,44.69,0.44,132.79,100.37,102.53,-0.59,46.43,11.72,95.57
태림포장(주),011280,2011/12,,,,,,,,,,,
태림포장(주),011280,2012/12,,,,,,,,,,,
태림포장(주),011280,2013/12,,,,,,,,,,,
태림포장(주),011280,2014/12,,,,,,,,,,,
태림포장(주),011280,2015/12,136.94,59.24,51.62,4.23,66.31,49.59,44.75,0.54,54.44,9.56,118.96
태림포장(주),011280,2016/12,164.69,63.91,56.55,1.28,132.75,106.5,77.7,2.55,38.11,7.85,177.83
태림포장(주),011280,2017/12,154.47,55.95,44.66,1.23,102.67,86.16,74.93,0.52,44.16,7.9,104.95
태림포장(주),011280,2018/12,134.71,66.48,54.97,3.6,79.71,67.69,55.86,6.34,50.75,8.7,93.35
태림포장(주),011280,2019/12,137.21,58.86,46.85,0.6,76.47,66.71,49.97,4.34,51.64,8.26,94.51
태림포장(주),011280,2020/12,139.33,61.2,51.99,3.18,74.71,57.81,45.76,2.53,52.21,8.36,96.13
태림포장(주),011280,2021/12,130.27,74.91,58.07,5.84,74.87,59.53,42.25,10.99,52.44,8.9,80.65
태산엘시디(주),036210,2011/12,230.19,125.79,113.5,66.58,721.43,470.02,394.9,-1.91,2.93,0.26,47.35
태산엘시디(주),036210,2012/12,237.13,82.05,75.63,28.44,691.75,675.99,526.89,-1.47,8.9,1.98,35.51
태양금속공업(주),004100,2011/12,172.91,106.64,62.76,5.1,268.68,183.57,139.79,999999999,21.36,3.61,94.73
태양금속공업(주),004100,2012/12,197.19,96.57,58.71,2.06,345.8,257.43,169.49,999999999,17.61,3.56,92.01
태양금속공업(주),004100,2013/12,188.91,82.59,47.94,2.22,294.53,248.95,161,1.45,19.99,3.64,77.92
태양금속공업(주),004100,2014/12,171.86,93.77,53.36,3.53,266.88,207.98,142.12,1.51,21.9,3.99,74.96
태양금속공업(주),004100,2015/12,176.4,98.51,61.83,4.65,267.74,194.24,147.63,1.85,21.92,4.06,72.95
태양금속공업(주),004100,2016/12,165.78,99.19,65.76,5.78,245.95,181.64,136.12,2.57,23.68,4.42,74.99
태양금속공업(주),004100,2017/12,177.14,93.77,64.6,7.78,263.19,198.42,151.23,1.72,22.26,4.2,77.37
태양금속공업(주),004100,2018/12,199.71,84.92,52.14,6.1,305.18,241.96,181.89,1.08,19.67,3.9,84.4
태양금속공업(주),004100,2019/12,284.96,77.49,44.13,4.91,449.61,341.51,269.55,-2.22,13.15,2.59,79.96
태양금속공업(주),004100,2020/12,260.08,69.93,40.63,4.94,344.82,264.19,190.7,-0.48,17.99,3.98,104.06
태양금속공업(주),004100,2021/12,270.31,72.7,36.41,2.24,384.64,294.83,216.26,-0.11,16.19,3.62,93.88
태원물산(주),001420,2011/12,,,,,,,,,,,
태원물산(주),001420,2012/12,,,,,,,,,,,
태원물산(주),001420,2013/12,,,,,,,,,,,
태원물산(주),001420,2014/12,,,,,,,,,,,
태원물산(주),001420,2015/12,,,,,,,,,,,
태원물산(주),001420,2016/12,,,,,,,,,,,
태원물산(주),001420,2017/12,,,,,,,,,,,
태원물산(주),001420,2018/12,,,,,,,,,,,
태원물산(주),001420,2019/12,,,,,,,,,,,
태원물산(주),001420,2020/12,,,,,,,,,,,
태원물산(주),001420,2021/12,,,,,,,,,,,
태평양물산(주),007980,2011/12,156.9,106.51,33.61,5.13,195.77,130.37,144.69,2.11,31.61,8.49,48.58
태평양물산(주),007980,2012/12,166.51,102.34,32.13,4.21,329.3,256.78,232.43,0.77,21.75,8.36,63.48
태평양물산(주),007980,2013/12,138.86,126.23,42.12,4.74,252.09,168.93,181.2,2.02,26.02,8.03,54.51
태평양물산(주),007980,2014/12,144.49,106.32,28.44,5.63,258.58,201.36,184.82,2.07,25.18,7.72,59.39
태평양물산(주),007980,2015/12,163.83,101.42,32.98,4.96,292.1,225.09,224.09,1.49,22.8,7.02,56.45
태평양물산(주),007980,2016/12,232.04,81.18,38.13,10.32,388.92,316.44,300.35,-3.66,17.14,4.39,53.24
태평양물산(주),007980,2017/12,183.63,82.51,40.38,7.31,287.87,247.53,211.76,1.58,21.77,4.69,46.91
태평양물산(주),007980,2018/12,173.42,85.27,38.17,8.6,268.57,228.85,192.88,2.01,23.6,5.26,48.46
태평양물산(주),007980,2019/12,163.34,85.19,30.37,8.64,232.73,198.82,174.54,2.08,27.01,6.64,51.76
태평양물산(주),007980,2020/12,186.86,93.67,44.05,23.49,281.39,207.67,216.23,-0.13,23.12,6.26,70.12
태평양물산(주),007980,2021/12,217.04,125.25,51.1,11.41,364.01,197.18,265.81,0.08,18.81,5.77,69.34
테고사이언스(주),191420,2014/12,,,,,,,,,,,
테고사이언스(주),191420,2015/12,,,,,,,,,,,
테고사이언스(주),191420,2016/12,50.58,4539.56,4434.36,604.5,71.3,2.66,46.05,15.42,54.23,13.08,471.69
테고사이언스(주),191420,2017/12,65.49,208.62,201.01,3.66,32.32,32.03,10.92,3.97,71.51,17.59,380.13
테고사이언스(주),191420,2018/12,47.93,2922.82,2842.29,146.09,1.84,1.84,0.16,86.89,89.7,10.57,571.03
테고사이언스(주),191420,2019/12,46.34,3721.95,3559.87,229.88,1.55,1.48,0.29,49.16,90.15,10.83,719.5
테고사이언스(주),191420,2020/12,45.54,2123.27,2048.25,121.84,2.92,2.7,0.25,198,90.5,11.28,529.94
테고사이언스(주),191420,2021/12,50.6,1068.26,1031.02,105.08,5.46,5.14,2.3,-5.93,90.38,11.37,538.42
테라사이언스(주),073640,2011/12,156.73,70.77,39.56,0.97,151.46,133.86,113.43,1.79,35.19,5.6,232.09
테라사이언스(주),073640,2012/12,152.48,68.91,35.12,5.01,137.06,122.75,115.13,0.95,37.5,5.85,261.89
테라사이언스(주),073640,2013/12,175.27,67.16,24.17,1.08,166,135.1,139.01,-1.28,33.06,5.32,392.52
테라사이언스(주),073640,2014/12,210.26,50.15,17.23,1.99,205.78,190.46,159.75,-1.61,25.07,2.69,342.49
테라사이언스(주),073640,2015/12,303.42,41.98,23.27,1.53,326.94,294.22,262.82,-3.69,4.75,0.21,151.87
테라사이언스(주),073640,2016/12,,,,,,,,,,,
테라사이언스(주),073640,2017/12,206.41,73.01,59.94,2.02,380.55,375.47,315,-0.07,13.83,1.98,130.66
테라사이언스(주),073640,2018/12,86.12,117.47,99.09,7.77,95.52,93.14,85.72,0.2,40.2,3.67,147.93
테라사이언스(주),073640,2019/12,146.11,119.37,94.54,60.69,89.19,36.09,73.7,-2.14,41.89,3.82,208.86
테라사이언스(주),073640,2020/12,105.99,164.41,146.26,101.61,84.17,47.55,68.3,-0.55,41.84,3.35,261.78
테라사이언스(주),073640,2021/12,62.79,144.55,131.33,14.02,97.91,93.48,78.97,-0.61,43.11,5.7,410.56
텔코웨어(주),078000,2011/12,41.54,356.88,349.21,110.1,25.49,23.52,0,999999999,99.95,22.26,188.7
텔코웨어(주),078000,2012/12,45.04,326.46,321.58,58.69,28.73,25.64,0,999999999,105.47,23.17,159.41
텔코웨어(주),078000,2013/12,47.49,290.57,289.99,137.02,32.07,29.11,0,999999999,98.24,24.91,171.43
텔코웨어(주),078000,2014/12,43.71,613.36,613.36,220.77,15.31,11.67,0,999999999,111.58,25.64,207.64
텔코웨어(주),078000,2015/12,39.08,652.45,648.48,245.17,14.42,11.55,0,999999999,111.4,26.5,186.02
텔코웨어(주),078000,2016/12,37.77,922.3,922.3,547.93,10.19,7.85,0,999999999,115.5,26.66,262.48
텔코웨어(주),078000,2017/12,32.65,959.51,959.51,442.19,10.49,8.11,0,999999999,114.6,27.17,270.44
텔코웨어(주),078000,2018/12,31.6,744.66,744.66,247.27,13.63,11.02,0,999999999,110.82,27.74,281.7
텔코웨어(주),078000,2019/12,51.16,483.5,483.5,120.6,14.65,13.13,0.15,99.76,109.76,27.81,234.71
텔코웨어(주),078000,2020/12,37.09,706.26,706.26,52.17,11.89,10.59,0.09,16.63,112.69,27.6,312.27
텔코웨어(주),078000,2021/12,40.13,705.91,705.91,177.35,11.69,10.14,0.06,52.84,113.02,27.47,315.53
티와이엠(주),002900,2011/12,94.29,140.43,76.52,14.35,128.49,95.57,79,0.64,33.76,3.37,90.44
티와이엠(주),002900,2012/12,93.19,154.89,90.68,18.34,137.28,93.03,77.14,1.36,32.5,3.37,87.13
티와이엠(주),002900,2013/12,90.58,182.87,118.53,24.86,140.33,81.89,84.6,1.8,31.9,3.29,83.25
티와이엠(주),002900,2014/12,95.95,143.6,93.08,18.92,171.31,122.11,105.19,0.24,27.51,2.94,94.65
티와이엠(주),002900,2015/12,91.87,158.8,102.8,21.22,162.17,107.24,99.53,1.05,28.58,2.99,89.11
티와이엠(주),002900,2016/12,104.81,144.01,92.37,14.37,167.97,113.29,107.45,0.77,28.12,3.06,83.3
티와이엠(주),002900,2017/12,193.22,123.23,68.39,8.44,393.37,243.58,189.45,-0.19,14.18,2.33,96.33
티와이엠(주),002900,2018/12,210.98,111.76,59.19,6.87,457.77,310.31,188.88,-0.49,12.31,2.19,94.53
티와이엠(주),002900,2019/12,159.29,100.06,50.49,12.86,327.31,267.87,149.93,1.19,13.86,1.38,97.92
티와이엠(주),002900,2020/12,146.55,105.27,59.14,20.03,284.73,226.27,117.83,2.36,16.33,1.59,88.54
티와이엠(주),002900,2021/12,119.31,107.65,41.21,4.48,183.88,152.87,78.95,4.5,25.5,2.38,80.42
티제이미디어(주),032540,2011/12,66,559.62,418.39,120.84,18.41,9.36,0.06,10.9,77.68,11.46,141.79
티제이미디어(주),032540,2012/12,67.86,509.19,357.6,108.22,21.89,10.61,1.49,231.35,75.27,11.11,118.61
티제이미디어(주),032540,2013/12,69.54,688.52,416.69,143.26,17.67,6.99,2.04,11.48,77.73,10.71,125.27
티제이미디어(주),032540,2014/12,68.77,866.55,538.13,184.58,15.96,5.45,2.16,-15.55,78.7,10.44,152.5
티제이미디어(주),032540,2015/12,64.55,664.85,429.92,111.03,16.77,7.85,0.92,39.04,78.28,10.64,126.97
티제이미디어(주),032540,2016/12,64.99,525.84,255.37,103.86,20.43,10.54,1.4,12.8,75.8,10.47,120.62
티제이미디어(주),032540,2017/12,72.74,591.34,291.93,144.08,22.62,8.43,7.06,89.16,74.51,10.57,115.97
티제이미디어(주),032540,2018/12,83.13,429.58,281.73,189.05,28.67,10.6,10.7,-8.64,70.74,10.13,133.71
티제이미디어(주),032540,2019/12,92.73,252.92,156.78,84.63,35.39,16.87,17.83,1.22,67.28,10.23,136.61
티제이미디어(주),032540,2020/12,94.27,216.72,123.42,89.92,37.84,20.1,24.28,-7.97,65.96,10.02,182.83
티제이미디어(주),032540,2021/12,94.24,213.43,111.11,75.74,41.77,22.27,25.5,7.97,64.44,10.56,110.97
티케이지애강(주),022220,2011/12,213.18,71.45,39.79,2.2,288.93,245.98,239.62,0.43,17.05,1.68,71.87
티케이지애강(주),022220,2012/12,138.41,86.42,47.26,3.05,152.61,132.14,110.98,-0.46,29.06,2.35,88.44
티케이지애강(주),022220,2013/12,156.68,77.38,48.06,1.37,203.78,190.1,143.94,-0.37,21.95,1.71,113.3
티케이지애강(주),022220,2014/12,98.54,114.02,69.2,0.15,70.28,62.91,41.7,-2.32,29.32,1,90.83
티케이지애강(주),022220,2015/12,111.86,103.08,67.43,0.05,80.86,66.94,55.04,2.61,26.41,0.91,135.93
티케이지애강(주),022220,2016/12,95.3,127.15,92.09,0.79,49.29,42.46,26.24,9.93,35.38,1.12,76.11
티케이지애강(주),022220,2017/12,67.59,264.56,202.85,6.79,21.12,20.23,1.97,52.34,49.12,1.47,72.49
티케이지애강(주),022220,2018/12,60.19,356.4,306.29,3.23,15.94,15.64,0.97,1031.75,55.07,1.77,100.66
티케이지애강(주),022220,2019/12,50.53,496.6,451.36,22.94,13.61,12.7,0.76,806.77,60.56,2.21,108.03
티케이지애강(주),022220,2020/12,46.02,598.52,552.55,21.76,13.02,11.2,1.34,209.72,61.75,2.31,137.98
티케이지애강(주),022220,2021/12,,,,,,,,,,,
티케이지휴켐스(주),069260,2011/12,83.27,164.99,151.53,19.96,56.07,44.13,35.81,9.81,58.33,10.15,93.41
티케이지휴켐스(주),069260,2012/12,85.03,269.7,246.21,22.23,67.43,30.55,45.44,9.7,54.42,10.26,101.89
티케이지휴켐스(주),069260,2013/12,80.71,246.6,226.74,15.2,67.51,35.2,49.1,6,58.31,11.08,91.51
티케이지휴켐스(주),069260,2014/12,89.68,146.18,133.12,10.23,57.02,46.07,38.69,5.79,62.23,11.31,89.25
티케이지휴켐스(주),069260,2015/12,72.25,316.68,289.24,7.5,50.27,24.64,35.5,5.64,66.85,11.62,111.15
티케이지휴켐스(주),069260,2016/12,87.08,229.46,209.92,10.44,51.81,28.21,28.46,10.42,66.31,12.15,98.14
티케이지휴켐스(주),069260,2017/12,62.77,292.46,274.6,8.51,47.22,28.88,23.72,18.62,68.93,14.87,102.06
티케이지휴켐스(주),069260,2018/12,50.31,525.93,495.31,37.08,29.83,15.12,14.12,38.01,75.94,16.06,98.7
티케이지휴켐스(주),069260,2019/12,72.51,254.03,237.11,12.92,36.06,25.02,18.96,31.77,74.64,16.69,94.44
티케이지휴켐스(주),069260,2020/12,62.88,478.43,447.87,31.75,26.11,13.22,9.18,40.46,80.5,17.06,109.97
티케이지휴켐스(주),069260,2021/12,59.6,284.04,257.24,4.79,31.92,25.46,10.63,49.75,76.9,17.86,83.31
팅크웨어(주),084730,2011/12,,,,,,,,,,,
팅크웨어(주),084730,2012/12,,,,,,,,,,,
팅크웨어(주),084730,2013/12,74.72,207.6,148.18,19.83,103.77,62.16,68.36,0.62,58.54,30.46,111.52
팅크웨어(주),084730,2014/12,73.98,212.07,155.19,30.35,91.83,55.57,62.58,1.52,62.09,30.7,115.35
팅크웨어(주),084730,2015/12,67.83,212.77,130.23,53.31,59.64,43.15,39.53,1.29,70.27,28.6,120.51
팅크웨어(주),084730,2016/12,64.93,242.88,150.56,70.83,53.25,36.36,28.74,4.32,69.33,29.12,102.68
팅크웨어(주),084730,2017/12,62.11,278.45,169.41,86.8,42.68,28.94,22.59,9.62,74.05,29.22,97.48
팅크웨어(주),084730,2018/12,60.44,285.14,193.78,76.59,36.62,26.71,18.57,8.98,77.3,29.46,92.91
팅크웨어(주),084730,2019/12,60.48,256.35,161.08,75.92,39.9,30.98,21.47,7.66,75.39,30.18,104.48
팅크웨어(주),084730,2020/12,58.65,222.77,150.61,75.26,42.93,37.83,23.29,12.86,73.58,31.81,102.64
팅크웨어(주),084730,2021/12,57.39,164.25,91.16,35.94,73.19,70.5,30.34,5.33,60.6,33.2,114.99
파나케이아(주),058530,2011/12,114.03,158.06,123.14,18.07,139.27,79.23,107.41,1.46,17.18,0.68,196.12
파나케이아(주),058530,2012/12,114.04,135.77,97.53,11.67,122.71,80.04,88.38,0.93,15.08,0.5,158.46
파나케이아(주),058530,2013/12,114.14,126.53,89.75,19.09,113.07,78.18,82.47,1.81,18.02,0.61,142.24
파나케이아(주),058530,2014/12,113.75,106.3,76.57,22.01,106.11,86.89,73.64,0.28,16.96,0.53,167.88
파나케이아(주),058530,2015/12,83.51,161.5,71.63,22.66,75.23,56.8,46.18,0.6,26.93,0.88,192.14
파나케이아(주),058530,2016/12,66.83,152.75,87.83,6.76,85.41,77.63,62.58,3.38,35.86,1.96,147.75
파나케이아(주),058530,2017/12,103.44,114.61,87.29,18.86,179.6,153.72,136.98,-3.92,15.01,0.72,122.51
파나케이아(주),058530,2018/12,226.04,89.9,73.47,26.66,216.81,100.96,190.15,-2.2,14.42,0.84,199.03
파나케이아(주),058530,2019/12,211.7,75.84,68.28,13.03,172.75,80.51,148.82,0.36,2.79,0.08,315.23
파나케이아(주),058530,2020/12,178.9,105.97,89.77,19.51,125.25,43.74,107.48,-0.02,-4.94,-0.1,628.3
파나케이아(주),058530,2021/12,153.07,268.87,216.68,98.86,80.47,10.19,69.24,0.53,47.91,6.38,437.09
파미셀(주),005690,2011/12,103.99,91.2,76.49,21.79,22.14,19.9,18.37,-9.14,65.55,3.99,950.49
파미셀(주),005690,2012/12,101.32,107.45,91.33,35.33,34.3,30.69,26.74,-7.3,59.2,3.86,1211.21
파미셀(주),005690,2013/12,103.67,108.48,72.52,12.71,20.56,15.57,10.73,-3.9,61.22,2.8,296.57
파미셀(주),005690,2014/12,,,,,,,,,,,
파미셀(주),005690,2015/12,,,,,,,,,,,
파미셀(주),005690,2016/12,,,,,,,,,,,
파미셀(주),005690,2017/12,,,,,,,,,,,
파미셀(주),005690,2018/12,,,,,,,,,,,
파미셀(주),005690,2019/12,,,,,,,,,,,
파미셀(주),005690,2020/12,,,,,,,,,,,
파미셀(주),005690,2021/12,,,,,,,,,,,
팜젠사이언스(주),004720,2011/12,60.31,145.55,117.76,10.05,129.11,115.97,68.3,-2.72,-29.25,-0.39,143.69
팜젠사이언스(주),004720,2012/12,39.25,236.93,195.22,44,64.51,52.87,26.38,-5.58,-28.46,-0.31,137.96
팜젠사이언스(주),004720,2013/12,36.29,254.54,189.89,6.75,65.01,50.57,20.5,-8.94,-38.98,-0.39,99.57
팜젠사이언스(주),004720,2014/12,41,191.14,134.64,14.46,109,87.89,46.22,-4.2,39.55,4.08,93.52
팜젠사이언스(주),004720,2015/12,28.8,298.3,230.19,27.89,62.08,44.68,15.27,6.83,52.81,5.2,75.25
팜젠사이언스(주),004720,2016/12,30.8,242.92,184.19,24.85,76.61,60.02,28.31,9.47,49.72,6.36,88.03
팜젠사이언스(주),004720,2017/12,25.77,548.53,430.19,51.37,34.13,19.75,0.45,48.4,67.17,8.15,82.53
팜젠사이언스(주),004720,2018/12,30.32,245.56,209.15,67.98,72.73,57.99,34,20.25,52.6,8.93,102.58
팜젠사이언스(주),004720,2019/12,87.86,166.83,121.41,37.56,77.85,53.94,35.17,0.8,50.97,8.73,73.19
팜젠사이언스(주),004720,2020/12,72.57,198.74,155.17,68.77,62.19,45.1,25.61,-2.31,56.66,10.44,97.9
팜젠사이언스(주),004720,2021/12,112.62,108.8,87.39,47.32,73.58,56.03,37.82,-2.93,54.42,15.74,107.02
패션플랫폼(주),225590,2015/12,,,,,,,,,,,
패션플랫폼(주),256090,2016/12,,,,,,,,,,,
패션플랫폼(주),225590,2016/12,,,,,,,,,,,
패션플랫폼(주),225590,2017/12,,,,,,,,,,,
패션플랫폼(주),225590,2018/12,,,,,,,,,,,
패션플랫폼(주),225590,2019/12,,,,,,,,,,,
패션플랫폼(주),225590,2020/12,,,,,,,,,,,
패션플랫폼(주),225590,2021/12,34.24,341.53,151.75,48.44,28.87,27.71,3.46,33.58,76.86,21.56,77.59
팬오션(주),028670,2011/12,211.56,128.08,122.55,37.71,188.88,54.71,150.62,-0.27,32.02,10.91,89.86
팬오션(주),028670,2012/12,321.89,64.21,60.17,14.37,301.93,112.6,242.78,-1.57,22.33,7.76,108.75
팬오션(주),028670,2013/12,1679.21,80.98,72.09,23.75,1925.67,390.68,902.36,-1.31,2.47,1,163.04
팬오션(주),028670,2014/12,252.1,123.09,115.6,50.76,220.4,55.49,124.2,1.95,26.5,5.63,268.68
팬오션(주),028670,2015/12,151.68,125.48,117.45,55.74,77.44,20.52,62.51,3.01,44.2,3.64,232.08
