회사명,거래소코드,회계년도,배당금_현금
(주)한독,002390,2014/12,1867194
(주)한독,002390,2015/12,1244796
(주)한독,002390,2016/12,1555995
(주)한독,002390,2017/12,3298710
(주)한독,002390,2018/12,6127837
(주)한독,002390,2019/12,3784972
(주)한독,002390,2020/12,4129060
(주)한독,002390,2021/12,4817237
(주)한독크린텍,256150,2019/12,695430
(주)한독크린텍,256150,2020/12,1134945
(주)한독크린텍,256150,2021/12,1653771
(주)한미글로벌건축사사무소,053690,2011/12,993000
(주)한미글로벌건축사사무소,053690,2012/12,1322000
(주)한미글로벌건축사사무소,053690,2013/12,1321922
(주)한미글로벌건축사사무소,053690,2014/12,1703009
(주)한미글로벌건축사사무소,053690,2015/12,2265953
(주)한미글로벌건축사사무소,053690,2016/12,2983676
(주)한미글로벌건축사사무소,053690,2017/12,2483296
(주)한미글로벌건축사사무소,053690,2018/12,2011510
(주)한미글로벌건축사사무소,053690,2019/12,1995381
(주)한미글로벌건축사사무소,053690,2020/12,2826465
(주)한미글로벌건축사사무소,053690,2021/12,4262198
(주)한빛소프트,047080,2011/12,
(주)한빛소프트,047080,2012/12,
(주)한빛소프트,047080,2013/12,
(주)한빛소프트,047080,2014/12,
(주)한빛소프트,047080,2015/12,
(주)한빛소프트,047080,2016/12,
(주)한빛소프트,047080,2017/12,
(주)한빛소프트,047080,2018/12,
(주)한빛소프트,047080,2019/12,
(주)한빛소프트,047080,2020/12,
(주)한빛소프트,047080,2021/12,
(주)한샘,009240,2011/12,11265000
(주)한샘,009240,2012/12,10814861
(주)한샘,009240,2013/12,12655694
(주)한샘,009240,2014/12,15367629
(주)한샘,009240,2015/12,18079563
(주)한샘,009240,2016/12,19887519
(주)한샘,009240,2017/12,21155476
(주)한샘,009240,2018/12,21155476
(주)한샘,009240,2019/12,21155476
(주)한샘,009240,2020/12,22437251
(주)한샘,009240,2021/12,19498967
(주)한섬,020000,2011/12,10326000
(주)한섬,020000,2012/12,6591000
(주)한섬,020000,2013/12,6590878
(주)한섬,020000,2014/12,6590878
(주)한섬,020000,2015/12,6590878
(주)한섬,020000,2016/12,6590878
(주)한섬,020000,2017/12,7689358
(주)한섬,020000,2018/12,8787838
(주)한섬,020000,2019/12,9886317
(주)한섬,020000,2020/12,9886317
(주)한섬,020000,2021/12,13181756
(주)한솔케미칼,014680,2011/12,5044000
(주)한솔케미칼,014680,2012/12,5544000
(주)한솔케미칼,014680,2013/12,5544158
(주)한솔케미칼,014680,2014/12,6652989
(주)한솔케미칼,014680,2015/12,8870652
(주)한솔케미칼,014680,2016/12,11088315
(주)한솔케미칼,014680,2017/12,11088315
(주)한솔케미칼,014680,2018/12,13305978
(주)한솔케미칼,014680,2019/12,16632472
(주)한솔케미칼,014680,2020/12,19958967
(주)한솔케미칼,014680,2021/12,23369462
(주)한솔홈데코,025750,2011/12,
(주)한솔홈데코,025750,2012/12,
(주)한솔홈데코,025750,2013/12,
(주)한솔홈데코,025750,2014/12,
(주)한솔홈데코,025750,2015/12,
(주)한솔홈데코,025750,2016/12,
(주)한솔홈데코,025750,2017/12,1611303
(주)한솔홈데코,025750,2018/12,1611303
(주)한솔홈데코,025750,2019/12,
(주)한솔홈데코,025750,2020/12,
(주)한솔홈데코,025750,2021/12,1611303
(주)한송네오텍,226440,2015/12,
(주)한송네오텍,226440,2016/12,
(주)한송네오텍,226440,2017/12,
(주)한송네오텍,226440,2018/12,
(주)한송네오텍,226440,2019/12,
(주)한송네오텍,226440,2020/12,
(주)한송네오텍,226440,2021/12,
(주)한익스프레스,014130,2011/12,
(주)한익스프레스,014130,2012/12,
(주)한익스프레스,014130,2013/12,
(주)한익스프레스,014130,2014/12,600000
(주)한익스프레스,014130,2015/12,840000
(주)한익스프레스,014130,2016/12,840000
(주)한익스프레스,014130,2017/12,960000
(주)한익스프레스,014130,2018/12,720000
(주)한익스프레스,014130,2019/12,840000
(주)한익스프레스,014130,2020/12,
(주)한익스프레스,014130,2021/12,
(주)한일진공,123840,2011/12,
(주)한일진공,123840,2012/12,
(주)한일진공,123840,2013/12,600353
(주)한일진공,123840,2014/12,
(주)한일진공,123840,2015/12,3169546
(주)한일진공,123840,2016/12,
(주)한일진공,123840,2017/12,
(주)한일진공,123840,2018/12,
(주)한일진공,123840,2019/12,
(주)한일진공,123840,2020/12,
(주)한일진공,123840,2021/12,
(주)한진,002320,2011/12,4721000
(주)한진,002320,2012/12,4721000
(주)한진,002320,2013/12,2950862
(주)한진,002320,2014/12,4721378
(주)한진,002320,2015/12,4721378
(주)한진,002320,2016/12,4721378
(주)한진,002320,2017/12,4721378
(주)한진,002320,2018/12,5901723
(주)한진,002320,2019/12,5987327
(주)한진,002320,2020/12,8968576
(주)한진,002320,2021/12,8681536
(주)한진중공업홀딩스,003480,2011/12,6522000
(주)한진중공업홀딩스,003480,2012/12,6522000
(주)한진중공업홀딩스,003480,2013/12,6522000
(주)한진중공업홀딩스,003480,2014/12,2471885
(주)한진중공업홀딩스,003480,2015/12,
(주)한진중공업홀딩스,003480,2016/12,
(주)한진중공업홀딩스,003480,2017/12,
(주)한진중공업홀딩스,003480,2018/12,
(주)한진중공업홀딩스,003480,2019/12,
(주)한진중공업홀딩스,003480,2020/12,
(주)한진중공업홀딩스,003480,2021/12,2608950
(주)한진칼,180640,2013/12,
(주)한진칼,180640,2014/12,3785840
(주)한진칼,180640,2014/12,53030
(주)한진칼,180640,2015/12,3957993
(주)한진칼,180640,2015/12,53030
(주)한진칼,180640,2016/12,
(주)한진칼,180640,2017/12,7396305
(주)한진칼,180640,2017/12,79545
(주)한진칼,180640,2018/12,17751130
(주)한진칼,180640,2018/12,172347
(주)한진칼,180640,2019/12,148483
(주)한진칼,180640,2019/12,15088457
(주)한진칼,180640,2020/12,
(주)한진칼,180640,2021/12,
(주)한진피앤씨,061460,2011/12,
(주)한진피앤씨,061460,2012/12,
(주)한진피앤씨,061460,2013/12,
(주)한진피앤씨,061460,2014/12,
(주)한진피앤씨,061460,2015/12,
(주)한진피앤씨,061460,2016/12,
(주)한진해운,117930,2011/12,
(주)한진해운,117930,2012/12,
(주)한진해운,117930,2013/12,
(주)한진해운,117930,2014/12,
(주)한진해운,117930,2015/12,
(주)한창,005110,2011/12,
(주)한창,005110,2012/12,
(주)한창,005110,2013/12,
(주)한창,005110,2014/12,434003
(주)한창,005110,2015/12,523737
(주)한창,005110,2016/12,687404
(주)한창,005110,2017/12,
(주)한창,005110,2018/12,
(주)한창,005110,2019/12,
(주)한창,005110,2020/12,
(주)한창,005110,2021/12,
(주)한창제지,009460,2011/12,
(주)한창제지,009460,2012/12,
(주)한창제지,009460,2013/12,
(주)한창제지,009460,2014/12,
(주)한창제지,009460,2015/12,
(주)한창제지,009460,2016/12,
(주)한창제지,009460,2017/12,1193350
(주)한창제지,009460,2018/12,1169350
(주)한창제지,009460,2019/12,1193350
(주)한창제지,009460,2020/12,1193350
(주)한창제지,009460,2021/12,1193350
(주)한컴라이프케어,372910,2021/12,
(주)한컴위드,054920,2011/12,
(주)한컴위드,054920,2012/12,
(주)한컴위드,054920,2013/12,
(주)한컴위드,054920,2014/12,
(주)한컴위드,054920,2015/12,
(주)한컴위드,054920,2016/12,
(주)한컴위드,054920,2017/12,
(주)한컴위드,054920,2018/12,
(주)한컴위드,054920,2019/12,
(주)한컴위드,054920,2020/12,
(주)한컴위드,054920,2021/12,
(주)한컴지엠디,077280,2011/12,
(주)한컴지엠디,077280,2012/12,
(주)한컴지엠디,077280,2013/12,
(주)한컴지엠디,077280,2014/12,
(주)한컴지엠디,077280,2015/12,
(주)한컴지엠디,077280,2016/12,
(주)한컴지엠디,077280,2017/12,
(주)한컴지엠디,077280,2018/12,
(주)한탑,002680,2011/12,
(주)한탑,002680,2012/12,488000
(주)한탑,002680,2013/12,
(주)한탑,002680,2014/12,
(주)한탑,002680,2015/12,
(주)한탑,002680,2016/12,
(주)한탑,002680,2017/12,
(주)한탑,002680,2018/12,
(주)한탑,002680,2019/12,
(주)한탑,002680,2020/12,
(주)한탑,002680,2021/12,
(주)한프,066110,2011/12,
(주)한프,066110,2012/12,
(주)한프,066110,2013/12,
(주)한프,066110,2014/12,
(주)한프,066110,2015/12,
(주)한프,066110,2016/12,
(주)한프,066110,2017/12,
(주)한프,066110,2018/12,
(주)한프,066110,2019/12,
(주)한프,066110,2020/12,
(주)한프,066110,2021/12,
(주)한화,000880,2011/12,31085431
(주)한화,000880,2011/12,239647
(주)한화,000880,2012/12,239647
(주)한화,000880,2012/12,31085353
(주)한화,000880,2013/12,215682
(주)한화,000880,2013/12,27631494
(주)한화,000880,2014/12,34539368
(주)한화,000880,2014/12,263612
(주)한화,000880,2015/12,263612
(주)한화,000880,2015/12,34539368
(주)한화,000880,2016/12,15280960
(주)한화,000880,2016/12,311541
(주)한화,000880,2016/12,41447241
(주)한화,000880,2017/12,14516912
(주)한화,000880,2017/12,41447241
(주)한화,000880,2017/12,311541
(주)한화,000880,2018/12,359470
(주)한화,000880,2018/12,13370840
(주)한화,000880,2018/12,48355114
(주)한화,000880,2019/12,16854000
(주)한화,000880,2019/12,359471
(주)한화,000880,2019/12,48355114
(주)한화,000880,2020/12,359470
(주)한화,000880,2020/12,16854000
(주)한화,000880,2020/12,48229106
(주)한화,000880,2021/12,383435
(주)한화,000880,2021/12,51515893
(주)한화,000880,2021/12,17977600
(주)한화갤러리아타임월드,027390,2011/12,4080000
(주)한화갤러리아타임월드,027390,2012/12,4080000
(주)한화갤러리아타임월드,027390,2013/12,5829050
(주)한화갤러리아타임월드,027390,2014/12,5898100
(주)한화갤러리아타임월드,027390,2015/12,5898231
(주)한화갤러리아타임월드,027390,2016/12,
(주)한화갤러리아타임월드,027390,2017/12,
(주)한화갤러리아타임월드,027390,2018/12,1769469
(주)한화갤러리아타임월드,027390,2019/12,
(주)해성티피씨,059270,2021/12,
(주)해피드림,065180,2011/12,
(주)해피드림,065180,2012/12,
(주)해피드림,065180,2013/12,
(주)해피드림,065180,2014/12,
(주)핸디소프트,220180,2016/12,
(주)핸디소프트,220180,2017/12,
(주)핸디소프트,220180,2018/12,
(주)핸디소프트,220180,2019/12,
(주)핸디소프트,220180,2020/12,
(주)핸디소프트,220180,2021/12,
(주)행남사,008800,2011/12,
(주)행남사,008800,2012/12,
(주)행남사,008800,2013/12,
(주)행남사,008800,2014/12,
(주)행남사,008800,2015/12,
(주)행남사,008800,2016/12,
(주)행남사,008800,2017/12,
(주)행남사,008800,2018/12,
(주)행남사,008800,2019/12,
(주)행남사,008800,2020/12,
(주)허메스홀딩스,012400,2011/12,
(주)헥토이노베이션,214180,2015/12,1980386
(주)헥토이노베이션,214180,2016/12,358132
(주)헥토이노베이션,214180,2016/12,2571682
(주)헥토이노베이션,214180,2017/12,2971657
(주)헥토이노베이션,214180,2017/12,397924
(주)헥토이노베이션,214180,2018/12,413841
(주)헥토이노베이션,214180,2018/12,3061923
(주)헥토이노베이션,214180,2019/12,2881741
(주)헥토이노베이션,214180,2019/12,183045
(주)헥토이노베이션,214180,2020/12,270588
(주)헥토이노베이션,214180,2020/12,3863652
(주)헥토이노베이션,214180,2021/12,5107832
(주)헥토파이낸셜,234340,2019/12,3405920
(주)헥토파이낸셜,234340,2020/12,3026931
(주)헥토파이낸셜,234340,2021/12,4167881
(주)헬릭스미스,084990,2011/12,
(주)헬릭스미스,084990,2012/12,
(주)헬릭스미스,084990,2013/12,
(주)헬릭스미스,084990,2014/12,
(주)헬릭스미스,084990,2015/12,
(주)헬릭스미스,084990,2016/12,
(주)헬릭스미스,084990,2017/12,
(주)헬릭스미스,084990,2018/12,
(주)헬릭스미스,084990,2019/12,
(주)헬릭스미스,084990,2020/12,
(주)헬릭스미스,084990,2021/12,
(주)현대공업,170030,2013/12,800000
(주)현대공업,170030,2014/12,904500
(주)현대공업,170030,2015/12,1010130
(주)현대공업,170030,2016/12,1410223
(주)현대공업,170030,2017/12,559533
(주)현대공업,170030,2018/12,994553
(주)현대공업,170030,2019/12,994553
(주)현대공업,170030,2020/12,2013923
(주)현대공업,170030,2021/12,2001102
(주)현대그린푸드,005440,2011/12,4346000
(주)현대그린푸드,005440,2012/12,4361000
(주)현대그린푸드,005440,2013/12,4364499
(주)현대그린푸드,005440,2014/12,5237698
(주)현대그린푸드,005440,2015/12,5237698
(주)현대그린푸드,005440,2016/12,5237698
(주)현대그린푸드,005440,2017/12,6984554
(주)현대그린푸드,005440,2018/12,18334455
(주)현대그린푸드,005440,2019/12,18334455
(주)현대그린푸드,005440,2020/12,18334455
(주)현대그린푸드,005440,2021/12,18334455
(주)현대리바트,079430,2011/12,1684000
(주)현대리바트,079430,2012/12,1010000
(주)현대리바트,079430,2013/12,1010434
(주)현대리바트,079430,2014/12,1347246
(주)현대리바트,079430,2015/12,1347246
(주)현대리바트,079430,2016/12,1347246
(주)현대리바트,079430,2017/12,2011420
(주)현대리바트,079430,2018/12,5833119
(주)현대리바트,079430,2019/12,3017130
(주)현대리바트,079430,2020/12,4022840
(주)현대리바트,079430,2021/12,2011420
(주)현대미포조선,010620,2011/12,39181000
(주)현대미포조선,010620,2012/12,29386000
(주)현대미포조선,010620,2013/12,15672323
(주)현대미포조선,010620,2014/12,
(주)현대미포조선,010620,2015/12,
(주)현대미포조선,010620,2016/12,
(주)현대미포조선,010620,2017/12,
(주)현대미포조선,010620,2018/12,27919009
(주)현대미포조선,010620,2019/12,13959504
(주)현대미포조선,010620,2020/12,
(주)현대미포조선,010620,2021/12,
(주)현대바이오랜드,052260,2011/12,3000000
(주)현대바이오랜드,052260,2012/12,3000000
(주)현대바이오랜드,052260,2013/12,3000000
(주)현대바이오랜드,052260,2014/12,3750000
(주)현대바이오랜드,052260,2015/12,3750000
(주)현대바이오랜드,052260,2016/12,3750000
(주)현대바이오랜드,052260,2017/12,3750000
(주)현대바이오랜드,052260,2018/12,4500000
(주)현대바이오랜드,052260,2019/12,5250000
(주)현대바이오랜드,052260,2020/12,1500000
(주)현대바이오랜드,052260,2021/12,1050000
(주)현대백화점,069960,2011/12,14973000
(주)현대백화점,069960,2012/12,14973000
(주)현대백화점,069960,2013/12,14972871
(주)현대백화점,069960,2014/12,16124630
(주)현대백화점,069960,2015/12,15953830
(주)현대백화점,069960,2016/12,15904830
(주)현대백화점,069960,2017/12,18045749
(주)현대백화점,069960,2018/12,20301467
(주)현대백화점,069960,2019/12,22323186
(주)현대백화점,069960,2020/12,22089186
(주)현대백화점,069960,2021/12,24040705
(주)현대에버다임,041440,2011/12,2610000
(주)현대에버다임,041440,2012/12,2888000
(주)현대에버다임,041440,2013/12,3325919
(주)현대에버다임,041440,2014/12,2657057
(주)현대에버다임,041440,2015/12,972472
(주)현대에버다임,041440,2016/12,1962588
(주)현대에버다임,041440,2017/12,1962588
(주)현대에버다임,041440,2018/12,1962588
(주)현대에버다임,041440,2019/12,713668
(주)현대에버다임,041440,2020/12,356834
(주)현대에버다임,041440,2021/12,
(주)현대이지웰,090850,2013/12,494650
(주)현대이지웰,090850,2014/12,706357
(주)현대이지웰,090850,2015/12,710197
(주)현대이지웰,090850,2016/12,279621
(주)현대이지웰,090850,2017/12,559353
(주)현대이지웰,090850,2018/12,570154
(주)현대이지웰,090850,2019/12,937859
(주)현대이지웰,090850,2020/12,1306050
(주)현대이지웰,090850,2021/12,1662245
(주)현대퓨처넷,126560,2011/12,
(주)현대퓨처넷,126560,2012/12,4314000
(주)현대퓨처넷,126560,2013/12,926621
(주)현대퓨처넷,126560,2013/12,3387106
(주)현대퓨처넷,126560,2014/12,4313727
(주)현대퓨처넷,126560,2015/12,4313727
(주)현대퓨처넷,126560,2016/12,4406134
(주)현대퓨처넷,126560,2017/12,5507668
(주)현대퓨처넷,126560,2018/12,6609201
(주)현대퓨처넷,126560,2019/12,6609201
(주)현대퓨처넷,126560,2020/12,8812268
(주)현대퓨처넷,126560,2021/12,9913802
(주)현대홈쇼핑,057050,2011/12,13200000
(주)현대홈쇼핑,057050,2012/12,13200000
(주)현대홈쇼핑,057050,2013/12,13200000
(주)현대홈쇼핑,057050,2014/12,15396875
(주)현대홈쇼핑,057050,2015/12,17765625
(주)현대홈쇼핑,057050,2016/12,17692125
(주)현대홈쇼핑,057050,2017/12,19869175
(주)현대홈쇼핑,057050,2018/12,22206725
(주)현대홈쇼핑,057050,2019/12,23375500
(주)현대홈쇼핑,057050,2020/12,25185050
(주)현대홈쇼핑,057050,2021/12,27474600
(주)협진,138360,2013/12,1050000
(주)협진,138360,2014/12,1060272
(주)협진,138360,2015/12,363522
(주)협진,138360,2016/12,
(주)협진,138360,2017/12,
(주)협진,138360,2018/12,
(주)협진,138360,2019/12,
(주)협진,138360,2020/12,
(주)협진,138360,2021/12,
(주)형지아이앤씨,011080,2011/12,
(주)형지아이앤씨,011080,2012/12,
(주)형지아이앤씨,011080,2013/12,
(주)형지아이앤씨,011080,2014/12,489996
(주)형지아이앤씨,011080,2015/12,489994
(주)형지아이앤씨,011080,2016/12,
(주)형지아이앤씨,011080,2017/12,
(주)형지아이앤씨,011080,2018/12,
(주)형지아이앤씨,011080,2019/12,
(주)형지아이앤씨,011080,2020/12,
(주)형지아이앤씨,011080,2021/12,
(주)형지엘리트,093240,2011/06,957000
(주)형지엘리트,093240,2012/06,1248000
(주)형지엘리트,093240,2013/06,1259000
(주)형지엘리트,093240,2014/06,
(주)형지엘리트,093240,2015/06,
(주)형지엘리트,093240,2016/06,
(주)형지엘리트,093240,2017/06,
(주)형지엘리트,093240,2018/06,
