회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원)
(주)케이씨티,089150,2015/12,,,
(주)케이씨티,089150,2016/12,,,
(주)케이씨티,089150,2017/12,,,
(주)케이씨티,089150,2018/12,,,
(주)케이씨티,089150,2019/12,,,
(주)케이씨티,089150,2020/12,,,
(주)케이씨티,089150,2021/12,,,
(주)케이씨티시,009070,2011/12,11234217,11439409,-20075202
(주)케이씨티시,009070,2012/12,1647838,-22736641,21162254
(주)케이씨티시,009070,2013/12,29302399,-15950076,5962719
(주)케이씨티시,009070,2014/12,12233426,-36862881,13139877
(주)케이씨티시,009070,2015/12,14044650,-26116569,23462553
(주)케이씨티시,009070,2016/12,15772736,624825,-30555080
(주)케이씨티시,009070,2017/12,14980300,-24067869,7809525
(주)케이씨티시,009070,2018/12,7934592,-14740266,8733614
(주)케이씨티시,009070,2019/12,31020897,-14029967,-11430332
(주)케이씨티시,009070,2020/12,17905912,-11564660,-3622904
(주)케이씨티시,009070,2021/12,33161532,-35875056,7688623
(주)케이씨피드,025880,2011/12,37077,-4280894,2912436
(주)케이씨피드,025880,2012/12,-3164773,-15721677,22631681
(주)케이씨피드,025880,2013/12,10465287,-1617150,-1223062
(주)케이씨피드,025880,2014/12,3320142,-27679902,16775908
(주)케이씨피드,025880,2015/12,3532102,16314739,-21801477
(주)케이씨피드,025880,2016/12,2353176,1433059,6037556
(주)케이씨피드,025880,2017/12,7617872,3840813,-9004587
(주)케이씨피드,025880,2018/12,-2922065,-7828776,691216
(주)케이씨피드,025880,2019/12,352455,3695024,634305
(주)케이씨피드,025880,2020/12,2829197,-3897273,358729
(주)케이씨피드,025880,2021/12,4598496,2963808,-6515778
(주)케이아이엔엑스,093320,2011/12,5159807,-6966912,4912552
(주)케이아이엔엑스,093320,2012/12,6072293,-6424766,-145749
(주)케이아이엔엑스,093320,2013/12,7140110,-9840284,95000
(주)케이아이엔엑스,093320,2014/12,8353626,-4805831,-648640
(주)케이아이엔엑스,093320,2015/12,9118639,-7257134,-173640
(주)케이아이엔엑스,093320,2016/12,11203095,-8334307,-624799
(주)케이아이엔엑스,093320,2017/12,9131321,-1943661,-3001928
(주)케이아이엔엑스,093320,2018/12,12615067,-14064450,33178
(주)케이아이엔엑스,093320,2019/12,25625814,-17127916,-8482538
(주)케이아이엔엑스,093320,2020/12,27303934,-24998975,13318502
(주)케이아이엔엑스,093320,2021/12,23813638,-23716544,-11865689
(주)케이에스에스해운,044450,2011/12,9729989,-11556824,-13464496
(주)케이에스에스해운,044450,2012/12,28021495,-59656661,26203867
(주)케이에스에스해운,044450,2013/12,33999834,-50375601,14171544
(주)케이에스에스해운,044450,2014/12,,,
(주)케이에스에스해운,044450,2015/12,53978607,-41842318,-12662913
(주)케이에스에스해운,044450,2016/12,54957971,-26887094,-19593249
(주)케이에스에스해운,044450,2017/12,76112169,-2919531,-39386413
(주)케이에스에스해운,044450,2018/12,82498315,1186039,-107948901
(주)케이에스에스해운,044450,2019/12,83335038,-44834944,-23233040
(주)케이에스에스해운,044450,2020/12,72022521,-179932970,121095635
(주)케이에스에스해운,044450,2021/12,100253854,-337110013,222694393
(주)케이에스피,073010,2011/12,,,
(주)케이에스피,073010,2012/12,,,
(주)케이에스피,073010,2013/12,,,
(주)케이에스피,073010,2014/12,,,
(주)케이에스피,073010,2015/12,,,
(주)케이에스피,073010,2016/12,,,
(주)케이에스피,073010,2017/12,,,
(주)케이에스피,073010,2018/12,,,
(주)케이에스피,073010,2019/12,,,
(주)케이에스피,073010,2020/12,,,
(주)케이에스피,073010,2021/12,,,
(주)케이에이치바텍,060720,2011/12,43930898,-60595138,30294594
(주)케이에이치바텍,060720,2012/12,19602277,5540176,17135900
(주)케이에이치바텍,060720,2013/12,65503166,-98641491,4692813
(주)케이에이치바텍,060720,2014/12,94818971,46766,-26532779
(주)케이에이치바텍,060720,2015/12,25547466,-28824253,-25080792
(주)케이에이치바텍,060720,2016/12,32672362,-53625196,-10745938
(주)케이에이치바텍,060720,2017/12,-6697901,31849014,-20752724
(주)케이에이치바텍,060720,2018/12,-12914979,-19135096,21260188
(주)케이에이치바텍,060720,2019/12,10874460,-37249239,4995283
(주)케이에이치바텍,060720,2020/12,10029689,-19046788,27115534
(주)케이에이치바텍,060720,2021/12,75430703,-32997513,4871584
(주)케이에이치필룩스,033180,2011/12,1462065,3257766,-2408800
(주)케이에이치필룩스,033180,2012/12,6095669,-4495102,91264
(주)케이에이치필룩스,033180,2013/12,8940501,-8121854,-2062508
(주)케이에이치필룩스,033180,2014/12,5705645,-6791435,-2308641
(주)케이에이치필룩스,033180,2015/12,8263224,-8683393,3938433
(주)케이에이치필룩스,033180,2016/12,-7887435,-18465415,34053689
(주)케이에이치필룩스,033180,2017/12,8800107,-10066724,-4216298
(주)케이에이치필룩스,033180,2018/12,-22903201,-55754599,90153679
(주)케이에이치필룩스,033180,2019/12,24434946,-111902604,104607011
(주)케이에이치필룩스,033180,2020/12,7080314,-27967718,-2267164
(주)케이에이치필룩스,033180,2021/12,-1465312,-140133798,144326760
(주)케이엑스이노베이션,122450,2011/12,11031806,-43626022,28726561
(주)케이엑스이노베이션,122450,2012/12,13513412,-20589071,7623745
(주)케이엑스이노베이션,122450,2013/12,17419381,-3430792,-554884
(주)케이엑스이노베이션,122450,2014/12,16984116,-8012021,-3907928
(주)케이엑스이노베이션,122450,2015/12,16076681,-10089186,20294215
(주)케이엑스이노베이션,122450,2016/12,40225502,-25686864,-10272909
(주)케이엑스이노베이션,122450,2017/12,32576302,-24564906,14183032
(주)케이엑스이노베이션,122450,2018/12,25297924,-96463091,43652400
(주)케이엑스이노베이션,122450,2019/12,51082523,-15640575,-24617985
(주)케이엑스이노베이션,122450,2020/12,77056043,170061,-16967373
(주)케이엑스이노베이션,122450,2021/12,87153210,-220115615,92684682
(주)케이엑스하이텍,052900,2011/12,7712494,-5223658,-2568306
(주)케이엑스하이텍,052900,2012/12,-373464,-3798547,4074465
(주)케이엑스하이텍,052900,2013/12,-4677379,-15900287,19935524
(주)케이엑스하이텍,052900,2014/12,1484582,11706821,-10896764
(주)케이엑스하이텍,052900,2015/12,-267705,3373432,-2226937
(주)케이엑스하이텍,052900,2016/12,5771984,-9820975,9390571
(주)케이엑스하이텍,052900,2017/12,1711774,-8716044,4133252
(주)케이엑스하이텍,052900,2018/12,1992743,-3014581,-2636294
(주)케이엑스하이텍,052900,2019/12,10494788,-2437707,-2181131
(주)케이엑스하이텍,052900,2020/12,735987,-8961873,2855294
(주)케이엑스하이텍,052900,2021/12,10949570,-33678529,33610747
(주)케이엔더블유,105330,2011/12,5351264,1372247,1275294
(주)케이엔더블유,105330,2012/12,-950372,-8833274,-1370109
(주)케이엔더블유,105330,2013/12,423215,-188899,372307
(주)케이엔더블유,105330,2014/12,6155455,-1451724,3982511
(주)케이엔더블유,105330,2015/12,-3650976,-5601934,1573061
(주)케이엔더블유,105330,2016/12,1931598,-1974098,-860977
(주)케이엔더블유,105330,2017/12,-1362785,-3036192,-467962
(주)케이엔더블유,105330,2018/12,3539491,-66461,1661352
(주)케이엔더블유,105330,2019/12,-1544106,-3144762,-945834
(주)케이엔더블유,105330,2020/12,-1783475,4140788,18184197
(주)케이엔더블유,105330,2021/12,14848517,-67591711,47972778
(주)케이엔씨글로벌,068150,2011/12,,,
(주)케이엔씨글로벌,068150,2012/12,-62635,-1629398,1874775
(주)케이엔씨글로벌,068150,2013/12,-2714329,171752,2827612
(주)케이엔씨글로벌,068150,2014/12,-6911648,-15185866,22171128
(주)케이엔씨글로벌,068150,2015/12,-4895771,-5130466,9033386
(주)케이엔엔,058400,2011/12,9352225,-10026285,-3310743
(주)케이엔엔,058400,2012/12,12975046,1953349,-1129669
(주)케이엔엔,058400,2013/12,-6502635,-2090107,-2748392
(주)케이엔엔,058400,2014/12,14262850,-9020706,-2527743
(주)케이엔엔,058400,2015/12,9856236,-9311807,-3270743
(주)케이엔엔,058400,2016/12,16165517,-8959041,-3660743
(주)케이엔엔,058400,2017/12,6955074,-8323971,-2204451
(주)케이엔엔,058400,2018/12,12515806,-772474,-3099243
(주)케이엔엔,058400,2019/12,12040822,-13305828,-3257124
(주)케이엔엔,058400,2020/12,11330381,325833,-3127333
(주)케이엔엔,058400,2021/12,21517520,-11102722,-1995740
(주)케이엔제이,272110,2019/12,3816380,-5991734,6485263
(주)케이엔제이,272110,2020/12,4879928,-13731453,12120144
(주)케이엔제이,272110,2021/12,11586230,-26846715,15459016
(주)케이엘넷,039420,2011/12,,,
(주)케이엘넷,039420,2012/12,,,
(주)케이엘넷,039420,2013/12,-268994,-408956,-1271517
(주)케이엘넷,039420,2014/12,2982989,-4030858,-620467
(주)케이엘넷,039420,2015/12,3671060,-2860040,325000
(주)케이엘넷,039420,2016/12,3270910,-1825480,-405522
(주)케이엘넷,039420,2017/12,5141780,-5615022,-1190585
(주)케이엘넷,039420,2018/12,4591252,-3646215,-289848
(주)케이엘넷,039420,2019/12,4585652,-3043078,-3210623
(주)케이엘넷,039420,2020/12,6802933,-4737377,-2020603
(주)케이엘넷,039420,2021/12,8459150,-5763518,-1884158
(주)케이엠,083550,2011/12,960850,-9065028,3167387
(주)케이엠,083550,2012/12,3775851,-1590038,-1291474
(주)케이엠,083550,2013/12,11580204,-350199,-1600519
(주)케이엠,083550,2014/12,3772734,-2330518,-4520228
(주)케이엠,083550,2015/12,12655323,-1412728,-3531680
(주)케이엠,083550,2016/12,7501776,-6869047,-7089490
(주)케이엠,083550,2017/12,5980418,-11174934,-559138
(주)케이엠,083550,2018/12,2242023,-8125289,7752449
(주)케이엠,083550,2019/12,7790900,-10695335,6889835
(주)케이엠,083550,2020/12,29410322,-25266697,-1498595
(주)케이엠,083550,2021/12,-2276310,-6493438,4908666
(주)케이엠더블유,032500,2011/12,-598503,-12651105,6253100
(주)케이엠더블유,032500,2012/12,28120215,-14478281,-10592407
(주)케이엠더블유,032500,2013/12,43814605,-27846391,-9947153
(주)케이엠더블유,032500,2014/12,-23768463,-18882679,50944793
(주)케이엠더블유,032500,2015/12,-4604239,-19815900,28920061
(주)케이엠더블유,032500,2016/12,13737034,76803295,-80291236
(주)케이엠더블유,032500,2017/12,-7870604,-461439,7175685
(주)케이엠더블유,032500,2018/12,-37353523,-21876052,90057365
(주)케이엠더블유,032500,2019/12,-3656250,-17812728,17484219
(주)케이엠더블유,032500,2020/12,120286172,-17508580,-20342953
(주)케이엠더블유,032500,2021/12,47580633,-9555383,-16493771
(주)케이이씨,092220,2011/12,-12072653,-5461498,25243110
(주)케이이씨,092220,2012/12,13822892,3435763,-22579503
(주)케이이씨,092220,2013/12,8394192,-3852856,-10560871
(주)케이이씨,092220,2014/12,-4576098,23035526,-25012157
(주)케이이씨,092220,2015/12,6706278,-9099530,887633
(주)케이이씨,092220,2016/12,30955967,-29052291,7106215
(주)케이이씨,092220,2017/12,12428764,2762113,-21987204
(주)케이이씨,092220,2018/12,27969298,-9686362,-9606455
(주)케이이씨,092220,2019/12,17563717,-18139567,-1067324
(주)케이이씨,092220,2020/12,14230534,-46282608,35594796
(주)케이이씨,092220,2021/12,27220833,-16495517,-6256391
(주)케이지모빌리언스,046440,2011/12,1069684,-430523,-3588028
(주)케이지모빌리언스,046440,2012/12,-7496693,-11806456,28372809
(주)케이지모빌리언스,046440,2013/12,27484764,-33329137,12917005
(주)케이지모빌리언스,046440,2014/12,,,
(주)케이지모빌리언스,046440,2015/12,,,
(주)케이지모빌리언스,046440,2016/12,-4802102,-9342481,34899703
(주)케이지모빌리언스,046440,2017/12,-14846254,-16875776,36108353
(주)케이지모빌리언스,046440,2018/12,19976878,-10896964,8471035
(주)케이지모빌리언스,046440,2019/12,77859911,19474770,-52536126
(주)케이지모빌리언스,046440,2020/12,38627425,12102414,-90396074
(주)케이지모빌리언스,046440,2021/12,83140705,-18084246,-29448882
(주)케이지이니시스,035600,2011/12,-14098175,-25021293,24855892
(주)케이지이니시스,035600,2012/12,,,
(주)케이지이니시스,035600,2013/12,35022222,-22250401,37069992
(주)케이지이니시스,035600,2014/12,-45594360,-73644957,23233613
(주)케이지이니시스,035600,2015/12,-70739842,25196148,20608040
(주)케이지이니시스,035600,2016/12,65823384,-75593234,49481542
(주)케이지이니시스,035600,2017/12,174767832,-69201535,-27029170
(주)케이지이니시스,035600,2018/12,40858527,-13312714,-14543074
(주)케이지이니시스,035600,2019/12,225743137,-60996092,-75997975
(주)케이지이니시스,035600,2020/12,126902767,-175960472,91496
(주)케이지이니시스,035600,2021/12,134932802,-27266727,-41037918
(주)케이티,030200,2011/12,2150309000,-2647997000,768472000
(주)케이티,030200,2012/12,5721398000,-3844381000,-1266474000
(주)케이티,030200,2013/12,4111073000,-3782583000,-311794000
(주)케이티,030200,2014/12,1916413000,-3170958000,1071691000
(주)케이티,030200,2015/12,4229965000,-2401868000,-1163996000
(주)케이티,030200,2016/12,4770750000,-3484958000,-943271000
(주)케이티,030200,2017/12,3877749000,-3483245000,-1363499000
(주)케이티,030200,2018/12,4010464000,-2704130000,-531675000
(주)케이티,030200,2019/12,3745173000,-3887472000,-249748000
(주)케이티,030200,2020/12,4739827000,-3761470000,-647585000
(주)케이티,030200,2021/12,5561834000,-5137474000,-41282000
(주)케이티서브마린,060370,2011/12,,,
(주)케이티서브마린,060370,2012/12,,,
(주)케이티서브마린,060370,2013/12,,,
(주)케이티서브마린,060370,2014/12,,,
(주)케이티서브마린,060370,2015/12,,,
(주)케이티서브마린,060370,2016/12,,,
(주)케이티서브마린,060370,2017/12,,,
(주)케이티서브마린,060370,2018/12,,,
(주)케이티서브마린,060370,2019/12,,,
(주)케이티서브마린,060370,2020/12,,,
(주)케이티서브마린,060370,2021/12,,,
(주)케이티스카이라이프,053210,2011/12,92888676,-116410430,-13346494
(주)케이티스카이라이프,053210,2012/12,170815028,-76320224,-18642390
(주)케이티스카이라이프,053210,2013/12,141281530,-218797450,-22690225
(주)케이티스카이라이프,053210,2014/12,140057362,-20888675,-26411383
(주)케이티스카이라이프,053210,2015/12,157762637,-92350292,-35984054
(주)케이티스카이라이프,053210,2016/12,155398874,-210480212,-16647176
(주)케이티스카이라이프,053210,2017/12,99269320,-81758222,-19738792
(주)케이티스카이라이프,053210,2018/12,183474568,-139846271,-77647174
(주)케이티스카이라이프,053210,2019/12,152548955,-101594324,-18832982
(주)케이티스카이라이프,053210,2020/12,160179035,-104537778,-19649873
(주)케이티스카이라이프,053210,2021/12,102947300,-352116204,230010052
(주)케이티씨에스,058850,2011/12,,,
(주)케이티씨에스,058850,2012/12,,,
(주)케이티씨에스,058850,2013/12,,,
(주)케이티씨에스,058850,2014/12,-7328349,-20283849,9094696
(주)케이티씨에스,058850,2015/12,26124115,15274473,-8359299
(주)케이티씨에스,058850,2016/12,9266992,-3027207,-4268788
(주)케이티씨에스,058850,2017/12,13882740,-4992691,-3694921
(주)케이티씨에스,058850,2018/12,12722541,-2838180,-3413430
(주)케이티씨에스,058850,2019/12,25007704,-15238630,-18127497
(주)케이티씨에스,058850,2020/12,50440106,-8687599,-19155992
(주)케이티씨에스,058850,2021/12,6944697,-1038811,-16622412
(주)케이티아이에스,058860,2011/12,,,
(주)케이티아이에스,058860,2012/12,,,
(주)케이티아이에스,058860,2013/12,,,
(주)케이티아이에스,058860,2014/12,,,
(주)케이티아이에스,058860,2015/12,,,
(주)케이티아이에스,058860,2016/12,,,
(주)케이티아이에스,058860,2017/12,,,
(주)케이티아이에스,058860,2018/12,,,
(주)케이티아이에스,058860,2019/12,,,
(주)케이티아이에스,058860,2020/12,,,
(주)케이티아이에스,058860,2021/12,,,
(주)케이티알파,036030,2011/12,1543583,1307005,-24970
(주)케이티알파,036030,2012/12,-14954470,5262983,0
(주)케이티알파,036030,2013/12,11107514,-18199228,13191891
(주)케이티알파,036030,2014/12,,,
(주)케이티알파,036030,2015/12,,,
(주)케이티알파,036030,2016/12,,,
(주)케이티알파,036030,2017/12,,,
(주)케이티알파,036030,2018/12,,,
(주)케이티알파,036030,2019/12,,,
(주)케이티알파,036030,2020/12,,,
(주)케이티알파,036030,2021/12,,,
(주)케이티앤지,033780,2011/12,756854136,-449769662,-500538365
(주)케이티앤지,033780,2012/12,765575840,-932561006,-270907928
(주)케이티앤지,033780,2013/12,594616223,-223171783,-389939170
(주)케이티앤지,033780,2014/12,760920773,-462068780,-353760890
(주)케이티앤지,033780,2015/12,1258912454,-859431965,-376073215
(주)케이티앤지,033780,2016/12,1488813404,-626544995,-483963366
(주)케이티앤지,033780,2017/12,1141485071,-669247068,-433779216
(주)케이티앤지,033780,2018/12,822057209,-46256069,-549779284
(주)케이티앤지,033780,2019/12,1042489387,-459190546,-632146268
(주)케이티앤지,033780,2020/12,1261664798,-85834706,-808888422
(주)케이티앤지,033780,2021/12,1419821289,-797609538,-947573962
(주)케이프,064820,2011/12,,,
(주)케이프,064820,2012/12,4210134,-7256609,15477080
(주)케이프,064820,2013/12,-2955531,-10047845,11570726
(주)케이프,064820,2014/12,-698439,21957211,-36798482
(주)케이프,064820,2015/12,52188,-3198048,-667304
(주)케이프,064820,2016/12,30121343,-87330210,75435939
(주)케이프,064820,2017/12,-88266499,-19125890,110905469
(주)케이프,064820,2018/12,-447103671,-7457634,567720749
(주)케이프,064820,2019/12,251121264,-18158456,-282022809
(주)케이프,064820,2020/12,-219858017,-19139129,263707729
