회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]정상영업이익증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]총포괄이익증가율(IFRS연결)
(주)아가방앤컴퍼니,013990,2021/12,4.68,-1.58,12.02,12,23.28,0,0,0
(주)아나패스,123860,2011/12,,,,,,,,
(주)아나패스,123860,2012/12,,,,,,,,
(주)아나패스,123860,2013/12,,,,,,,,
(주)아나패스,123860,2014/12,,,,,,,,
(주)아나패스,123860,2015/12,,,,,,,,
(주)아나패스,123860,2016/12,,,,,,,,
(주)아나패스,123860,2017/12,,,,,,,,
(주)아나패스,123860,2018/12,,,,,,,,
(주)아나패스,123860,2019/12,,,,,,,,
(주)아나패스,123860,2020/12,,,,,,,,
(주)아나패스,123860,2021/12,,,,,,,,
(주)아난티,025980,2011/12,,,,,,,,
(주)아난티,025980,2012/12,0,0,0,0,0,0,0,0
(주)아난티,025980,2013/12,0,0,0,0,0,0,0,0
(주)아난티,025980,2014/12,33.34,39.07,17.2,74.59,127.35,0,0,0
(주)아난티,025980,2015/12,72.12,41.99,172.91,499.4,165.31,394.45,1155.41,169.92
(주)아난티,025980,2016/12,22.18,46.4,-19.98,10.71,7.75,-28.62,-26.2,-25.72
(주)아난티,025980,2017/12,8.5,28.49,-55.16,6.04,11.51,-64.97,-90.41,-53.18
(주)아난티,025980,2018/12,6.12,9.11,-21.24,-2.86,7.79,1.45,-871.37,-117.56
(주)아난티,025980,2019/12,9.15,1.03,111.81,17.29,-12.01,-62.91,0,0
(주)아난티,025980,2020/12,35.19,9.11,192.45,-9.35,-20.07,0,0,0
(주)아난티,025980,2021/12,21.11,16.02,32.56,10.55,92.72,0,0,0
(주)아라온테크,041060,2011/12,-80.89,-91.31,0.85,-79.85,-2.19,0,0,0
(주)아라온테크,041060,2012/12,-2.56,-67.79,41.51,-18.9,248.47,0,0,0
(주)아라온테크,041060,2013/12,-18.7,262.97,-62.03,8.24,-84.41,0,0,0
(주)아리온테크놀로지,058220,2011/12,,,,,,,,
(주)아리온테크놀로지,058220,2012/12,,,,,,,,
(주)아리온테크놀로지,058220,2013/12,,,,,,,,
(주)아리온테크놀로지,058220,2014/12,,,,,,,,
(주)아리온테크놀로지,058220,2015/12,,,,,,,,
(주)아리온테크놀로지,058220,2016/12,0,0,0,0,0,0,0,0
(주)아리온테크놀로지,058220,2017/12,-9.02,18.24,-34.54,-33.91,12.39,0,0,0
(주)아리온테크놀로지,058220,2018/12,12.55,26.48,-11,10.94,-11.32,0,0,0
(주)아리온테크놀로지,058220,2019/12,12.68,3.58,34.54,-24.04,-28,0,0,0
(주)아모그린텍,125210,2015/12,,,,,,,,
(주)아모그린텍,125210,2016/12,,,,,,,,
(주)아모그린텍,125210,2017/12,,,,,,,,
(주)아모그린텍,125210,2019/12,,,,,,,,
(주)아모그린텍,125210,2020/12,,,,,,,,
(주)아모그린텍,125210,2021/12,,,,,,,,
(주)아모레퍼시픽,090430,2011/12,13.44,18.72,1.14,14.87,12.43,2.3,13.65,15.98
(주)아모레퍼시픽,090430,2012/12,7.49,7.77,6.7,9.66,11.54,-2.3,-17.56,-21.03
(주)아모레퍼시픽,090430,2013/12,12.41,9.55,20.32,9.46,8.81,1.53,-0.61,6.13
(주)아모레퍼시픽,090430,2014/12,13.31,-0.29,47.51,11.91,24.95,52.43,41.47,38.09
(주)아모레퍼시픽,090430,2015/12,15.27,7.52,28.44,17.03,23.04,37.1,52.34,49.33
(주)아모레퍼시픽,090430,2016/12,16.62,17.45,15.45,15.94,18.44,9.73,10.69,14.2
(주)아모레퍼시픽,090430,2017/12,3.75,20.65,-20.74,7.09,-9.24,-29.68,-38.36,-38.63
(주)아모레퍼시픽,090430,2018/12,-0.08,2.86,-6.57,6.46,3.01,-19.18,-15.69,-7.39
(주)아모레퍼시픽,090430,2019/12,11.5,10.04,15.05,1.53,5.73,-11.23,-28.11,-30.74
(주)아모레퍼시픽,090430,2020/12,-4.79,-7.4,1.26,-0.48,-20.57,-66.57,-85.29,-80.96
(주)아모레퍼시픽,090430,2021/12,0,0,0,0,0,0,0,0
(주)아모레퍼시픽그룹,002790,2011/12,11.15,13.77,5.85,7.25,13.88,6.29,15.38,15.26
(주)아모레퍼시픽그룹,002790,2012/12,6.14,7.67,2.79,6.9,12.2,3.32,3.96,3.53
(주)아모레퍼시픽그룹,002790,2013/12,8.99,7.4,12.59,7.44,13.51,4.6,5.59,8.54
(주)아모레퍼시픽그룹,002790,2014/12,11.74,0.95,35.16,9.04,20.96,40.31,36.41,39.29
(주)아모레퍼시픽그룹,002790,2015/12,11.79,6.13,20.97,9.27,20.15,38.62,17.12,10.46
(주)아모레퍼시픽그룹,002790,2016/12,15.3,14.84,15.94,11.87,18.31,18.52,31.47,37.72
(주)아모레퍼시픽그룹,002790,2017/12,3.48,16,-14.16,5.79,-9.98,-32.45,-40.82,-39.19
(주)아모레퍼시픽그룹,002790,2018/12,0.71,1.84,-1.44,4.06,0.81,-24.88,-29.77,-25.33
(주)아모레퍼시픽그룹,002790,2019/12,12.1,9.75,16.72,7.97,3.39,-9.32,-6.01,-11.07
(주)아모레퍼시픽그룹,002790,2020/12,-5.95,-8.18,-1.82,-3.5,-21.55,-69.76,-92.24,-87.58
(주)아모레퍼시픽그룹,002790,2021/12,0,0,0,0,0,0,0,0
(주)아모센스,357580,2021/12,,,,,,,,
(주)아모텍,052710,2011/12,13.49,16.4,6.33,-4.03,4.29,-98.58,0,-210.08
(주)아모텍,052710,2012/12,24.55,9.65,64.73,7.15,91.53,14781.96,0,0
(주)아모텍,052710,2013/12,2.71,7.12,-5.19,16.25,32.32,36.52,21.55,94.82
(주)아모텍,052710,2014/12,5.09,1.87,11.63,-3.06,-28.01,-88.61,0,-129.7
(주)아모텍,052710,2015/12,12.39,1.82,31.95,17.85,75.89,742.71,0,0
(주)아모텍,052710,2016/12,-1.33,-1.68,-0.83,9.5,-5.74,34.69,4.62,-32.5
(주)아모텍,052710,2017/12,11.27,1.96,24.45,16.3,6.57,41.07,55.01,126.79
(주)아모텍,052710,2018/12,0.42,17.73,-19.66,2.92,-19.66,-72.4,-71.9,-79.32
(주)아모텍,052710,2019/12,8.78,5.19,14.88,0.75,-1.92,-38.13,-94.89,-72.68
(주)아모텍,052710,2020/12,1.15,-3.43,8.29,-7.82,-9.92,0,0,-1073.82
(주)아모텍,052710,2021/12,-3.67,-10.93,6.4,1.11,-11.31,0,0,0
(주)아미노로직스,074430,2011/12,0,0,0,0,0,0,0,0
(주)아미노로직스,074430,2012/12,-37.39,-33.57,-40.26,-48.25,-53.05,0,0,0
(주)아미노로직스,074430,2013/12,-8.53,2.19,-17.52,28.53,-64.1,0,0,0
(주)아미노로직스,074430,2014/12,-19.86,-23.99,-15.58,-21.22,8.1,0,0,0
(주)아미노로직스,074430,2015/12,42.44,50.55,34.87,51.59,210.55,0,0,0
(주)아미노로직스,074430,2016/12,-10.91,-21.31,-0.05,-7.72,48.83,-19.49,0,0
(주)아미노로직스,074430,2017/12,0.7,-3.27,3.97,1.33,2.87,37.83,0,0
(주)아미노로직스,074430,2018/12,15.17,16.72,13.98,17.82,9.59,288.77,1374.97,1252.93
(주)아미노로직스,074430,2019/12,1.61,1.29,1.86,-2.51,2.88,-118.21,-115.02,-116.61
(주)아미노로직스,074430,2020/12,4.08,-1.89,8.72,3.29,-7.01,0,0,0
(주)아미노로직스,074430,2021/12,8.51,7.09,9.5,10.9,29.45,65.74,150.46,242.02
(주)아바코,083930,2011/12,-2.82,115.37,-37.12,15.63,9.07,-41.33,-40.92,-40.19
(주)아바코,083930,2012/12,-6.43,-4.7,-8.16,15.61,-61.91,0,0,-185.2
(주)아바코,083930,2013/12,10.46,-33.72,56.02,-9.25,76.17,0,0,0
(주)아바코,083930,2014/12,-9.83,-9.07,-10.17,8.92,-10.5,-6.45,0,0
(주)아바코,083930,2015/12,16.37,-10.99,28.5,10.81,-7.82,7.68,37.94,43.86
(주)아바코,083930,2016/12,20.36,32.58,16.61,8.35,45.01,27.31,40.77,35.25
(주)아바코,083930,2017/12,7.21,-8.46,12.68,2.19,-6.81,-85.24,-106.1,-108.39
(주)아바코,083930,2018/12,14.21,-2.37,18.91,13.6,30.85,1172.65,0,0
(주)아바코,083930,2019/12,-6.67,33.07,-15.92,9.36,-7.15,2.05,-23.1,-21.34
(주)아바코,083930,2020/12,5.83,14.42,2.66,7.65,-11.38,-1.12,-25.84,-15.03
(주)아바코,083930,2021/12,25.49,15.03,29.78,11.5,-10.25,-57.49,-13.7,23.53
(주)아바텍,149950,2012/12,50.83,21.1,117.89,67.57,79.77,177.68,160.14,145.49
(주)아바텍,149950,2013/12,15.41,30.63,-3.66,14.16,23.11,-7.05,-5.36,6.38
(주)아바텍,149950,2014/12,16.68,3.14,39.7,15.02,13.86,61.3,49.45,41.38
(주)아바텍,149950,2015/12,-1.94,-10.62,8.97,6.16,-37.15,-66.96,-66.74,-58.82
(주)아바텍,149950,2016/12,0.64,-11.05,12.68,0.56,3.77,8.7,3.02,-26.87
(주)아바텍,149950,2017/12,15.22,-2.45,29.59,14.36,21.26,49.01,77.23,108.94
(주)아바텍,149950,2018/12,,,,,,,,
(주)아바텍,149950,2019/12,0,0,0,0,0,0,0,0
(주)아바텍,149950,2020/12,,,,,,,,
(주)아바텍,149950,2021/12,,,,,,,,
(주)아세아텍,050860,2011/06,0,0,0,0,0,0,0,0
(주)아세아텍,050860,2012/06,-6.25,10.72,-10.86,5.72,7.91,5.84,17.85,20.19
(주)아세아텍,050860,2013/06,-1.88,18.67,-8.83,7.26,9.61,33.38,22.45,26.05
(주)아세아텍,050860,2014/06,-1.8,2.42,-3.66,1.75,-7.16,-9.4,-61.4,-66.47
(주)아세아텍,050860,2015/06,-6.42,2.94,-10.8,-7.45,-7.61,-59.96,13.22,11.36
(주)아세아텍,050860,2016/06,9.82,-0.05,15.15,11.93,3.59,67.2,27.09,32.7
(주)아세아텍,050860,2017/06,1.42,-3.22,3.6,4.7,-1.27,14.02,8.8,20.41
(주)아세아텍,050860,2018/06,,,,,,,,
(주)아세아텍,050860,2019/06,,,,,,,,
(주)아세아텍,050860,2020/06,,,,,,,,
(주)아세아텍,050860,2021/06,,,,,,,,
(주)아센디오,012170,2011/12,,,,,,,,
(주)아센디오,012170,2012/12,0,0,0,0,0,0,0,0
(주)아센디오,012170,2013/12,0,0,0,0,0,0,0,0
(주)아센디오,012170,2014/12,-37.62,-43.53,11.26,-7.92,-57.93,0,0,0
(주)아센디오,012170,2015/12,-4.95,-8.17,8.57,22.62,-25.36,0,0,0
(주)아센디오,012170,2016/12,,,,,,,,
(주)아센디오,012170,2017/12,0,0,0,0,0,0,0,0
(주)아센디오,012170,2018/12,0.16,-6.51,4.2,1.51,-49.59,0,0,0
(주)아센디오,012170,2020/12,-51.83,3.71,-64.33,0,-31.08,0,0,0
(주)아센디오,012170,2021/12,148.75,122.78,165.75,124.98,-0.18,0,0,0
(주)아스타,246720,2017/12,249.89,752.7,164.32,254.28,331.56,0,0,0
(주)아스타,246720,2018/12,61.62,36.47,75.43,106.02,68.48,0,0,0
(주)아스타,246720,2019/12,-32.46,16.39,-53.33,-50.03,-28.19,0,0,0
(주)아스타,246720,2020/12,-67.83,-78.15,-56.85,-56.62,0.87,0,0,0
(주)아스타,246720,2021/12,33.18,-27.87,66.11,38.28,103.22,0,0,0
(주)아스트,067390,2014/12,,,,,,,,
(주)아스트,067390,2015/12,,,,,,,,
(주)아스트,067390,2016/12,0,0,0,0,0,0,0,0
(주)아스트,067390,2017/12,38.55,47.99,28.94,29.87,10.6,9.69,-80.07,-84.19
(주)아스트,067390,2018/12,27.23,21.64,33.76,5.15,20.38,34.53,176.63,190.42
(주)아스트,067390,2019/12,46.5,77.94,13.08,82,23.59,32.08,-118.2,-136
(주)아스트,067390,2020/12,-10.08,-19.53,5.74,-15.86,-62.32,0,0,0
(주)아스트,067390,2021/12,-6.74,-6.88,-6.57,-16.58,48.94,0,0,0
(주)아스플로,159010,2021/12,29.02,14.85,47.56,74.37,31.47,-17.08,-41.2,-25.07
(주)아시아경제,127710,2015/12,42.95,11,59.53,80.06,6.74,0.14,-15.32,-15.19
(주)아시아경제,127710,2016/12,18.43,46.57,8.27,13.99,-25.07,7.03,3.25,2.29
(주)아시아경제,127710,2017/12,29.99,98.88,-3.69,31.16,-10.07,-34.81,73.31,79.59
(주)아시아경제,127710,2018/12,20.66,68.49,-27.62,35.37,-29.22,-9.8,216,184.04
(주)아시아경제,127710,2019/12,-13.3,-23.62,10.93,-2.95,-0.08,-43.04,-87.05,-107.77
(주)아시아경제,127710,2020/12,29.64,42.15,9.4,20.05,87.23,65.99,-3.2,0
(주)아시아경제,127710,2021/12,,,,,,,,
(주)아우딘퓨쳐스,227610,2017/12,,,,,,,,
(주)아우딘퓨쳐스,227610,2018/12,,,,,,,,
(주)아우딘퓨쳐스,227610,2019/12,0,0,0,0,0,0,0,0
(주)아우딘퓨쳐스,227610,2020/12,-1.3,-11.25,7.05,-34.37,-25.33,0,0,0
(주)아우딘퓨쳐스,227610,2021/12,-5.72,-8.23,-3.97,-13.05,8.65,0,0,0
(주)아이디스,143160,2011/12,,,,,,,,
(주)아이디스,143160,2012/12,0,0,0,0,0,0,0,0
(주)아이디스,143160,2013/12,17.83,9.48,21.63,52.25,-22.82,-38.42,-20.72,-20.47
(주)아이디스,143160,2014/12,6.83,16.34,2.94,5.19,-0.13,-52.77,-47.65,-46.88
(주)아이디스,143160,2015/12,29.03,3.5,40.83,7.05,24.79,46.36,22.71,22.99
(주)아이디스,143160,2016/12,-8.03,-24.01,-2.59,-4.98,-11.64,-108.86,-130.93,-133.56
(주)아이디스,143160,2017/12,-11.8,-11.99,-11.75,5.02,-26.52,0,0,0
(주)아이디스,143160,2018/12,1.35,10.54,-1.08,-0.09,14.78,0,-56.34,-56.08
(주)아이디스,143160,2019/12,3.18,27.94,-4.14,0.37,2.43,1159.16,-55.91,-26.76
(주)아이디스,143160,2020/12,7.53,31.52,-1.93,6.1,34.97,332.52,486.53,256.66
(주)아이디스,143160,2021/12,66.16,49.17,75.16,15.45,35.14,27.69,106.92,144.77
(주)아이디스홀딩스,054800,2011/12,0,0,0,0,0,0,0,0
(주)아이디스홀딩스,054800,2012/12,28.53,167.61,-70.68,34.39,104.81,393.89,-82.56,-85.21
(주)아이디스홀딩스,054800,2013/12,127.42,35.66,724.76,2.47,978.31,156.27,-32.76,-20.67
(주)아이디스홀딩스,054800,2014/12,-11.49,-21.17,-1.12,-12.1,-7.39,-64.97,0,-327.13
(주)아이디스홀딩스,054800,2015/12,19.75,-2.47,38.73,8.7,43.97,179.6,0,0
(주)아이디스홀딩스,054800,2016/12,1.88,-15.67,12.41,-0.06,10.35,-22.51,-89.15,-93.11
(주)아이디스홀딩스,054800,2017/12,39.79,52.41,34.1,9.78,-0.72,3.05,596.9,977.95
(주)아이디스홀딩스,054800,2018/12,3.26,3.28,3.25,10.81,26.94,69.83,92.9,81.69
(주)아이디스홀딩스,054800,2019/12,-0.06,5.37,-2.84,-4.99,-8.72,-14.75,-149.48,-151.31
(주)아이디스홀딩스,054800,2020/12,-1.57,8.94,-7.4,1.38,-14.89,-66.93,0,0
(주)아이디스홀딩스,054800,2021/12,19.12,11.42,24.16,6.58,25.96,25.28,29.35,148.28
(주)아이디에스,078780,2011/12,2.21,-13,27.3,-19.01,3.34,0,0,0
(주)아이디에스,078780,2012/12,-10.37,-5.43,-15.94,-5.33,-2.55,0,0,0
(주)아이디에스,078780,2013/12,-14.48,-5.76,-25.54,-43.76,11.1,0,0,0
(주)아이디에스,078780,2014/12,-36.99,-19.28,-65.45,-79.16,-50.74,0,0,0
(주)아이디에스,078780,2015/12,19.97,-11.77,139.06,113.52,-73.83,0,0,0
(주)아이마켓코리아,122900,2011/12,,,,,,,,
(주)아이마켓코리아,122900,2012/12,0,0,0,0,0,0,0,0
(주)아이마켓코리아,122900,2013/12,15.86,6.64,16.54,9.1,22.06,4.59,0.68,0.88
(주)아이마켓코리아,122900,2014/12,37.73,350.39,16.75,6.71,9.49,14.87,4.19,9.6
(주)아이마켓코리아,122900,2015/12,16.12,7.46,18.37,3.52,15,12.05,2.81,-0.17
(주)아이마켓코리아,122900,2016/12,5.35,-4.86,7.75,2.35,8.15,-5.03,-37.13,-36.88
(주)아이마켓코리아,122900,2017/12,-18.53,-5.71,-21.18,-3.44,-9.4,-43.83,-70.54,-74.06
(주)아이마켓코리아,122900,2018/12,-0.8,-1.38,-0.65,0.26,-4.71,6.55,59.85,77.7
(주)아이마켓코리아,122900,2019/12,1.73,6.83,0.47,-3.55,-0.39,43.75,30.43,38.26
(주)아이마켓코리아,122900,2020/12,1.27,7.15,-0.27,-1.28,-2.89,-22.14,32.98,49.77
(주)아이마켓코리아,122900,2021/12,0.84,16.88,-3.68,0.73,10.32,12.11,78.68,42.64
(주)아이비김영,339950,2019/12,,,,,,,,
(주)아이비김영,339950,2020/12,41.82,38.13,52.96,73.38,9.49,-44.62,-108.36,-110.32
(주)아이비김영,339950,2021/12,0,0,0,0,0,0,0,0
(주)아이센스,099190,2013/12,53.63,44.59,67.38,50.69,24.51,133.83,113.18,106.51
(주)아이센스,099190,2014/12,15.62,8.06,25.56,14.04,15.38,-2.33,-22.4,-20.63
(주)아이센스,099190,2015/12,9.96,17.92,0.97,12.25,6.6,7.11,1.73,-0.23
(주)아이센스,099190,2016/12,21.01,19.91,22.46,13.37,29.97,32.38,19.33,25.02
(주)아이센스,099190,2017/12,7.58,12.72,0.94,8.77,18.49,-11.45,-10.42,-16.79
(주)아이센스,099190,2018/12,7.68,2.16,15.64,11.14,10.21,20.42,43.79,57.32
(주)아이센스,099190,2019/12,7.14,-0.16,16.45,9.75,9.74,10.11,3.57,7.99
(주)아이센스,099190,2020/12,13.7,4.27,24,10.54,7.3,0.94,14.57,-3.33
(주)아이센스,099190,2021/12,39.78,50.61,29.83,22.25,14.35,14.35,-5.17,122.16
(주)아이스크림에듀,289010,2019/12,,,,,,,,
(주)아이스크림에듀,289010,2020/12,,,,,,,,
(주)아이스크림에듀,289010,2021/12,,,,,,,,
(주)아이씨디,040910,2011/09,,,,,,,,
(주)아이씨디,040910,2012/09,,,,,,,,
(주)아이씨디,040910,2013/09,,,,,,,,
(주)아이씨디,040910,2014/09,,,,,,,,
(주)아이씨디,040910,2015/09,,,,,,,,
(주)아이씨디,040910,2015/12,0,0,0,0,0,0,0,0
(주)아이씨디,040910,2016/12,0,0,0,0,0,0,0,0
(주)아이씨디,040910,2017/12,-1.39,-2.59,-0.74,20.47,35.05,131.07,140.42,139.73
(주)아이씨디,040910,2018/12,-19.6,-6.06,-26.73,-3.21,-24.97,6.49,19.85,20.75
(주)아이씨디,040910,2019/12,6.56,-6.05,15.07,11.92,-48.03,-63.99,-62.62,-62.82
(주)아이씨디,040910,2020/12,14.39,33.38,3.93,22.05,154.07,250.23,200.03,185.22
(주)아이씨디,040910,2021/12,-0.11,1.3,-1.1,-6.43,-62.53,-96.58,-97.72,-94.87
(주)아이앤씨테크놀로지,052860,2011/12,,,,,,,,
(주)아이앤씨테크놀로지,052860,2012/12,0,0,0,0,0,0,0,0
(주)아이앤씨테크놀로지,052860,2013/12,-0.08,29.84,-26.37,-9.62,-56.44,0,0,0
(주)아이앤씨테크놀로지,052860,2014/12,-15.55,7.59,-51.39,-21.8,-26.63,0,0,0
(주)아이앤씨테크놀로지,052860,2015/12,-24.15,-29.68,-5.16,-47.01,80.64,0,0,0
(주)아이앤씨테크놀로지,052860,2016/12,8.89,-7.21,49.83,7.36,215.02,0,0,0
(주)아이앤씨테크놀로지,052860,2017/12,4.52,7.89,-0.8,25.93,41.68,1345.31,245.86,229
(주)아이앤씨테크놀로지,052860,2018/12,1.67,8.3,-9.69,9.71,-27.08,-73.62,-73.85,-68.24
(주)아이앤씨테크놀로지,052860,2019/12,14.72,7.09,30.41,26.63,45.57,135.31,247.59,184.19
(주)아이앤씨테크놀로지,052860,2020/12,-13.11,-13.43,-12.55,-13.62,-49.78,0,0,-220.15
(주)아이앤씨테크놀로지,052860,2021/12,3.12,-7.11,20.2,-10.04,30.85,0,0,0
(주)아이에스시,095340,2011/12,34.36,79.84,-8.85,17.87,52.97,135.38,169.33,192.2
(주)아이에스시,095340,2012/12,6.28,5.23,8.25,11.3,21.02,38.5,-16.88,-15.26
(주)아이에스시,095340,2013/12,18.33,12.28,29.35,14.22,7.1,10.06,1.17,0.13
(주)아이에스시,095340,2014/12,68.07,86.62,38.74,28.61,30.21,-15,0.58,-8.44
(주)아이에스시,095340,2015/12,10.2,2.44,26.71,30.71,33.86,-8.7,1.19,14.41
(주)아이에스시,095340,2016/12,0.64,3.29,-3.92,4.61,-5.46,-31.55,-7.48,-4.44
(주)아이에스시,095340,2017/12,7.49,-5.08,30.73,6.7,21.84,106.18,75.48,50.81
(주)아이에스시,095340,2018/12,2.63,10.61,-8.1,4.93,1.56,-40.6,-22.49,-22.33
(주)아이에스시,095340,2019/12,-3.84,6.77,-20.98,0.89,-24.32,-84.63,-67.47,-71.68
(주)아이에스시,095340,2020/12,14.88,11.51,22.23,1.64,38.88,792.42,44.84,267.1
(주)아이에스시,095340,2021/12,9.3,2.49,22.84,28.97,18.81,107.53,380.15,100.18
(주)아이에스이커머스,069920,2011/12,-2,5.78,-9.39,-2.57,9.67,0,0,0
(주)아이에스이커머스,069920,2012/12,78.28,36.69,124.44,0.12,-4.71,0,0,0
(주)아이에스이커머스,069920,2013/12,0.09,26.73,-17.91,-50.49,61.52,0,0,0
(주)아이에스이커머스,069920,2014/12,-2.21,-27.66,24.36,60.01,-14.97,0,0,0
(주)아이에스이커머스,069920,2015/12,78.14,25.31,110.22,200.44,-15.87,-1760.85,0,0
(주)아이에스이커머스,069920,2016/12,8.8,-3.69,13.33,10.55,40.16,0,0,0
(주)아이에스이커머스,069920,2017/12,,,,,,,,
(주)아이에스이커머스,069920,2018/12,,,,,,,,
(주)아이에스이커머스,069920,2019/12,0,0,0,0,0,0,0,0
(주)아이에스이커머스,069920,2020/12,-9,0.2,-20.66,-17.67,-18.53,0,0,0
(주)아이에스이커머스,069920,2021/12,17.56,-51.8,128.46,61.23,-26.92,0,0,0
(주)아이에이,038880,2011/12,0,0,0,0,0,0,0,0
(주)아이에이,038880,2012/12,0,0,0,0,0,0,0,0
(주)아이에이,038880,2013/12,11.96,-32.06,259.4,52.7,50.77,0,0,0
(주)아이에이,038880,2014/12,-22.87,-4.79,-42.07,-13.71,30.9,0,0,0
(주)아이에이,038880,2015/12,9.58,-4.53,34.22,146.06,16.24,124.93,0,0
(주)아이에이,038880,2016/12,55.02,98,1.63,45.8,6.73,-64.68,43.16,4.96
(주)아이에이,038880,2017/12,-3.47,5.34,-24.76,-17.18,-19.92,-277.99,-1118.54,-1081.49
(주)아이에이,038880,2018/12,24.62,15.16,56.67,26.79,10.71,0,0,0
(주)아이에이,038880,2019/12,3.21,14.22,-24.21,41.55,0.85,0,0,0
(주)아이에이,038880,2020/12,30.82,26.42,47.31,54.64,-13.84,60.05,674.99,2176.14
(주)아이에이,038880,2021/12,14.88,1.5,57.97,10.72,38.97,53.85,-81.39,-58.96
(주)아이에이치큐,003560,2011/12,0,0,0,0,0,0,0,0
(주)아이에이치큐,003560,2012/12,0,0,0,0,0,0,0,0
(주)아이에이치큐,003560,2013/12,77.49,124.74,35.92,4.71,37.92,0,-97.23,-97.59
(주)아이에이치큐,003560,2014/12,-1.08,-17.45,22.73,-4.04,14.81,0,0,-7812.16
(주)아이에이치큐,003560,2015/12,217.76,343.41,94.79,515.31,49.31,0,0,0
(주)아이에이치큐,003560,2016/12,0.37,-8.44,20.02,3.11,3.04,52.35,-15.11,-25.3
(주)아이에이치큐,003560,2017/12,-0.61,-5.64,7.95,2.77,15.9,36.75,-42.65,-46.72
(주)아이에이치큐,003560,2018/12,-9.33,0.25,-23.57,-10.32,-13.68,-35.31,-503.98,-508.85
(주)아이에이치큐,003560,2019/12,-28.31,-54.31,22.37,-32.74,-9.28,-170.92,0,0
(주)아이에이치큐,003560,2020/12,-11.75,-27.57,-0.24,-13.32,-18.37,0,0,0
(주)아이에이치큐,003560,2021/12,63.05,134.2,25.46,-2.8,-25.96,0,0,0
(주)아이엘사이언스,122050,2018/12,,,,,,,,
(주)아이엘사이언스,307180,2018/12,,,,,,,,
(주)아이엘사이언스,307180,2019/12,,,,,,,,
(주)아이엘사이언스,307180,2020/12,0,0,0,0,0,0,0,0
(주)아이엘사이언스,307180,2021/12,81.39,21.44,177.13,-10.09,177.08,0,0,0
(주)아이엠,101390,2011/12,18.52,14.24,19.82,14.23,0,-53.62,-50.79,-28.64
(주)아이엠,101390,2012/12,-11.26,36.97,-25.26,-5.59,4.39,0,-77.37,-126.25
(주)아이엠,101390,2013/12,-3.15,13.31,-11.92,-8.86,3.32,0,0,0
(주)아이엠,101390,2014/12,-19.94,1.2,-34.41,-17.65,-27.52,0,0,0
(주)아이엠,101390,2015/12,11.11,0.91,21.89,5.57,-3.69,0,0,0
(주)아이엠,101390,2016/12,-7.29,13.99,-25.91,-7.96,-20.15,-308.08,-815.01,-642.01
(주)아이엠,101390,2017/12,-7.78,15.75,-39.44,-7.88,29.59,0,0,0
(주)아이엠,101390,2018/12,-10.37,-6.15,-21.23,-0.79,-23.38,-393.04,0,0
(주)아이엠,101390,2019/12,-3.82,-20.53,47.38,-30.69,5.82,0,0,0
(주)아이엠,101390,2020/12,-32.65,-36.4,-26.45,-34.22,-27.64,0,0,0
(주)아이엠,101390,2021/12,13,-36.27,83.39,90.55,4.49,0,0,0
(주)아이엠비씨,052220,2011/12,,,,,,,,
(주)아이엠비씨,052220,2012/12,,,,,,,,
(주)아이엠비씨,052220,2013/12,,,,,,,,
(주)아이엠비씨,052220,2014/12,0,0,0,0,0,0,0,0
(주)아이엠비씨,052220,2015/12,-8.04,-12.7,-5.02,2.43,17.76,-53.21,-30.94,-38.96
(주)아이엠비씨,052220,2016/12,3.61,32.71,-13.76,2.58,4.29,256,62.62,18.97
(주)아이엠비씨,052220,2017/12,-7.66,26.2,-38.76,-1.91,-14.63,-92.48,-104.64,-99.36
(주)아이엠비씨,052220,2018/12,-4.55,-25.21,34.54,-2.37,1.17,553.3,0,-10111.82
(주)아이엠비씨,052220,2019/12,6.69,42.85,-31.33,4.09,-11.23,84.14,0,0
(주)아이엠비씨,052220,2020/12,4.39,14.72,-18.21,3.15,-15.17,-35.23,-48.89,-19.71
(주)아이엠비씨,052220,2021/12,3.15,-4.37,26.22,2.63,7.09,109.31,1.46,-13.83
(주)아이엠텍,226350,2016/12,,,,,,,,
(주)아이엠텍,226350,2017/12,0,0,0,0,0,0,0,0
(주)아이엠텍,226350,2018/12,-30.51,-32.28,-28.87,-90.25,-82.96,0,0,0
(주)아이엠텍,226350,2019/12,64.07,138.53,-1.75,685.1,17.75,0,0,0
(주)아이엠텍,226350,2020/12,,,,,,,,
(주)아이오케이컴퍼니,078860,2011/12,,,,,,,,
(주)아이오케이컴퍼니,078860,2012/12,,,,,,,,
(주)아이오케이컴퍼니,078860,2013/12,0,0,0,0,0,0,0,0
(주)아이오케이컴퍼니,078860,2014/12,1.25,-29.62,18.52,34.41,-48.42,0,0,0
(주)아이오케이컴퍼니,078860,2015/12,,,,,,,,
(주)아이오케이컴퍼니,078860,2016/12,,,,,,,,
(주)아이오케이컴퍼니,078860,2017/12,0,0,0,0,0,0,0,0
(주)아이오케이컴퍼니,078860,2018/12,61.14,26.7,177.22,27.12,61.79,0,0,0
