회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원)
(주)이스트소프트,047560,2021/12,256598,-6428859,-188072
(주)이십일스토어,270020,2017/12,,,
(주)이십일스토어,270020,2018/12,,,
(주)이십일스토어,270020,2019/12,1626941,-2285282,339560
(주)이십일스토어,270020,2020/12,-346772,1362967,-1053544
(주)이씨에스텔레콤,067010,2011/03,1081601,-1626801,1123450
(주)이씨에스텔레콤,067010,2012/03,2592446,-3517271,116038
(주)이씨에스텔레콤,067010,2013/03,2734052,-2138764,3110333
(주)이씨에스텔레콤,067010,2014/03,5801285,-2953855,-941986
(주)이씨에스텔레콤,067010,2015/03,1537942,172456,-2255343
(주)이씨에스텔레콤,067010,2016/03,4205426,-6819564,-417439
(주)이씨에스텔레콤,067010,2017/03,12890301,-1215791,-2882618
(주)이씨에스텔레콤,067010,2018/03,-2142887,-2018662,-540176
(주)이씨에스텔레콤,067010,2019/03,1450451,-3271407,-1893493
(주)이씨에스텔레콤,067010,2020/03,10357545,-3600847,-3112653
(주)이씨에스텔레콤,067010,2021/03,11683942,-7397275,-2077241
(주)이아이디,093230,2011/12,-6912784,13802549,-6090934
(주)이아이디,093230,2012/12,-3574817,11993535,3843678
(주)이아이디,093230,2013/12,-7534876,-18803892,11695304
(주)이아이디,093230,2014/12,-4206344,-3513791,7793315
(주)이아이디,093230,2015/12,-1456518,3471881,-222695
(주)이아이디,093230,2016/12,-1572328,7841908,-1358866
(주)이아이디,093230,2017/12,-19716268,-46013614,68232604
(주)이아이디,093230,2018/12,-7500307,11916160,-10182067
(주)이아이디,093230,2019/12,-3869576,-102001028,116350992
(주)이아이디,093230,2020/12,-6016581,712616,-4821988
(주)이아이디,093230,2021/12,-1601794,-255637472,271056463
(주)이엔에프테크놀로지,102710,2011/12,14699954,-11319186,3216777
(주)이엔에프테크놀로지,102710,2012/12,18564074,-37200247,7990463
(주)이엔에프테크놀로지,102710,2013/12,22728722,-21635026,-2065092
(주)이엔에프테크놀로지,102710,2014/12,15144564,-11099825,-3946792
(주)이엔에프테크놀로지,102710,2015/12,34659920,-23301853,-9242342
(주)이엔에프테크놀로지,102710,2016/12,45248462,-37326280,9480436
(주)이엔에프테크놀로지,102710,2017/12,29086389,-36987498,-7812728
(주)이엔에프테크놀로지,102710,2018/12,26659355,-39591099,13894016
(주)이엔에프테크놀로지,102710,2019/12,53784160,-36562825,-13461051
(주)이엔에프테크놀로지,102710,2020/12,66296021,-73150737,15037587
(주)이엔에프테크놀로지,102710,2021/12,17613452,-65624505,39947082
(주)이엔코퍼레이션,066980,2011/12,-3309954,-9905785,11650854
(주)이엔코퍼레이션,066980,2012/12,-7197699,-100373,6996829
(주)이엔코퍼레이션,066980,2013/12,-4237583,-14516012,32117353
(주)이엔코퍼레이션,066980,2014/12,-8456333,-6173570,12873192
(주)이엔코퍼레이션,066980,2015/12,-4751937,-17254004,12389320
(주)이엔코퍼레이션,066980,2016/12,7794956,-2964779,100000
(주)이엔코퍼레이션,066980,2017/12,1432904,2554496,-1262686
(주)이엔코퍼레이션,066980,2018/12,1837978,-18137103,28013295
(주)이엔코퍼레이션,066980,2019/12,-522153,-3361946,-3956341
(주)이엔코퍼레이션,066980,2020/12,-3842801,14769737,-2495347
(주)이엔코퍼레이션,066980,2021/12,-813493,-83336606,57659510
(주)이엔플러스,074610,2011/12,973872,-59762,269647
(주)이엔플러스,074610,2012/12,-1025965,896844,-1255657
(주)이엔플러스,074610,2013/12,1142761,-183441,-359301
(주)이엔플러스,074610,2014/12,368732,-131931,-307473
(주)이엔플러스,074610,2015/12,502457,695392,1000000
(주)이엔플러스,074610,2016/12,2146339,-2109478,2999001
(주)이엔플러스,074610,2017/12,-7004399,-25029372,34101698
(주)이엔플러스,074610,2018/12,-270430,-27485622,35044367
(주)이엔플러스,074610,2019/12,-17405438,-17739641,40338114
(주)이엔플러스,074610,2020/12,-7554207,-15124143,6962109
(주)이엔플러스,074610,2021/12,-24531072,1958182,22750132
(주)이엘피,063760,2017/12,14908328,-4166714,5595114
(주)이엘피,063760,2018/12,18277162,-22239339,0
(주)이엘피,063760,2019/12,2352021,7080253,-1105825
(주)이엘피,063760,2020/12,-4188402,-7409694,-3694368
(주)이엘피,063760,2021/12,5809326,-8598976,6401976
(주)이엠네트웍스,087730,2011/12,-130202,-152343,150728
(주)이엠네트웍스,087730,2012/12,1710366,-494454,864233
(주)이엠네트웍스,087730,2013/12,2565419,-1432971,-186139
(주)이엠네트웍스,087730,2014/12,5579718,-6862556,836379
(주)이엠네트웍스,087730,2015/12,1908893,-1360837,3027539
(주)이엠네트웍스,087730,2016/12,-732372,-584413,142150
(주)이엠네트웍스,087730,2017/12,-992866,-506550,174484
(주)이엠네트웍스,087730,2018/12,-1774472,-65304016,63252754
(주)이엠네트웍스,087730,2019/12,-16109637,-28182871,44601734
(주)이엠네트웍스,087730,2020/12,-3232504,7502676,-4170990
(주)이엠넷,123570,2011/12,4209767,-10820692,6864065
(주)이엠넷,123570,2012/12,7444055,-3580172,-2084195
(주)이엠넷,123570,2013/12,3666445,-5823584,4446783
(주)이엠넷,123570,2014/12,2120847,-20637,-953091
(주)이엠넷,123570,2015/12,579223,275117,-7084418
(주)이엠넷,123570,2016/12,-737754,957283,2155968
(주)이엠넷,123570,2017/12,6261611,-1701129,478851
(주)이엠넷,123570,2018/12,2995401,-8773800,-365258
(주)이엠넷,123570,2019/12,1796342,-2071,-440423
(주)이엠넷,123570,2020/12,3460951,-1866683,-2408937
(주)이엠넷,123570,2021/12,9342603,10657582,-1078351
(주)이엠앤아이,083470,2011/12,-3610108,819459,3600169
(주)이엠앤아이,083470,2012/12,4525706,-288875,-4807227
(주)이엠앤아이,083470,2013/12,-5609381,-2278890,8779503
(주)이엠앤아이,083470,2014/12,4012632,-4841708,1592672
(주)이엠앤아이,083470,2015/12,10272011,-19257765,7461100
(주)이엠앤아이,083470,2016/12,-5375052,-4264071,9353200
(주)이엠앤아이,083470,2017/12,7358459,-12463716,5670189
(주)이엠앤아이,083470,2018/12,2884687,5228540,-9648542
(주)이엠앤아이,083470,2019/12,-2822216,760295,2129583
(주)이엠앤아이,083470,2020/12,-4001712,157816,5062720
(주)이엠앤아이,083470,2021/12,2124804,-2214337,2432054
(주)이엠텍,091120,2011/12,-988522,620732,5091389
(주)이엠텍,091120,2012/12,22557146,891914,3928718
(주)이엠텍,091120,2013/12,-7323247,-31196666,10327782
(주)이엠텍,091120,2014/12,19050802,-5373533,689499
(주)이엠텍,091120,2015/12,3749962,5062236,-4252267
(주)이엠텍,091120,2016/12,-1791765,15260795,-2064080
(주)이엠텍,091120,2017/12,124613,-19966100,8486539
(주)이엠텍,091120,2018/12,13122539,-35947201,12517385
(주)이엠텍,091120,2019/12,10808901,-2205949,-3057683
(주)이엠텍,091120,2020/12,13587270,-21193197,18323449
(주)이엠텍,091120,2021/12,26240815,-8442816,4636967
(주)이오테크닉스,039030,2011/12,9234129,-29013850,14533714
(주)이오테크닉스,039030,2012/12,-14330979,-3676739,23076402
(주)이오테크닉스,039030,2013/12,-23057379,-2582004,21314165
(주)이오테크닉스,039030,2014/12,71285773,-4265195,-35402138
(주)이오테크닉스,039030,2015/12,7901027,-6004155,-13487071
(주)이오테크닉스,039030,2016/12,46797900,-30018280,-8918984
(주)이오테크닉스,039030,2017/12,28282798,-24925199,-2289587
(주)이오테크닉스,039030,2018/12,10873798,-1861269,-3555625
(주)이오테크닉스,039030,2019/12,48473658,-25766624,-12195792
(주)이오테크닉스,039030,2020/12,42144936,-10310199,-7456481
(주)이오테크닉스,039030,2021/12,-4991366,-1628746,-3711880
(주)이원,017940,2011/12,258672520,-81194038,-232297130
(주)이원,017940,2012/12,-3660485,-40896642,61262503
(주)이원,017940,2013/12,64888837,-59093375,-15192349
(주)이원,017940,2014/12,88474649,-154123229,88611353
(주)이원,017940,2015/12,191581594,6355965,-115973587
(주)이원,017940,2016/12,65776668,-160910663,83446939
(주)이원,017940,2017/12,-131733845,159754823,-30026919
(주)이원,017940,2018/12,190248286,-26972240,-209787209
(주)이원,017940,2019/12,97644023,-21549925,-103545606
(주)이원,017940,2020/12,170986612,-45557673,-89328801
(주)이원,017940,2021/12,44195647,-93025208,19311919
(주)이월드,084680,2011/12,-5769598,-5856513,14345492
(주)이월드,084680,2012/12,-2829202,-4010072,9793430
(주)이월드,084680,2013/12,-2635937,-4708767,4175146
(주)이월드,084680,2014/12,-5445591,-2524697,10043932
(주)이월드,084680,2015/12,2093110,-6310211,8484220
(주)이월드,084680,2016/12,6183446,-13106759,-749990
(주)이월드,084680,2017/12,8346676,-16617515,8000000
(주)이월드,084680,2018/12,5787362,894245,-3000000
(주)이월드,084680,2019/12,18283850,-180568271,180909142
(주)이월드,084680,2020/12,1335652,-5216670,-16325623
(주)이월드,084680,2021/12,19034375,-1853861,-12364269
(주)이즈미디어,181340,2017/12,-738613,-4500303,10978332
(주)이즈미디어,181340,2018/12,-8522394,1823390,1000000
(주)이즈미디어,181340,2019/12,8411319,-1889876,6527811
(주)이즈미디어,181340,2020/12,-3640899,-2348691,2105393
(주)이즈미디어,181340,2021/12,-16362636,-10389152,11724320
(주)이지,037370,2011/12,5232795,2932099,1397674
(주)이지,037370,2012/12,5539512,-22243649,7214747
(주)이지,037370,2013/12,2756983,-576695,-2763459
(주)이지,037370,2014/12,3072538,-608962,-1707720
(주)이지,037370,2015/12,5497415,-1234088,2822326
(주)이지,037370,2016/12,-1906628,-2409795,372058
(주)이지,037370,2017/12,1010357,-3403647,-776611
(주)이지,037370,2018/12,-1699821,-7854524,7544971
(주)이지,037370,2019/12,5004195,-9853651,3842180
(주)이지,037370,2020/12,-4969935,-9650507,13949366
(주)이지,037370,2021/12,6784477,23159009,-19742638
(주)이지바이오,353810,2020/12,16464997,-525452,-433036
(주)이지바이오,353810,2021/12,14788962,-32923934,7855013
(주)이지홀딩스,035810,2011/12,3341082,-32682490,31971298
(주)이지홀딩스,035810,2012/12,2237945,5278480,-22815148
(주)이지홀딩스,035810,2013/12,21850284,-48113512,50199479
(주)이지홀딩스,035810,2014/12,24312462,-20609660,-6338905
(주)이지홀딩스,035810,2015/12,28885393,-37724160,17451829
(주)이지홀딩스,035810,2016/12,21481555,-31504269,-18001826
(주)이지홀딩스,035810,2017/12,17242305,-23238882,2253525
(주)이지홀딩스,035810,2018/12,22242817,-65173822,43113898
(주)이지홀딩스,035810,2019/12,46435615,14206369,-57527461
(주)이지홀딩스,035810,2020/12,129249,-17206261,20148765
(주)이지홀딩스,035810,2021/12,20351278,-44751153,49037329
(주)이큐셀,160600,2015/12,-3111662,-1941435,7149400
(주)이큐셀,160600,2016/12,2008319,-8020159,3782566
(주)이큐셀,160600,2017/12,-1021441,-5333991,8536586
(주)이큐셀,160600,2018/12,6840341,-108311,-1581796
(주)이큐셀,160600,2019/12,-17344242,-26756744,39141829
(주)이큐셀,160600,2021/06,-16592415,21682550,-3651994
(주)이크레더블,092130,2011/09,8679657,-2979373,-4444648
(주)이크레더블,092130,2012/09,5803380,-2654471,-3492644
(주)이크레더블,092130,2013/12,8045572,-2257464,-3817821
(주)이크레더블,092130,2014/12,6167947,-2880546,-3853952
(주)이크레더블,092130,2015/12,7115731,-2941232,-4215260
(주)이크레더블,092130,2016/12,10407164,-576765,-5058312
(주)이크레더블,092130,2017/12,11207727,-6687224,-6383108
(주)이크레더블,092130,2018/12,12604189,-6341423,-6383108
(주)이크레더블,092130,2019/12,13534435,-3429015,-8269459
(주)이크레더블,092130,2020/12,16224785,34955857,-9103230
(주)이크레더블,092130,2021/12,15093382,-866580,-8615082
(주)이푸른,185280,2013/12,,,
(주)이푸른,185280,2014/12,,,
(주)이푸른,185280,2015/12,,,
(주)이퓨쳐,134060,2011/12,235053,-4088328,4966332
(주)이퓨쳐,134060,2012/12,893910,-2842435,-31555
(주)이퓨쳐,134060,2013/12,1355317,-2050447,603022
(주)이퓨쳐,134060,2014/12,1606975,700712,-1100000
(주)이퓨쳐,134060,2015/12,1037945,-2656439,0
(주)이퓨쳐,134060,2016/12,1551718,-1716954,0
(주)이퓨쳐,134060,2017/12,1710231,180368,4304
(주)이퓨쳐,134060,2018/12,1881518,-796043,-4304
(주)이퓨쳐,134060,2019/12,3078643,-1410885,-237964
(주)이퓨쳐,134060,2020/12,1003993,1617059,-850786
(주)이퓨쳐,134060,2021/12,4483238,-665971,-1032881
(주)인디에프,014990,2011/12,-13394646,48766786,-34053584
(주)인디에프,014990,2012/12,19550610,5230564,-19869840
(주)인디에프,014990,2013/12,6453839,2157342,-8259641
(주)인디에프,014990,2014/12,6194461,-2529086,-2426695
(주)인디에프,014990,2015/12,3514509,-3204012,-8231627
(주)인디에프,014990,2016/12,7843700,-1976334,817391
(주)인디에프,014990,2017/12,1969973,337665,-3932447
(주)인디에프,014990,2018/12,3303927,-3802465,-446885
(주)인디에프,014990,2019/12,10084032,-5252008,-5640102
(주)인디에프,014990,2020/12,-539939,-3860151,6999783
(주)인디에프,014990,2021/12,-4139410,4622087,5036795
(주)인바디,041830,2011/12,5025214,-4512829,-544506
(주)인바디,041830,2012/12,4206067,-3843770,-544506
(주)인바디,041830,2013/12,6623069,-6220695,-544506
(주)인바디,041830,2014/12,9591566,-8435977,-544506
(주)인바디,041830,2015/12,10289640,-9546823,-816758
(주)인바디,041830,2016/12,16598952,-13009502,-1089011
(주)인바디,041830,2017/12,15476994,-12997907,-4428175
(주)인바디,041830,2018/12,18745070,-16873306,-2891009
(주)인바디,041830,2019/12,18063763,-11053519,-6493859
(주)인바디,041830,2020/12,21571218,-14509012,-6930647
(주)인바디,041830,2021/12,27321531,-25866018,-1916599
(주)인바이오젠,101140,2011/12,-5582068,-2877,5283996
(주)인바이오젠,101140,2012/12,369980,-4205,-554727
(주)인바이오젠,101140,2013/12,-1132493,-605350,2572995
(주)인바이오젠,101140,2014/12,-695947,517481,-489560
(주)인바이오젠,101140,2015/12,-10958170,-133695,10924867
(주)인바이오젠,101140,2016/12,344747,8982,-104224
(주)인바이오젠,101140,2017/12,-426439,-4308648,4551069
(주)인바이오젠,101140,2018/12,-1698857,-15889310,17967120
(주)인바이오젠,101140,2019/12,-3827875,-55041988,66294985
(주)인바이오젠,101140,2020/12,-8032820,-5865736,14970246
(주)인바이오젠,101140,2021/12,-7069140,-40436738,61543486
(주)인산가,062580,2015/12,,,
(주)인산가,062580,2016/12,2272463,-1782596,2740226
(주)인산가,062580,2017/12,3548685,-3738204,841364
(주)인산가,277410,2017/12,,,
(주)인산가,277410,2018/12,2678165,-2310500,-1516113
(주)인산가,277410,2019/12,3791255,-6105046,10417757
(주)인산가,277410,2020/12,5025780,-18302777,8609275
(주)인산가,277410,2021/12,9202645,-21649082,12675626
(주)인성정보,033230,2011/12,-1072670,-1423020,2079803
(주)인성정보,033230,2012/12,-2888957,-830581,3974655
(주)인성정보,033230,2013/12,2895505,933190,-3879133
(주)인성정보,033230,2014/12,-8117121,-1754869,14267824
(주)인성정보,033230,2015/12,4116912,-883991,357698
(주)인성정보,033230,2016/12,2920218,-2475097,-2675544
(주)인성정보,033230,2017/12,258966,-864140,-3740517
(주)인성정보,033230,2018/12,-4890367,515080,6981261
(주)인성정보,033230,2019/12,-3388269,-1038632,3841650
(주)인성정보,033230,2020/12,1233670,-2995677,895444
(주)인성정보,033230,2021/12,-3625979,-3087274,3898620
(주)인스코비,006490,2011/12,-7605258,4719727,2682427
(주)인스코비,006490,2012/12,-3823826,-6602405,12169867
(주)인스코비,006490,2013/12,-6304284,-2622721,13569217
(주)인스코비,006490,2014/12,-8177998,-2070328,5343631
(주)인스코비,006490,2015/12,-5281574,-9767188,16314056
(주)인스코비,006490,2016/12,-4216523,-828549,4475740
(주)인스코비,006490,2017/12,-2731999,3163540,-1323740
(주)인스코비,006490,2018/12,-3808578,-13101898,16347000
(주)인스코비,006490,2019/12,12983781,-21499586,15514750
(주)인스코비,006490,2020/12,-1832462,-7451821,11640165
(주)인스코비,006490,2021/12,-7008999,-9910759,25027465
(주)인스프리트,073130,2011/12,-3995511,-11413836,15409348
(주)인지디스플레이,037330,2011/12,5070491,8078869,-483083
(주)인지디스플레이,037330,2012/12,24778073,-1810555,-23520822
(주)인지디스플레이,037330,2013/12,6838286,-22139100,13086560
(주)인지디스플레이,037330,2014/12,11131899,-6832879,-5217057
(주)인지디스플레이,037330,2015/12,12045307,-6706559,14774674
(주)인지디스플레이,037330,2016/12,11303391,-20763852,-11200117
(주)인지디스플레이,037330,2017/12,18627837,-15289446,-10351517
(주)인지디스플레이,037330,2018/12,577740,-1097072,4616454
(주)인지디스플레이,037330,2019/12,21334469,-21803773,-6124934
(주)인지디스플레이,037330,2020/12,22957486,-26705606,3740644
(주)인지디스플레이,037330,2021/12,22682071,-27100680,4392191
(주)인지소프트,100030,2011/12,2101979,239798,-2082966
(주)인지소프트,100030,2012/12,3764158,-3631368,74712
(주)인지소프트,100030,2013/12,5779398,-640137,-1424693
(주)인지소프트,100030,2014/12,913534,-2353805,-906971
(주)인지소프트,100030,2015/12,-430723,3114289,-991738
(주)인지소프트,100030,2016/12,1806413,-4446662,0
(주)인지소프트,100030,2017/12,585225,-217749,0
(주)인지소프트,100030,2018/12,760823,-1302854,-302691
(주)인지소프트,100030,2019/12,1226786,-174021,-15318
(주)인지소프트,100030,2020/12,444605,-10905133,9626998
(주)인지소프트,100030,2021/12,2298478,8243572,-405439
(주)인콘,083640,2011/12,861748,-4330129,-1693909
