회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS),[제조]비유동자산증가율(IFRS),[제조]유동자산증가율(IFRS),[제조]자기자본증가율(IFRS),[제조]매출액증가율(IFRS),[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]총포괄이익증가율(IFRS)
(주)다이나믹디자인,145210,2019/12,-9.92,3.84,-33.17,-21.44,-21.99,0,0,0
(주)다이나믹디자인,145210,2020/12,-2.36,-32.01,75.46,815.58,-27.98,0,0,0
(주)다이나믹디자인,145210,2021/12,-16.49,-10.88,-22.19,-20.69,-35.27,0,0,0
(주)다함이텍,009280,2011/12,3.75,38.28,-30.3,4.43,-93.02,92.76,162.11,237.1
(주)다함이텍,009280,2012/12,1.13,31.25,-57.8,0.4,-17.81,-42.17,-75.38,-80.45
(주)대교,019680,2011/12,-6.2,-17,15.9,-5.25,3.31,3.59,11.04,-110.56
(주)대교,019680,2012/12,-4.58,2.15,-14.44,-1.8,-5.74,-49.24,-47.94,0
(주)대교,019680,2013/12,3.99,8.78,-4.37,4.56,-1.91,7.06,32.23,168.77
(주)대교,019680,2014/12,-0.41,-7.81,14.3,-0.41,-1.58,-11.38,20.97,-60.83
(주)대교,019680,2015/12,-4.8,-5.47,-3.71,-2.85,0.74,20.41,-8.45,65.13
(주)대교,019680,2016/12,3.75,2.47,5.76,3.23,1.27,-1.04,-4.51,26.74
(주)대교,019680,2017/12,1.5,6.69,-6.41,2.12,-0.4,3.44,-8.53,-6.64
(주)대교,019680,2018/12,-3,3.28,-13.93,-4.82,-6.78,-44.34,-52.2,-86.16
(주)대교,019680,2019/12,10.47,19.37,-8.11,-1.29,-0.74,10.94,-4.32,259.97
(주)대교,019680,2020/12,-10.14,-7.05,-18.52,-10.59,-16.23,0,0,-327.73
(주)대교,019680,2021/12,-6.95,-6.9,-7.14,-7.58,1.11,0,0,0
(주)대구백화점,006370,2011/03,22.46,20.52,28.98,15.79,9.28,34.44,35.82,139.16
(주)대구백화점,006370,2012/03,-1.46,0.99,-9.1,4.03,-2.94,-38.88,-38.4,-64.07
(주)대구백화점,006370,2013/03,0.4,0.24,0.96,1.01,-6.83,-63.66,-55.48,-60.59
(주)대구백화점,006370,2014/03,-1.02,8.13,-32.59,1.73,-0.24,-40.46,-27.54,37.21
(주)대구백화점,006370,2015/03,-2.83,-3.45,0.57,-10.11,-7.57,-97.54,-59.71,-162.27
(주)대구백화점,006370,2016/03,-0.27,1.55,-9.92,1.28,0.2,0,224.11,0
(주)대구백화점,006370,2017/03,-3.1,3.66,-43.58,-1.96,-13,0,0,-151.57
(주)대구백화점,006370,2017/12,0,0,0,0,0,0,0,0
(주)대구백화점,006370,2018/12,0,0,0,0,0,0,0,0
(주)대구백화점,006370,2019/12,-5.9,-3.28,-21.03,-7.08,-9.96,0,0,0
(주)대구백화점,006370,2020/12,-1.5,1.82,-25.04,-3.13,-10.97,0,0,0
(주)대구백화점,006370,2021/12,-3.83,-30.99,257.24,-1.82,-10.8,0,0,0
(주)대국,042340,2011/12,-32.48,23.97,-63.6,-82.63,-10.21,0,0,0
(주)대덕,008060,2011/12,10.07,14.71,3.46,7.96,23.55,6.84,-20.1,-18.82
(주)대덕,008060,2012/12,5.9,-8.05,27.95,10.58,14.53,8.54,13.31,30.18
(주)대덕,008060,2013/12,-4.44,-7.77,-0.66,-0.39,-1.84,-97.24,-78.71,-79.63
(주)대덕,008060,2014/12,5.54,21.79,-11.61,3.18,-6.27,1397.95,196.55,99.78
(주)대덕,008060,2015/12,-4,-26.98,29.39,4.16,-25.81,10.66,1.29,41.63
(주)대덕,008060,2016/12,6.15,22.64,-7.38,2.34,-4.24,7.29,-23.64,-24.59
(주)대덕,008060,2017/12,8.86,2.21,16.08,11.4,4.34,6.31,52.39,183.8
(주)대덕,008060,2018/12,84.87,107.92,62.82,88.43,15.34,14.19,636.74,250.11
(주)대덕,008060,2019/12,5.66,10.04,0.31,5.91,79.53,48.43,-74.23,-71.8
(주)대덕,008060,2020/12,-54.18,-44.29,-67.43,-48.05,-99.45,-97.57,20.21,-5.91
(주)대덕,008060,2021/12,-0.45,2.52,-7.26,0.02,139.42,494.52,-86.99,-82.56
(주)대동,000490,2011/12,1.37,0.41,2.54,0.19,14.08,-20.08,-26.53,-26.05
(주)대동,000490,2012/12,-2.77,2.03,-8.51,0.41,-5.83,-73.64,42.45,33.37
(주)대동,000490,2013/12,7.19,-3,20.77,-3.47,7.51,73.2,0,-431.81
(주)대동,000490,2014/12,23.33,0.36,47.93,1.52,-0.83,65.52,0,0
(주)대동,000490,2015/12,-4.02,-0.68,-6.45,-1.02,-8.5,0,0,-130.62
(주)대동,000490,2016/12,-6.86,-3.41,-9.53,-9.72,0.33,0,0,0
(주)대동,000490,2017/12,3.47,-0.83,7.01,0.24,-2.22,0,0,0
(주)대동,000490,2018/12,-1.17,9.95,-9.65,-3.35,4.93,0,0,-495.56
(주)대동,000490,2019/12,-0.32,-3.1,2.26,-5.76,30.38,0,0,0
(주)대동,000490,2020/12,19.44,35.59,5.23,44.4,2.75,1.14,0,0
(주)대동,000490,2021/12,23.58,12.25,36.43,6.36,39,-11.91,19.86,-78.06
(주)대동스틸,048470,2011/12,2.48,-15.29,11.4,-2.23,32.63,56.21,7.53,0
(주)대동스틸,048470,2012/12,-10.1,-6.92,-11.32,-4.83,21.34,0,0,0
(주)대동스틸,048470,2013/12,-19.28,-4.81,-25.08,4.92,-30.74,0,0,0
(주)대동스틸,048470,2014/12,14.58,-1.55,22.79,-3.13,-16.06,-61.16,-25.5,-4069.36
(주)대동스틸,048470,2015/12,-34.89,-14.4,-43.25,-8.76,-15.77,0,0,0
(주)대동스틸,048470,2016/12,8.03,12.87,5.06,12.45,-26.17,0,0,0
(주)대동스틸,048470,2017/12,26.56,-0.68,44.57,10.74,32.75,27.01,42.25,-2.8
(주)대동스틸,048470,2018/12,-7.22,-16.92,-2.81,-4.86,12.19,0,-99.24,-135.97
(주)대동스틸,048470,2019/12,6.35,-2.07,9.62,-0.9,11.57,0,567.55,0
(주)대동스틸,048470,2020/12,2.21,9.4,-0.28,2.56,-6.12,0,-36.32,0
(주)대동스틸,048470,2021/12,35.46,-12.35,53.66,22.47,55.53,1594.38,7193.1,642.06
(주)대륙제관,004780,2011/12,9.84,7.01,11.73,9.98,15.86,-27.91,-29.4,-29.7
(주)대륙제관,004780,2012/12,5.54,5.77,5.39,5.83,6.26,-8.33,-9.06,-8.54
(주)대륙제관,004780,2013/12,4.65,-0.61,8.03,1.98,7.02,34.25,-48.11,-54.01
(주)대륙제관,004780,2014/12,1.48,3.14,0.5,11.78,2.09,8.45,307.76,333.61
(주)대륙제관,004780,2015/12,4.02,10.68,-0.01,16.68,-0.11,71.01,55.01,57.87
(주)대륙제관,004780,2016/12,8.98,13.44,5.99,16.59,-9.2,13.21,12.68,18.69
(주)대륙제관,004780,2017/12,3.99,6.03,2.51,7.29,5.85,-31.47,-33.72,-40.78
(주)대륙제관,004780,2018/12,-2.18,1.79,-5.13,3.58,-0.39,-56.72,-62.26,-40.64
(주)대륙제관,004780,2019/12,4.3,0.05,7.68,3.11,0.48,48.65,47.75,-13.1
(주)대륙제관,004780,2020/12,7.43,0.85,12.31,8.88,7.57,88.31,124.61,146.65
(주)대륙제관,004780,2021/12,3.53,8.08,0.5,4.86,11.18,-51.63,-36.84,-26.76
(주)대림제지,017650,2011/12,2.64,-2.37,23.06,4.74,11.7,-3.97,-11.46,-17.03
(주)대림제지,017650,2012/12,-4.02,-0.69,-14.81,18.29,-2.14,267.25,289.69,304.38
(주)대림제지,017650,2013/12,3.69,-0.88,20.9,8.25,-20.18,-76.86,-43.53,-43.06
(주)대림제지,017650,2014/12,4.97,3.41,9.82,6.96,-6.47,27.64,-9.27,-14.41
(주)대림제지,017650,2015/12,-4.96,1.75,-24.48,-13.13,-4.6,0,0,-294.32
(주)대림제지,017650,2016/12,16.54,14.73,23.65,20.75,23.19,0,0,0
(주)대림제지,017650,2017/12,67.26,76.65,33.11,28.46,34.26,-37.36,0,70.98
(주)대림제지,017650,2018/12,10.85,16.77,-17.72,14.34,-1.06,92.72,0,-40.61
(주)대림제지,017650,2019/12,1.69,-5.32,49.72,5.98,18.23,-31.59,-71.45,-93
(주)대림제지,017650,2020/12,5.62,6.23,2.96,20.66,21.56,176.08,420.86,2517.01
(주)대림제지,017650,2021/12,8.9,0.93,44.48,12.08,40.8,59.3,64.54,-26.99
(주)대명소노시즌,007720,2011/12,6.53,-25.8,43.39,4.89,39.63,0,0,-2081.14
(주)대명소노시즌,007720,2012/12,-20.51,17.68,-43.04,-14.76,44.29,0,0,0
(주)대명소노시즌,007720,2013/12,4.13,-5.52,15.88,2.67,27.67,0,0,0
(주)대명소노시즌,007720,2014/12,6.56,27.97,-14.7,6.91,57.52,0,189.64,165.88
(주)대명소노시즌,007720,2015/12,28.19,-6.61,80.05,4.56,387.3,-84.35,0,-108.41
(주)대명소노시즌,007720,2016/12,31.38,-31.8,80.23,12.79,73.53,2245.16,0,0
(주)대명소노시즌,007720,2017/12,0.16,106.03,-30.81,-5.71,6.31,88.2,0,0
(주)대명소노시즌,007720,2018/12,-6.46,-9.5,-3.81,-9.46,-2.2,-8.36,0,0
(주)대명소노시즌,007720,2019/12,76.58,-30.48,164.31,92.81,1.98,-3.32,0,0
(주)대명소노시즌,007720,2020/12,-6.35,-8.98,-5.79,-3.21,-40.81,0,0,-106.66
(주)대명소노시즌,007720,2021/12,-18.13,2.25,-22.38,-15.08,10.98,0,0,0
(주)대성미생물연구소,036480,2011/12,5.72,16.95,-7.09,-2.98,-2.24,0,0,-133.58
(주)대성미생물연구소,036480,2012/12,-4.1,-4.92,-2.93,-0.49,-4.76,0,0,0
(주)대성미생물연구소,036480,2013/12,13.54,8.9,20.08,-0.08,32.46,374.2,-2.87,75.29
(주)대성미생물연구소,036480,2014/12,-3.99,-1.54,-7.1,7.21,16.94,84.76,371.23,342.73
(주)대성미생물연구소,036480,2015/12,16.65,-3.29,43.61,18.71,22.64,124.53,122.81,145.2
(주)대성미생물연구소,036480,2016/12,9.84,-2.68,21.23,15.61,-0.72,-7.31,-1.22,0.46
(주)대성미생물연구소,036480,2017/12,-2.32,3.84,-6.82,4.43,-21.94,-59.69,-65.35,-61.26
(주)대성미생물연구소,036480,2018/12,9.53,-3.29,19.98,8.95,4.38,71,103.53,82.33
(주)대성미생물연구소,036480,2019/12,33.94,72.12,8.87,5.17,0.15,-0.85,-22.05,-33.08
(주)대성미생물연구소,036480,2020/12,22.64,49.66,-5.12,3.48,-1.32,-35.15,-46.71,-20.28
(주)대성미생물연구소,036480,2021/12,0.57,1.02,-0.15,1.91,-3.24,-84.62,-42.98,-47.09
(주)대성파인텍,104040,2011/12,17.1,6.65,26.25,10.76,35.76,53.17,66.69,52.43
(주)대성파인텍,104040,2012/12,-4.15,-2.15,-5.62,17.63,8.07,-3.15,-4.64,-0.93
(주)대성파인텍,104040,2013/12,5.63,-6.46,14.9,10.25,-0.12,8.1,-11.4,-11.29
(주)대성파인텍,104040,2014/12,26.38,56.48,7.59,11.78,12.34,-12.68,8.22,6.12
(주)대성파인텍,104040,2015/12,13.65,1.37,24.8,14.16,14.17,34.03,22.99,24
(주)대성파인텍,104040,2016/12,15.49,29.81,4.94,15.81,8.73,-8.46,-2.01,-2.01
(주)대성파인텍,104040,2017/12,30.1,72.49,-8.56,16.95,-9.34,-32.57,-44.34,-44.34
(주)대성파인텍,104040,2018/12,5.93,15.16,-9.95,5.55,-9.29,-77.67,24.99,24.99
(주)대성파인텍,104040,2019/12,-1.21,4.87,-14.59,0.39,-2.82,-54.69,-92.99,-92.99
(주)대성파인텍,104040,2020/12,-3.99,-15.74,27.74,3.81,-14.43,184.12,691.08,718.51
(주)대성파인텍,104040,2021/12,-3.94,-1.36,-8.53,1.77,2.38,9.77,-39.73,-41.75
(주)대성합동지주,005620,2011/12,6.35,7.08,-20.69,0.73,907.64,300.99,21.25,36.23
(주)대성합동지주,005620,2012/12,2.91,2.97,-0.2,0.76,4.23,-47.99,-21.8,3.46
(주)대성합동지주,005620,2013/12,-10.94,-14.43,170.49,-11.31,0.61,-31.82,0,-1147.55
(주)대성합동지주,005620,2014/12,-13.58,-60.84,763.87,-5.99,2.31,0,0,0
(주)대성합동지주,005620,2015/12,-9.58,77.33,-74.4,-6.01,2.07,0,0,0
(주)대성합동지주,005620,2016/12,2.7,19.24,-82.74,1.27,15.1,-10.92,0,0
(주)대양금속,009190,2011/12,-26.88,-23.31,-29.42,-64.57,-32.09,0,0,0
(주)대양금속,009190,2012/12,-51.7,-39.09,-61.48,-49.69,-31.63,0,0,0
(주)대양금속,009190,2013/12,-2.88,-14.34,11.19,17.65,13.01,0,0,0
(주)대양금속,009190,2014/12,3.09,-4.52,10.28,-73.74,8.21,0,0,0
(주)대양금속,009190,2015/12,-6.07,-11.45,-1.68,130.51,-0.44,0,0,0
(주)대양금속,009190,2016/12,1.59,-11.32,11.1,36.22,20.31,0,0,0
(주)대양금속,009190,2017/12,-4.18,-9.05,-1.33,57.3,18.21,31.57,113.14,115.49
(주)대양금속,009190,2018/12,-3.76,-6.11,-2.48,21.86,-4.53,-41.89,-43.64,-43.06
(주)대양금속,009190,2019/12,-1.94,-6.36,0.37,110.66,-8.15,-56.9,-37.63,-45.95
(주)대양금속,009190,2020/12,28.43,17.84,33.59,13.54,-7.32,-67.21,0,-144.08
(주)대양금속,009190,2021/12,35.51,16.18,43.82,31.43,44.79,1328.2,0,0
(주)대우건설,047040,2011/12,-5.02,3.34,-9.03,3.24,4.66,0,0,0
(주)대우건설,047040,2012/12,4.15,-4.12,8.66,1.05,16.33,0.1,-29.71,-66.58
(주)대우건설,047040,2013/12,3.89,-0.72,6.11,-22.8,2.89,0,0,-2297.7
(주)대우건설,047040,2014/12,1.73,1.18,1.98,1.06,17.06,0,0,0
(주)대우건설,047040,2015/12,-2.42,4.4,-5.47,5.11,0.25,-19.48,36.31,389.36
(주)대우건설,047040,2016/12,-2.94,10.31,-9.47,-27.68,11.01,0,0,-641.77
(주)대우건설,047040,2017/12,-11.95,-1.8,-18.06,9.99,3.35,0,0,0
(주)대우건설,047040,2018/12,-1.33,0.96,-2.98,-0.6,-9.95,59.55,11.15,8.95
(주)대우건설,047040,2019/12,7.33,-3.08,15.15,-1.22,-20.7,-72.58,-96.86,-112.29
(주)대우건설,047040,2020/12,-3.84,-4.35,-3.52,8.98,-5.62,141.49,2173.88,0
(주)대우건설,047040,2021/12,9.45,-2.16,16.71,14.95,5.87,51.93,101.75,81.41
(주)대웅,003090,2011/12,0,0,0,0,0,0,0,0
(주)대웅,003090,2012/12,5.37,2.71,43.75,6.48,-2.59,3.51,125.42,146.76
(주)대웅,003090,2013/12,1.93,1.16,9.84,2.25,-1.54,-11.13,-54.53,-60.72
(주)대웅,003090,2014/12,1.99,0.95,11.86,2.09,5.65,10.68,14.78,20.68
(주)대웅,003090,2015/12,4.23,-12.4,146.17,1.63,8.81,9.18,-22.3,-12.02
(주)대웅,003090,2016/12,0.22,-0.51,2.43,2.49,-1.85,-63.58,-32.55,-34.84
(주)대웅,003090,2017/12,2.14,4.02,-3.41,2.21,11.2,181.4,89.23,87.91
(주)대웅,003090,2018/12,2.18,5.98,-9.88,2.62,-12.51,-9.78,9.21,12.96
(주)대웅,003090,2019/12,1.2,6.56,-18.83,1.12,2.79,0.42,-48.67,-37.57
(주)대웅,003090,2020/12,6.52,10.58,-13.4,6.03,77.97,297.97,626.51,460.09
(주)대웅,003090,2021/12,11.94,14.71,-5.44,12.94,9.85,6.53,5.61,11.09
(주)대웅제약,069620,2011/12,0,0,0,0,0,0,0,0
(주)대웅제약,069620,2012/12,-3.26,-1.23,-5.37,7.07,-5.94,-41.57,-33.25,-34.28
(주)대웅제약,069620,2013/12,19.9,8.45,32.27,13.68,1.54,90.46,69.81,82.64
(주)대웅제약,069620,2014/12,18.55,19.02,18.13,2.7,7.76,-25.46,-45.81,-66.92
(주)대웅제약,069620,2015/12,20.82,49.34,-4.63,9.74,10.08,2.57,54.86,154.21
(주)대웅제약,069620,2016/12,23.91,28.19,17.94,5.07,-0.81,-35.74,-33.02,-36.85
(주)대웅제약,069620,2017/12,3.77,11.98,-8.7,5.73,9.16,26.13,11.37,11.44
(주)대웅제약,069620,2018/12,2.16,1.14,4.06,-1.64,8.86,-31.07,-95.97,-96.55
(주)대웅제약,069620,2019/12,2.2,3.3,0.2,2.72,6.53,2.22,1265.61,1546.53
(주)대웅제약,069620,2020/12,7.89,13.34,-2.29,4.17,-6.01,-59.85,-84.48,-88.44
(주)대웅제약,069620,2021/12,6.14,9.44,-0.99,6.64,11.69,656.35,1040.42,384.81
(주)대원,007680,2017/12,6.67,-10.33,16.16,15.33,15.03,33.28,-36.84,-62.42
(주)대원,007680,2018/12,5.37,-5.52,10.06,13.41,22.56,25.48,40.39,93.4
(주)대원,007680,2019/12,2.61,47.6,-14.03,1.64,-51.97,-63.45,-73.75,-77.92
(주)대원,007680,2020/12,4.92,2.89,6.2,3.35,-4.84,-22.86,-49.85,-39.49
(주)대원,007680,2021/12,6.29,-17.88,21.17,10.6,81.49,229.11,287.1,283.39
(주)대원모방,311840,2018/12,,,,,,,,
(주)대유,290380,2018/12,86.86,-0.21,140.2,107.42,0.88,2.45,10.98,5.44
(주)대유,290380,2019/12,6.51,27.05,1.29,3.98,3.24,-24.27,-18.9,-23.77
(주)대유,290380,2020/12,30.43,3.32,39.08,4.15,13.34,-13.66,1.35,13.77
(주)대유,290380,2021/12,21.24,404.46,-69.64,20.31,8,39.82,30.03,24.35
(주)대유에이텍,002880,2011/12,36.59,40.1,30.17,21.92,60.69,26.5,2.43,89.79
(주)대유에이텍,002880,2012/12,12.49,9.55,18.3,36.6,3.06,11.81,-44.68,-125.75
(주)대유에이텍,002880,2013/12,21.31,4.33,52.31,2.36,15.1,-25.25,73.16,0
(주)대유에이텍,002880,2014/12,12.21,26.67,-5.89,4.93,17.94,-38.14,-73.35,-4.58
(주)대유에이텍,002880,2015/12,-13.53,10.88,-54.62,20.88,-22.02,94.85,49.03,-58.6
(주)대유에이텍,002880,2016/12,6.96,0.94,31.75,3.22,-21.08,11.04,201.74,-12.05
(주)대유에이텍,002880,2017/12,2.86,3.6,0.54,1.32,8.22,-15.56,-29.4,107.57
(주)대유에이텍,002880,2018/12,3.26,-13.3,57.05,-21.89,3.05,-40.14,0,-1058.55
(주)대유에이텍,002880,2019/12,9.29,18,-6.35,15.57,-2.87,14.21,0,0
(주)대유에이텍,002880,2020/12,1.24,3.27,-3.35,10.08,-1.37,0,0,-46.4
(주)대유에이텍,002880,2021/12,10.21,2.45,28.95,-3.58,13.09,0,0,-253.88
(주)대유에이피,290120,2018/12,,,,,,,,
(주)대유에이피,290120,2019/12,0,0,0,0,0,0,0,0
(주)대유에이피,290120,2020/12,34.31,63.39,5.89,1.46,-12.38,7.56,-63.57,-59.85
(주)대유에이피,290120,2021/12,26.63,-7.69,78.39,26,0.7,-13.9,204.17,267.02
(주)대유플러스,000300,2011/12,31.47,25.78,42.35,20.89,33.38,-37.7,0,9.33
(주)대유플러스,000300,2012/12,-2.73,1.4,-9.71,17.28,11.64,0,0,-359.41
(주)대유플러스,000300,2013/12,-2.04,2.85,-11.32,-2.76,9.56,0,0,0
(주)대유플러스,000300,2014/12,-31.97,-20.77,-56.63,3.82,2.01,0,0,0
(주)대유플러스,000300,2015/12,9.35,13.09,-5.71,3.83,-45.93,0,0,65.76
(주)대유플러스,000300,2016/12,-22.92,-13.76,-67.06,-0.26,-2.47,88.14,157.27,-106.97
(주)대유플러스,000300,2017/12,-1.08,-8.91,97.67,-12.23,-76.26,0,0,0
(주)대유플러스,000300,2018/12,52.26,45.63,90.82,4.63,63.11,0,0,0
(주)대유플러스,000300,2019/12,20.59,10.43,65.7,15.32,62.09,6763.23,0,0
(주)대유플러스,000300,2020/12,8.01,0.54,30.52,12.18,-6.56,0,-59.71,-50.75
(주)대유플러스,000300,2021/12,18.69,-1.88,66.45,-9.51,54.07,0,0,-435.26
(주)대창,012800,2011/12,0.92,2.95,-0.3,-3.69,7.08,-59.55,0,-115.61
(주)대창,012800,2012/12,0.07,6.85,-4.13,7.79,-10.27,-53.52,0,0
(주)대창,012800,2013/12,5.02,6.1,4.28,-7.62,-3.81,0,0,-217.82
(주)대창,012800,2014/12,2.31,-3.94,6.7,-2.61,3.78,0,0,0
(주)대창,012800,2015/12,-16.49,-8.6,-21.47,-14.77,-22.24,0,0,0
(주)대창,012800,2016/12,-13.73,8.41,-30.02,0.77,-37.06,0,0,0
(주)대창,012800,2017/12,7.25,2.4,12.78,4.74,19.13,85.14,259.18,524.35
(주)대창,012800,2018/12,8.25,20.74,-4.68,14.03,2.37,-42.39,151.07,238.13
(주)대창,012800,2019/12,-2.81,-1.22,-4.91,-0.02,-9.52,-5.48,-73.6,-90.28
(주)대창,012800,2020/12,6.47,0.77,14.23,0.21,2.77,11.54,-73.02,-46.31
(주)대창,012800,2021/12,31.21,14.12,51.74,28.24,41.14,148.99,2909.57,3997.46
(주)대창솔루션,096350,2011/12,0.8,2.94,-5.49,0.32,10.47,-61.59,-68.76,-72.04
(주)대창솔루션,096350,2012/12,-3.94,0.76,-18.95,-3.33,-12.63,-72.49,0,-223.25
(주)대창솔루션,096350,2013/12,3.18,-9.32,52.83,0.37,-29.75,0,0,0
(주)대창솔루션,096350,2014/12,-9.72,-9.95,-9.16,-20.57,29.76,0,0,-3300.38
(주)대창솔루션,096350,2015/12,-1.31,9.11,-25.64,-5.02,-30.46,0,0,0
(주)대창솔루션,096350,2016/12,-2.65,0.89,-14.8,-12.04,-16.42,0,0,0
(주)대창솔루션,096350,2017/12,-7.37,-3.36,-23.66,-3.86,-15.33,0,0,0
(주)대창솔루션,096350,2018/12,13.17,-3.52,98.94,-10.67,4.07,0,0,0
(주)대창솔루션,096350,2019/12,0.57,-3.1,9.69,37.29,50.29,0,0,0
(주)대창솔루션,096350,2020/12,-23.17,-18.03,-34.48,-39.58,-47.42,0,0,0
(주)대창솔루션,096350,2021/12,-2.53,6.86,-28.37,-8.91,18.19,0,0,0
(주)대창스틸,140520,2014/12,-8.62,-1.83,-16.29,9.56,-20.4,-20.37,-23.92,-15.09
(주)대창스틸,140520,2015/12,8.95,12.11,4.77,4.09,-13.57,-31.33,80.54,89.51
(주)대창스틸,140520,2016/12,-1.84,-0.94,-3.11,-2.94,4.06,-90.96,0,-118.01
(주)대창스틸,140520,2017/12,3.08,-1.96,10.37,7.29,2.29,885.83,0,0
(주)대창스틸,140520,2018/12,-1.8,2.58,-7.42,-3.08,-6.71,-34.85,0,-663.95
(주)대창스틸,140520,2019/12,2.57,13.65,-13.21,-3.97,-13.44,49.24,0,0
(주)대창스틸,140520,2020/12,-4.4,0.07,-12.75,-10.43,-14.36,0,0,0
(주)대창스틸,140520,2021/12,6.62,-15.6,54.16,7.29,20.3,0,0,0
(주)대한과학,131220,2011/12,14.76,1.88,29.32,54.29,23.61,-12.22,-22.39,-5.72
(주)대한과학,131220,2012/12,5.28,10.53,0.6,4.75,14.89,-20.31,-26.76,-39.43
(주)대한과학,131220,2013/12,13.15,6.01,20.14,4.41,-2.23,-43.84,-50.82,-50.82
(주)대한과학,131220,2014/12,7.86,-2.86,17.11,15.89,-5.51,-21.69,14.09,14.09
(주)대한과학,131220,2015/12,-2.42,4.94,-7.68,2.5,2.55,0,0,-272.1
(주)대한과학,131220,2016/12,-4.98,-6.87,-3.44,5.16,3.54,0,0,0
(주)대한과학,131220,2017/12,-12.62,-5.81,-17.97,1.03,-18.42,-5.45,-60.26,-60.26
(주)대한과학,131220,2018/12,1.47,3.51,-0.37,10.03,7.33,26.44,138.24,138.24
(주)대한과학,131220,2019/12,9.97,10.31,9.66,6.97,13.81,-9.77,-63.93,80.02
(주)대한과학,131220,2020/12,-0.14,-5.87,5.26,2.56,7.76,63.96,156.06,-48.7
(주)대한과학,131220,2021/12,19.33,16.53,21.69,8.63,4.61,103.12,150.79,150.79
(주)대한은박지,007480,2011/09,14.71,-14.18,43.63,-10.59,11.33,0,0,0
(주)대한은박지,007480,2012/09,85.3,-11.86,143.4,1163.39,-13.95,0,0,0
(주)대한항공,003490,2011/12,13.05,11.07,25.81,-15.5,4.67,-65.99,0,-202.51
(주)대한항공,003490,2012/12,2.25,2.93,-1.62,8.57,3.88,-31.08,0,0
(주)대한항공,003490,2013/12,1.38,1.89,-1.62,-4.34,-4.5,0,0,-54.34
(주)대한항공,003490,2014/12,2.18,5.48,-18.2,-12.81,-0.27,0,0,-424.78
(주)대한항공,003490,2015/12,7.6,6.03,20.09,15.99,-3.18,130.66,0,0
(주)대한항공,003490,2016/12,-1.49,-1.71,0.07,-28.01,1.72,25.58,0,0
(주)대한항공,003490,2017/12,3.16,1.88,11.97,122.13,2.61,-11.39,0,0
(주)대한항공,003490,2018/12,4.04,3,10.55,-21.44,7.15,-31.91,0,-129.17
(주)대한항공,003490,2019/12,5.68,7.94,-7.47,-6.73,-2.87,-57.09,0,0
(주)대한항공,003490,2020/12,-3.93,-6.35,12.54,19.55,-39.76,-16.78,0,0
(주)대한항공,003490,2021/12,5.84,-5.76,71.44,107.1,18.21,514.45,0,0
(주)대현,016090,2011/12,4.45,3.21,6.47,7,6.03,0.49,-43.16,-42.26
(주)대현,016090,2012/12,14.44,10.67,20.38,4.47,10.54,-22.73,-18.15,-33.18
(주)대현,016090,2013/12,8.75,1.73,18.91,7.57,13.09,37.16,28.84,57.57
(주)대현,016090,2014/12,4.4,-0.39,10.32,2.17,0.05,-40.65,-46.77,-59.56
(주)대현,016090,2015/12,-0.02,-2,2.2,6.77,5.77,36.23,77.01,144.47
(주)대현,016090,2016/12,10.64,-24.25,48.04,38.68,7.94,58.95,465.8,473.21
(주)대현,016090,2017/12,-1.14,2.23,-2.99,6.37,1.26,-13.56,-73.38,-73.2
(주)대현,016090,2018/12,4.91,-1.73,8.75,7.33,0.92,28.95,19.87,18.54
(주)대현,016090,2019/12,1.82,19.08,-7.19,7.29,4.63,13.09,11.23,14.59
(주)대현,016090,2020/12,-4.08,5.51,-10.52,2.2,-15.48,-64.77,-45.8,-48.44
(주)대현,016090,2021/12,10.74,8.12,12.81,8.59,13.7,214.33,113.38,118.77
(주)대호에이엘,069460,2011/12,5.83,49.1,-28.08,12.34,3.06,-19.32,-14.24,-14.24
(주)대호에이엘,069460,2012/12,1.81,0.03,4.7,5.2,-21.6,-73.71,-72.8,-72.8
(주)대호에이엘,069460,2013/12,-12.04,-5.4,-22.33,1.64,-7.08,-84.88,0,-133.75
(주)대호에이엘,069460,2014/12,-0.9,-54.7,100.76,-44.12,5.06,0,0,0
(주)대호에이엘,069460,2015/12,-18.4,-4.42,-24.36,-6.07,-7.7,0,0,0
(주)대호에이엘,069460,2016/12,-3.29,59.44,-37.09,-7.42,-3.24,0,0,0
(주)대호에이엘,069460,2017/12,1.47,-3.85,8.74,21.15,7.37,0,0,0
(주)대호에이엘,069460,2018/12,0.4,-2.6,4.02,8.5,4.82,27.11,-84.35,-97.81
(주)대호에이엘,069460,2019/12,-8.74,-2.48,-15.82,-9.79,-11.23,0,0,-2883.35
(주)대호에이엘,069460,2020/12,25.03,15.48,37.55,3.99,3.31,0,0,0
(주)대호에이엘,069460,2021/12,43.34,7.61,82.62,151.76,18.1,-29.79,0,-1632.98
(주)대호특수강,021040,2011/12,-0.55,-2.94,0.33,-6.07,24.65,-53.13,0,-146.5
(주)대호특수강,021040,2012/12,92.58,177.47,62.29,102.28,3.06,0,0,0
(주)대호특수강,021040,2013/12,-8.19,-11.53,-6.15,-19.49,42.5,0,0,0
(주)대호특수강,021040,2014/12,-19.38,-1.71,-29.54,-5.84,-29.29,61.06,0,0
