회사명,거래소코드,회계년도,외국인_주식분포비율
(주)피씨디렉트,051380,2018/12,0.16
(주)피씨디렉트,051380,2019/12,0.67
(주)피씨디렉트,051380,2020/12,0.35
(주)피씨디렉트,051380,2021/12,0.79
(주)피앤텔,054340,2011/12,10.34
(주)피앤텔,054340,2012/12,7.06
(주)피앤텔,054340,2013/12,4.73
(주)피앤텔,054340,2014/12,4.86
(주)피앤텔,054340,2015/12,4.64
(주)피앤텔,054340,2016/12,0.58
(주)피앤텔,054340,2017/12,0.17
(주)피앤텔,054340,2018/12,4.79
(주)피앤텔,054340,2019/12,
(주)피에스엠씨,024850,2011/12,5.35
(주)피에스엠씨,024850,2012/12,3.06
(주)피에스엠씨,024850,2013/12,2.78
(주)피에스엠씨,024850,2014/12,3.17
(주)피에스엠씨,024850,2015/12,4.55
(주)피에스엠씨,024850,2016/12,4.17
(주)피에스엠씨,024850,2018/03,5.76
(주)피에스엠씨,024850,2019/03,5.16
(주)피에스엠씨,024850,2020/03,3.12
(주)피에스엠씨,024850,2021/03,3.56
(주)피에이치씨,057880,2011/12,1.76
(주)피에이치씨,057880,2012/12,1.85
(주)피에이치씨,057880,2013/12,2.07
(주)피에이치씨,057880,2014/12,0
(주)피에이치씨,057880,2015/12,0
(주)피에이치씨,057880,2016/12,0
(주)피에이치씨,057880,2017/12,0.37
(주)피에이치씨,057880,2018/12,0.85
(주)피에이치씨,057880,2019/12,0.59
(주)피에이치씨,057880,2020/12,5.37
(주)피에이치씨,057880,2021/12,0.82
(주)피엔에이치테크,239890,2015/12,
(주)피엔에이치테크,239890,2016/12,
(주)피엔에이치테크,239890,2017/12,
(주)피엔에이치테크,239890,2018/12,
(주)피엔에이치테크,239890,2019/12,
(주)피엔에이치테크,239890,2020/12,0.02
(주)피엔에이치테크,239890,2021/12,5.17
(주)피엔티,137400,2011/12,0
(주)피엔티,137400,2012/12,1.11
(주)피엔티,137400,2013/12,2.29
(주)피엔티,137400,2014/12,4.27
(주)피엔티,137400,2015/12,1.35
(주)피엔티,137400,2016/12,3.99
(주)피엔티,137400,2017/12,3.38
(주)피엔티,137400,2018/12,4.55
(주)피엔티,137400,2019/12,4.09
(주)피엔티,137400,2020/12,2.82
(주)피엔티,137400,2021/12,6.87
(주)피엔풍년,024940,2011/12,0.04
(주)피엔풍년,024940,2012/12,0.4
(주)피엔풍년,024940,2013/12,0
(주)피엔풍년,024940,2014/12,0.54
(주)피엔풍년,024940,2015/12,1.04
(주)피엔풍년,024940,2016/12,0.29
(주)피엔풍년,024940,2017/12,0.26
(주)피엔풍년,024940,2018/12,0.3
(주)피엔풍년,024940,2019/12,2.61
(주)피엔풍년,024940,2020/12,0.6
(주)피엔풍년,024940,2021/12,4.66
(주)피엘에이,082390,2011/12,0
(주)피엘에이,082390,2012/12,0.08
(주)피엘에이,082390,2013/12,0
(주)피엘에이,082390,2014/12,0.06
(주)피엠디아카데미,144740,2011/12,
(주)피엠디아카데미,144740,2012/12,
(주)피엠디아카데미,144740,2013/12,
(주)피엠디아카데미,144740,2014/12,
(주)피엠디아카데미,144740,2015/12,
(주)피엠디아카데미,144740,2016/12,
(주)피엠디아카데미,144740,2017/12,
(주)피엠에스,179440,2011/12,
(주)피엠에스,179440,2012/12,
(주)피엠에스,179440,2013/12,
(주)피엠에스,179440,2014/12,
(주)피엠에스,179440,2015/12,
(주)피제이메탈,128660,2011/12,1.15
(주)피제이메탈,128660,2012/12,2.02
(주)피제이메탈,128660,2013/12,0.23
(주)피제이메탈,128660,2014/12,0.14
(주)피제이메탈,128660,2015/12,0.4
(주)피제이메탈,128660,2016/12,0.86
(주)피제이메탈,128660,2017/12,0.63
(주)피제이메탈,128660,2018/12,1.22
(주)피제이메탈,128660,2019/12,2.12
(주)피제이메탈,128660,2020/12,0.95
(주)피제이메탈,128660,2021/12,1.08
(주)피제이전자,006140,2011/12,0.93
(주)피제이전자,006140,2012/12,1.03
(주)피제이전자,006140,2013/12,0.76
(주)피제이전자,006140,2014/12,0.62
(주)피제이전자,006140,2015/12,0.72
(주)피제이전자,006140,2016/12,0.5
(주)피제이전자,006140,2017/12,0.38
(주)피제이전자,006140,2018/12,0.38
(주)피제이전자,006140,2019/12,0.23
(주)피제이전자,006140,2020/12,0.78
(주)피제이전자,006140,2021/12,1.23
(주)피코그램,376180,2011/12,
(주)피코그램,376180,2012/12,
(주)피코그램,376180,2013/12,
(주)피코그램,376180,2014/12,
(주)피코그램,376180,2015/12,
(주)피코그램,376180,2016/12,
(주)피코그램,376180,2017/12,
(주)피코그램,376180,2018/12,
(주)피코그램,376180,2019/12,
(주)피코그램,376180,2020/12,
(주)피코그램,376180,2021/12,1.71
(주)피플바이오,304840,2014/12,
(주)피플바이오,304840,2015/12,
(주)피플바이오,304840,2018/12,
(주)피플바이오,304840,2019/12,
(주)피플바이오,304840,2020/12,0
(주)피플바이오,304840,2021/12,0.45
(주)피피아이,062970,2011/12,
(주)피피아이,062970,2012/12,
(주)피피아이,062970,2013/12,
(주)피피아이,062970,2014/12,
(주)피피아이,062970,2015/12,
(주)피피아이,062970,2016/12,
(주)피피아이,062970,2017/12,
(주)피피아이,062970,2018/12,
(주)피피아이,062970,2019/12,0.31
(주)피피아이,062970,2020/12,1.35
(주)피피아이,062970,2021/12,1.56
(주)픽셀플러스,087600,2011/12,
(주)픽셀플러스,087600,2012/12,
(주)픽셀플러스,087600,2013/12,
(주)픽셀플러스,087600,2014/12,
(주)픽셀플러스,087600,2015/12,0.07
(주)픽셀플러스,087600,2016/12,0
(주)픽셀플러스,087600,2017/12,1.15
(주)픽셀플러스,087600,2018/12,0.78
(주)픽셀플러스,087600,2019/12,0.05
(주)픽셀플러스,087600,2020/12,0
(주)픽셀플러스,087600,2021/12,1.13
(주)핀텔,291810,2020/12,
(주)핀텔,291810,2021/12,
(주)필옵틱스,161580,2012/12,
(주)필옵틱스,161580,2013/12,
(주)필옵틱스,161580,2014/12,
(주)필옵틱스,161580,2015/12,
(주)필옵틱스,161580,2016/12,
(주)필옵틱스,161580,2017/12,0.78
(주)필옵틱스,161580,2018/12,0.39
(주)필옵틱스,161580,2019/12,1.17
(주)필옵틱스,161580,2020/12,0.72
(주)필옵틱스,161580,2021/12,0.91
(주)핌스,347770,2019/12,
(주)핌스,347770,2020/12,0.22
(주)핌스,347770,2021/12,3.84
(주)핑거,163730,2015/12,
(주)핑거,163730,2016/12,
(주)핑거,163730,2017/12,
(주)핑거,163730,2018/12,
(주)핑거,163730,2019/12,
(주)핑거,163730,2020/12,
(주)핑거,163730,2021/12,11.08
(주)핑거스토리,417180,2019/12,
(주)핑거스토리,417180,2020/12,
(주)핑거스토리,417180,2021/12,
(주)하나기술,299030,2017/12,
(주)하나기술,299030,2018/12,
(주)하나기술,299030,2019/12,
(주)하나기술,299030,2020/12,0.2
(주)하나기술,299030,2021/12,1.11
(주)하나투어,039130,2011/12,24.88
(주)하나투어,039130,2012/12,21.04
(주)하나투어,039130,2013/12,14.74
(주)하나투어,039130,2014/12,26.32
(주)하나투어,039130,2015/12,23.43
(주)하나투어,039130,2016/12,18.99
(주)하나투어,039130,2017/12,24.69
(주)하나투어,039130,2018/12,12.25
(주)하나투어,039130,2019/12,10.74
(주)하나투어,039130,2020/12,5.32
(주)하나투어,039130,2021/12,6.45
(주)하림,136480,2011/12,11.77
(주)하림,136480,2012/12,1.19
(주)하림,136480,2013/12,3.05
(주)하림,136480,2014/12,3.33
(주)하림,136480,2015/12,1.34
(주)하림,136480,2016/12,4.64
(주)하림,136480,2017/12,7.16
(주)하림,136480,2018/12,2.83
(주)하림,136480,2019/12,3.73
(주)하림,136480,2020/12,1.19
(주)하림,136480,2021/12,1.47
(주)하림지주,003380,2011/12,
(주)하림지주,003380,2012/12,
(주)하림지주,003380,2013/12,
(주)하림지주,003380,2014/12,
(주)하림지주,003380,2015/12,
(주)하림지주,003380,2016/12,
(주)하림지주,003380,2017/12,2.48
(주)하림지주,003380,2018/12,2.43
(주)하림지주,003380,2019/12,4.25
(주)하림지주,003380,2020/12,4.87
(주)하림지주,003380,2021/12,5.19
(주)하림홀딩스,024660,2011/12,1.7
(주)하림홀딩스,024660,2012/12,1.21
(주)하림홀딩스,024660,2013/12,4.59
(주)하림홀딩스,024660,2014/12,5.81
(주)하림홀딩스,024660,2015/12,5.09
(주)하림홀딩스,024660,2016/12,4.15
(주)하림홀딩스,024660,2017/12,2.36
(주)하이드로리튬,101670,2011/12,25.41
(주)하이드로리튬,101670,2012/12,25.8
(주)하이드로리튬,101670,2013/12,25.4
(주)하이드로리튬,101670,2014/12,25.4
(주)하이드로리튬,101670,2015/12,25.57
(주)하이드로리튬,101670,2016/12,26.11
(주)하이드로리튬,101670,2017/12,27.12
(주)하이드로리튬,101670,2018/12,27.03
(주)하이드로리튬,101670,2019/12,26.87
(주)하이드로리튬,101670,2020/12,20.16
(주)하이드로리튬,101670,2021/12,19.67
(주)하이딥,365590,2020/12,0.11
(주)하이딥,365590,2021/12,0.14
(주)하이로닉,149980,2011/12,
(주)하이로닉,149980,2012/12,
(주)하이로닉,149980,2013/12,
(주)하이로닉,149980,2014/12,11.22
(주)하이로닉,149980,2015/12,0.99
(주)하이로닉,149980,2016/12,1.18
(주)하이로닉,149980,2017/12,1.35
(주)하이로닉,149980,2018/12,3
(주)하이로닉,149980,2019/12,1.15
(주)하이로닉,149980,2020/12,1.32
(주)하이로닉,149980,2021/12,0.59
(주)하이브,352820,2016/12,
(주)하이브,352820,2017/12,
(주)하이브,352820,2018/12,
(주)하이브,352820,2019/12,
(주)하이브,352820,2020/12,3.54
(주)하이브,352820,2021/12,16.77
(주)하이비젼시스템,126700,2011/12,0.09
(주)하이비젼시스템,126700,2012/12,1.99
(주)하이비젼시스템,126700,2013/12,4.8
(주)하이비젼시스템,126700,2014/12,2.72
(주)하이비젼시스템,126700,2015/12,2.06
(주)하이비젼시스템,126700,2016/12,2.28
(주)하이비젼시스템,126700,2017/12,9.31
(주)하이비젼시스템,126700,2018/12,15.16
(주)하이비젼시스템,126700,2019/12,8.77
(주)하이비젼시스템,126700,2020/12,7.44
(주)하이비젼시스템,126700,2021/12,11.35
(주)하이소닉,106080,2011/12,0.02
(주)하이소닉,106080,2012/12,0.31
(주)하이소닉,106080,2013/12,0.39
(주)하이소닉,106080,2014/12,0.17
(주)하이소닉,106080,2015/12,0.41
(주)하이소닉,106080,2016/12,0.69
(주)하이소닉,106080,2017/12,0.4
(주)하이소닉,106080,2018/12,2.17
(주)하이소닉,106080,2019/12,0.18
(주)하이소닉,106080,2020/12,0.15
(주)하이소닉,106080,2021/12,1.21
(주)하이스틸,071090,2011/12,0.16
(주)하이스틸,071090,2012/12,0.5
(주)하이스틸,071090,2013/12,1.26
(주)하이스틸,071090,2014/12,0.2
(주)하이스틸,071090,2015/12,0.08
(주)하이스틸,071090,2016/12,0.84
(주)하이스틸,071090,2017/12,0.26
(주)하이스틸,071090,2018/12,2.92
(주)하이스틸,071090,2019/12,2.26
(주)하이스틸,071090,2020/12,0.68
(주)하이스틸,071090,2021/12,2.88
(주)하이텍팜,106190,2011/12,57.71
(주)하이텍팜,106190,2012/12,54.48
(주)하이텍팜,106190,2013/12,42.31
(주)하이텍팜,106190,2014/12,43.84
(주)하이텍팜,106190,2015/12,42.59
(주)하이텍팜,106190,2016/12,41.14
(주)하이텍팜,106190,2017/12,41
(주)하이텍팜,106190,2018/12,42.31
(주)하이텍팜,106190,2019/12,42.45
(주)하이텍팜,106190,2020/12,42
(주)하이텍팜,106190,2021/12,43.71
(주)하이트론씨스템즈,019490,2011/12,0.83
(주)하이트론씨스템즈,019490,2012/12,0.81
(주)하이트론씨스템즈,019490,2013/12,0.81
(주)하이트론씨스템즈,019490,2014/12,0.88
(주)하이트론씨스템즈,019490,2015/12,0.87
(주)하이트론씨스템즈,019490,2016/12,0.82
(주)하이트론씨스템즈,019490,2017/12,0.82
(주)하이트론씨스템즈,019490,2018/12,0.92
(주)하이트론씨스템즈,019490,2019/12,0.89
(주)하이트론씨스템즈,019490,2020/12,1.05
(주)하이트론씨스템즈,019490,2021/12,0.51
(주)하츠,066130,2011/12,0.28
(주)하츠,066130,2012/12,0.71
(주)하츠,066130,2013/12,1.52
(주)하츠,066130,2014/12,0.82
(주)하츠,066130,2015/12,2.8
(주)하츠,066130,2016/12,2.69
(주)하츠,066130,2017/12,2.64
(주)하츠,066130,2018/12,3.55
(주)하츠,066130,2019/12,3.12
(주)하츠,066130,2020/12,2.96
(주)하츠,066130,2021/12,2.85
(주)한국가구,004590,2011/12,0
(주)한국가구,004590,2012/12,0
(주)한국가구,004590,2013/12,0
(주)한국가구,004590,2014/12,0.19
(주)한국가구,004590,2015/12,0.53
(주)한국가구,004590,2016/12,0.56
(주)한국가구,004590,2017/12,0.15
(주)한국가구,004590,2018/12,0.18
(주)한국가구,004590,2019/12,0.32
(주)한국가구,004590,2020/12,0.63
(주)한국가구,004590,2021/12,1.26
(주)한국경제티브이,039340,2011/12,11.3
(주)한국경제티브이,039340,2012/12,8.55
(주)한국경제티브이,039340,2013/12,0.06
(주)한국경제티브이,039340,2014/12,1.87
(주)한국경제티브이,039340,2015/12,1.75
(주)한국경제티브이,039340,2016/12,5.07
(주)한국경제티브이,039340,2017/12,1.69
(주)한국경제티브이,039340,2018/12,0.92
(주)한국경제티브이,039340,2019/12,3.15
(주)한국경제티브이,039340,2020/12,2.41
(주)한국경제티브이,039340,2021/12,5.33
(주)한국비엔씨,226610,2013/12,
(주)한국비엔씨,226610,2014/12,
(주)한국비엔씨,226610,2015/12,
(주)한국비엔씨,256840,2016/12,0.24
(주)한국비엔씨,226610,2016/12,
(주)한국비엔씨,226610,2017/12,
(주)한국비엔씨,256840,2017/12,0
(주)한국비엔씨,256840,2018/12,0
(주)한국비엔씨,226610,2018/12,
(주)한국비엔씨,256840,2019/12,0.13
(주)한국비엔씨,256840,2020/12,0.27
(주)한국비엔씨,256840,2021/12,2.1
(주)한국아트라스비엑스,023890,2011/12,15.03
(주)한국아트라스비엑스,023890,2012/12,21.75
(주)한국아트라스비엑스,023890,2013/12,27.96
(주)한국아트라스비엑스,023890,2014/12,27.77
(주)한국아트라스비엑스,023890,2015/12,26.58
(주)한국아트라스비엑스,023890,2016/12,3.47
(주)한국아트라스비엑스,023890,2017/12,2.34
(주)한국아트라스비엑스,023890,2018/12,3.01
(주)한국아트라스비엑스,023890,2019/12,3.16
(주)한국아트라스비엑스,023890,2020/12,
(주)한국전자홀딩스,006200,2011/12,6.76
(주)한국전자홀딩스,006200,2012/12,1.75
(주)한국전자홀딩스,006200,2013/12,2.1
(주)한국전자홀딩스,006200,2014/12,3.74
(주)한국전자홀딩스,006200,2015/12,3.52
(주)한국전자홀딩스,006200,2016/12,2.59
(주)한국전자홀딩스,006200,2017/12,2.55
(주)한국전자홀딩스,006200,2018/12,2.43
(주)한국전자홀딩스,006200,2019/12,2.28
(주)한국전자홀딩스,006200,2020/12,4.97
(주)한국전자홀딩스,006200,2021/12,8.63
(주)한국종합기술,023350,2011/12,0.27
(주)한국종합기술,023350,2012/12,0.34
(주)한국종합기술,023350,2013/12,0.11
(주)한국종합기술,023350,2014/12,0.51
(주)한국종합기술,023350,2015/12,0.42
(주)한국종합기술,023350,2016/12,1.07
(주)한국종합기술,023350,2017/12,3.3
(주)한국종합기술,023350,2018/12,0.95
(주)한국종합기술,023350,2019/12,1.71
(주)한국종합기술,023350,2020/12,1.53
(주)한국종합기술,023350,2021/12,0.96
(주)한국카본,017960,2011/12,9.74
(주)한국카본,017960,2012/12,9.56
(주)한국카본,017960,2013/12,11.44
(주)한국카본,017960,2014/12,16.54
(주)한국카본,017960,2015/12,10.15
(주)한국카본,017960,2016/12,16.05
(주)한국카본,017960,2017/12,15.28
(주)한국카본,017960,2018/12,14.46
(주)한국카본,017960,2019/12,11.9
(주)한국카본,017960,2020/12,23.48
(주)한국카본,017960,2021/12,6.69
(주)한국큐빅,021650,2011/12,10.73
(주)한국큐빅,021650,2012/12,10.39
(주)한국큐빅,021650,2013/12,10.48
(주)한국큐빅,021650,2014/12,10.85
(주)한국큐빅,021650,2015/12,10.87
(주)한국큐빅,021650,2016/12,13.49
(주)한국큐빅,021650,2017/12,11.79
(주)한국큐빅,021650,2018/12,3.58
(주)한국큐빅,021650,2019/12,4.82
(주)한국큐빅,021650,2020/12,5.08
(주)한국큐빅,021650,2021/12,5.58
(주)한국테크놀로지,053590,2011/12,0.1
(주)한국테크놀로지,053590,2012/12,0.21
(주)한국테크놀로지,053590,2013/12,1.42
(주)한국테크놀로지,053590,2014/12,0.45
(주)한국테크놀로지,053590,2015/12,0.59
(주)한국테크놀로지,053590,2016/12,0.24
(주)한국테크놀로지,053590,2017/12,0.2
(주)한국테크놀로지,053590,2018/12,1.99
(주)한국테크놀로지,053590,2019/12,2.12
(주)한국테크놀로지,053590,2020/12,0.37
(주)한국테크놀로지,053590,2021/12,1.46
(주)한국특강,007280,2011/12,6.2
(주)한국특강,007280,2012/12,5.32
(주)한국특강,007280,2013/12,5.32
(주)한국특강,007280,2014/12,4.4
(주)한국특강,007280,2015/12,0.1
(주)한국특강,007280,2016/12,0.36
(주)한국특강,007280,2017/12,0.17
(주)한국특강,007280,2018/12,2.18
(주)한국특강,007280,2019/12,0.43
(주)한국특강,007280,2020/12,0.59
(주)한국특강,007280,2021/12,0.29
(주)한국파마,032300,2011/12,
(주)한국파마,032300,2012/12,
(주)한국파마,032300,2013/12,
(주)한국파마,032300,2014/12,
(주)한국파마,032300,2015/12,
(주)한국파마,032300,2016/12,
(주)한국파마,032300,2017/12,
(주)한국파마,032300,2018/12,
(주)한국파마,032300,2019/12,
(주)한국파마,032300,2020/12,0.12
(주)한국파마,032300,2021/12,0.13
(주)한국팩키지,037230,2011/12,9.71
(주)한국팩키지,037230,2012/12,5.49
(주)한국팩키지,037230,2013/12,5.25
(주)한국팩키지,037230,2014/12,6.09
(주)한국팩키지,037230,2015/12,1.63
(주)한국팩키지,037230,2016/12,0.6
(주)한국팩키지,037230,2017/12,1.29
(주)한국팩키지,037230,2018/12,1.44
(주)한국팩키지,037230,2019/12,0.9
(주)한국팩키지,037230,2020/12,0.29
(주)한국팩키지,037230,2021/12,0.27
(주)한국화장품제조,003350,2011/12,0.91
(주)한국화장품제조,003350,2012/12,0.44
(주)한국화장품제조,003350,2013/12,0.23
(주)한국화장품제조,003350,2014/12,1.27
(주)한국화장품제조,003350,2015/12,0.37
(주)한국화장품제조,003350,2016/12,1.31
(주)한국화장품제조,003350,2017/12,0.69
(주)한국화장품제조,003350,2018/12,0.97
(주)한국화장품제조,003350,2019/12,1.36
(주)한국화장품제조,003350,2020/12,0.74
(주)한국화장품제조,003350,2021/12,0.64
(주)한글과컴퓨터,030520,2011/12,6.42
(주)한글과컴퓨터,030520,2012/12,8.13
(주)한글과컴퓨터,030520,2013/12,8.9
(주)한글과컴퓨터,030520,2014/12,13.44
(주)한글과컴퓨터,030520,2015/12,18.67
(주)한글과컴퓨터,030520,2016/12,15.47
(주)한글과컴퓨터,030520,2017/12,14.61
(주)한글과컴퓨터,030520,2018/12,14.06
(주)한글과컴퓨터,030520,2019/12,12.32
(주)한글과컴퓨터,030520,2020/12,11.26
(주)한글과컴퓨터,030520,2021/12,7.89
(주)한네트,052600,2011/12,0.03
(주)한네트,052600,2012/12,1.54
(주)한네트,052600,2013/12,0.39
(주)한네트,052600,2014/12,1.2
(주)한네트,052600,2015/12,4.31
(주)한네트,052600,2016/12,3.92
(주)한네트,052600,2017/12,2.92
(주)한네트,052600,2018/12,3.62
(주)한네트,052600,2019/12,8.11
(주)한네트,052600,2020/12,1.5
(주)한네트,052600,2021/12,2.22
(주)한농화성,011500,2011/12,5.69
(주)한농화성,011500,2012/12,1.87
(주)한농화성,011500,2013/12,11.38
(주)한농화성,011500,2014/12,10.2
(주)한농화성,011500,2015/12,10.41
(주)한농화성,011500,2016/12,10.81
(주)한농화성,011500,2017/12,11.13
(주)한농화성,011500,2018/12,11.25
(주)한농화성,011500,2019/12,10.65
(주)한농화성,011500,2020/12,10.59
(주)한농화성,011500,2021/12,1.96
(주)한독,002390,2011/12,51.61
(주)한독,002390,2012/12,2.46
(주)한독,002390,2013/12,1.65
(주)한독,002390,2014/12,0.98
(주)한독,002390,2015/12,1.18
(주)한독,002390,2016/12,8.79
(주)한독,002390,2017/12,11.39
