회사명,거래소코드,회계년도,[제조]매출액순이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]매출원가 대 매출액비율(IFRS연결),[제조]광고선전비 대 매출액비율(IFRS연결),[제조]유보율(IFRS연결)
성신양회(주),004980,2019/12,2.46,1.66,4.43,81.03,0.02,211.99
성신양회(주),004980,2020/12,1.4,0.96,2.53,81.42,0.02,217.14
성신양회(주),004980,2021/12,0.78,0.59,1.57,82.35,0.02,222.25
성우전자(주),081580,2011/12,8.14,10.34,15.03,83.85,0,1426.19
성우전자(주),081580,2012/12,4.12,5.09,7.56,87.13,0,706.6
성우전자(주),081580,2013/12,4.83,7.44,11.92,83.48,0,794.76
성우전자(주),081580,2014/12,6.48,9.74,15.11,82.7,0,930.07
성우전자(주),081580,2015/12,6.53,9.37,13.53,83.1,0,1050.96
성우전자(주),081580,2016/12,7.26,9.34,13.56,86.67,0,1198.13
성우전자(주),081580,2017/12,3.97,5.17,7.1,87.03,0,1232.17
성우전자(주),081580,2018/12,5.55,6.34,7.97,86.45,0,1327.18
성우전자(주),081580,2019/12,-4.53,-4.07,-5.59,93.52,0,1230.91
성우전자(주),081580,2020/12,-3.32,-3.04,-3.58,94.09,0,1168.49
성우전자(주),081580,2021/12,3.81,3.58,5,89.79,0,1281.63
성우테크론(주),045300,2011/12,17.04,7.38,15.59,92.52,0,655.24
성우테크론(주),045300,2012/12,0.22,0.1,0.24,92.36,0.01,622.25
성우테크론(주),045300,2013/12,2.74,1.2,2.29,90.15,0,858.8
성우테크론(주),045300,2014/12,-4.79,-1.88,-3.33,89.04,0,777.67
성우테크론(주),045300,2015/12,0.1,0.05,0.05,87.75,0,723
성우테크론(주),045300,2016/12,11.76,5.78,10.08,82.48,0,773.62
성우테크론(주),045300,2017/12,15.36,8.73,14.84,79.47,0,871.34
성우테크론(주),045300,2018/12,13.72,7.64,12.14,75.3,0,933.07
성우테크론(주),045300,2019/12,13.79,6.26,9.37,85.53,0,1002.25
성우테크론(주),045300,2020/12,10.2,4.98,7.35,81.43,0,1051.27
성우테크론(주),045300,2021/12,12.83,6.71,9.67,80.44,0,1192.16
성융광전투자유한공사,900150,2011/12,-76.73,-39.95,-421.61,134.23,0,90.26
성지건설(주),005980,2011/12,,,,,,
성지건설(주),005980,2012/12,,,,,,
성지건설(주),005980,2013/12,,,,,,
성지건설(주),005980,2014/12,,,,,,
성지건설(주),005980,2015/12,,,,,,
성지건설(주),005980,2016/12,,,,,,
성지건설(주),005980,2017/12,,,,,,
성창기업지주(주),000180,2011/12,9.41,4.65,11.33,78.72,0.3,352.92
성창기업지주(주),000180,2012/12,81.03,41.06,67.48,84.31,0.94,777.89
성창기업지주(주),000180,2013/12,-2.82,-1.31,-1.67,85.38,0.32,744.74
성창기업지주(주),000180,2014/12,-2.16,-1.07,-1.4,82.61,0.49,732.44
성창기업지주(주),000180,2015/12,1.25,0.64,0.84,84.06,0.12,677.52
성창기업지주(주),000180,2016/12,11.64,4.23,5.41,84.17,0.14,1304.93
성창기업지주(주),000180,2017/12,2.31,0.64,0.83,84.84,0.04,1315.95
성창기업지주(주),000180,2018/12,-4.93,-1.22,-1.6,89.25,0.03,1289.32
성창기업지주(주),000180,2019/12,-7.2,-1.61,-2.14,86.87,0.03,1392.39
성창기업지주(주),000180,2020/12,2.96,0.72,0.96,81.05,0.06,1414.27
성창기업지주(주),000180,2021/12,3,0.84,1.14,81.6,0.04,1434.54
성호전자(주),043260,2011/12,0.61,0.77,1.54,88.07,0.02,285.23
성호전자(주),043260,2012/12,-4.91,-4.79,-10.26,88.78,0.05,232.81
성호전자(주),043260,2013/12,-4.08,-3.3,-7.35,88.69,0.03,232.85
성호전자(주),043260,2014/12,-4.79,-3.79,-8.53,85.06,0.03,212.62
성호전자(주),043260,2015/12,-4.11,-3.27,-7.53,85.23,0,194.29
성호전자(주),043260,2016/12,0.8,0.72,1.67,83.75,0,186.31
성호전자(주),043260,2017/12,0.53,0.52,1.21,82.08,0,173.33
성호전자(주),043260,2018/12,-1.8,-1.75,-4.01,80.02,0,178.74
성호전자(주),043260,2019/12,-5.1,-5.25,-12.14,89.09,0,135.82
성호전자(주),043260,2020/12,12.72,11.49,23.89,85.74,0,180.18
성호전자(주),043260,2021/12,2.38,1.86,3.82,86.72,0,250.95
세기상사(주),002420,2011/12,-11.22,-1.28,-2.16,89.32,0,1420.08
세기상사(주),002420,2012/12,-9.56,-1.12,-1.9,86.88,0,1390.69
세기상사(주),002420,2013/12,-40.48,-4.23,-7.16,101.73,0,1289.79
세기상사(주),002420,2014/12,-25.78,-3.03,-5.17,99.55,0,1216.97
세기상사(주),002420,2015/12,-23.11,-2.76,-4.83,99.46,0,1153.1
세기상사(주),002420,2016/12,-20.9,-2.57,-4.6,96.42,0,1083.11
세기상사(주),002420,2017/12,,,,,,
세기상사(주),002420,2018/12,,,,,,
세기상사(주),002420,2019/12,,,,,,
세기상사(주),002420,2020/12,,,,,,
세기상사(주),002420,2021/12,,,,,,
세명전기공업(주),017510,2011/12,,,,,,
세명전기공업(주),017510,2012/12,,,,,,
세명전기공업(주),017510,2013/12,,,,,,
세명전기공업(주),017510,2014/12,,,,,,
세명전기공업(주),017510,2015/12,,,,,,
세명전기공업(주),017510,2016/12,,,,,,
세명전기공업(주),017510,2017/12,,,,,,
세명전기공업(주),017510,2018/12,,,,,,
세명전기공업(주),017510,2019/12,,,,,,
세명전기공업(주),017510,2020/12,,,,,,
세명전기공업(주),017510,2021/12,,,,,,
세미텍(주),081220,2011/12,,,,,,
세미텍(주),081220,2012/12,,,,,,
세미텍(주),081220,2013/12,,,,,,
세방(주),004360,2011/12,7.17,6.26,9.78,90.45,0,4773.71
세방(주),004360,2012/12,7.53,5.97,9.27,90.46,0,5204.52
세방(주),004360,2013/12,4.54,3.25,5.49,93.41,0,5482.66
세방(주),004360,2014/12,5.85,4.35,5.86,89.58,0,5744.02
세방(주),004360,2015/12,6.52,4.8,6.21,89.85,0,6093.57
세방(주),004360,2016/12,6.52,4.56,5.76,89.87,0,6409.57
세방(주),004360,2017/12,4.72,3.32,4.11,91.29,0,6662.15
세방(주),004360,2018/12,6.68,4.48,5.47,90.82,0,7001.7
세방(주),004360,2019/12,0.76,0.52,0.68,90.22,0,7025.46
세방(주),004360,2020/12,3.87,2.87,3.9,91,0,7344.8
세방(주),004360,2021/12,4.96,4.35,6.01,91.13,0,7778.3
세방전지(주),004490,2011/12,,,,,,
세방전지(주),004490,2012/12,,,,,,
세방전지(주),004490,2013/12,,,,,,
세방전지(주),004490,2014/12,,,,,,
세방전지(주),004490,2015/12,8.22,7.85,10.28,81.07,0.25,11000.48
세방전지(주),004490,2016/12,6.54,6.01,7.88,82.86,0.3,11858.2
세방전지(주),004490,2017/12,6,5.97,7.76,84.64,0.3,12766.21
세방전지(주),004490,2018/12,8.18,8,10.32,83.01,0.24,14084.22
세방전지(주),004490,2019/12,6.89,5.64,7.7,82.68,0.29,15115.36
세방전지(주),004490,2020/12,5.33,4.41,6.13,85.04,0.25,15990.25
세방전지(주),004490,2021/12,6.3,5.33,7.38,84.31,0.24,17045.9
세신버팔로(주),110660,2014/12,,,,,,
세신버팔로(주),110660,2015/12,,,,,,
세신버팔로(주),110660,2016/12,,,,,,
세신버팔로(주),110660,2017/12,,,,,,
세원이앤씨(주),091090,2011/12,-10.19,-7.07,-19.56,98.55,0.03,512.33
세원이앤씨(주),091090,2012/12,0.19,0.15,0.49,88.93,0.03,504.03
세원이앤씨(주),091090,2013/12,-12.02,-6.69,-21.1,93.74,0.04,404.95
세원이앤씨(주),091090,2014/12,-10.23,-6.83,-22.57,92.46,0.03,304.1
세원이앤씨(주),091090,2015/12,1.77,1.49,4.45,90.53,0.03,373.89
세원이앤씨(주),091090,2016/12,-4.02,-2.47,-5.36,92.41,0.04,548.3
세원이앤씨(주),091090,2017/12,-4.89,-2.13,-4,91.65,0.02,525.33
세원이앤씨(주),091090,2018/12,-12.64,-4.96,-9.43,93.52,0.04,450.34
세원이앤씨(주),091090,2019/12,-3.13,-1.65,-3.3,89.31,0.03,479.28
세원이앤씨(주),091090,2020/12,-24.18,-7.77,-15.32,89.69,0.04,391.47
세원이앤씨(주),091090,2021/12,-2.94,-0.79,-1.44,96.25,0.04,133.15
세종공업(주),033530,2011/12,4.49,6.79,16.12,85.98,0.01,2662.03
세종공업(주),033530,2012/12,4.44,6.92,15.49,84.91,0.02,3000.91
세종공업(주),033530,2013/12,4.25,6.8,14.06,85.69,0.01,3430.98
세종공업(주),033530,2014/12,2.03,2.91,7.25,85.7,0.01,3676.86
세종공업(주),033530,2015/12,1.65,2.23,5.88,87.68,0,3839.64
세종공업(주),033530,2016/12,1.2,1.48,3.66,86.88,0,3919.85
세종공업(주),033530,2017/12,-0.73,-0.82,-1.92,89.12,0.01,3749.89
세종공업(주),033530,2018/12,-1.76,-2.19,-5.2,89.74,0,3487.18
세종공업(주),033530,2019/12,0.16,0.21,1.52,88.91,0.01,3285.83
세종공업(주),033530,2020/12,-1.85,-2.03,-4.69,90.27,0,2747.52
세종공업(주),033530,2021/12,-0.68,-0.92,-2.16,92.11,0,2832.72
세종머티리얼즈(주),135270,2014/12,,,,,,
세종머티리얼즈(주),135270,2015/12,,,,,,
세종머티리얼즈(주),135270,2016/12,,,,,,
세종머티리얼즈(주),135270,2017/12,,,,,,
세종머티리얼즈(주),135270,2018/12,,,,,,
세종텔레콤(주),036630,2011/12,-3.42,-5.21,-20.18,14.5,0,69.37
세종텔레콤(주),036630,2012/12,-2.33,-3.07,-4.91,0,0,10.56
세종텔레콤(주),036630,2013/12,-22.84,-20.1,-31.6,0,2.48,-20.28
세종텔레콤(주),036630,2014/12,1.25,1.23,1.77,0,3.43,-19.25
세종텔레콤(주),036630,2015/12,-3.1,-3.65,-6.3,0,0.62,-23.81
세종텔레콤(주),036630,2016/12,-0.96,-0.91,-1.57,0,0.52,0.02
세종텔레콤(주),036630,2017/12,1.78,0.89,1.19,0,0.36,10.41
세종텔레콤(주),036630,2018/12,-0.32,-0.16,-0.2,13.3,0.36,10.54
세종텔레콤(주),036630,2019/12,0.81,0.51,0.79,38.69,0.45,11.49
세종텔레콤(주),036630,2020/12,6.44,3.82,5.2,35.7,0.96,17.51
세종텔레콤(주),036630,2021/12,11.8,6.87,8.81,41.74,0.56,27.69
세하(주),027970,2011/12,,,,,,
세하(주),027970,2012/12,,,,,,
세하(주),027970,2013/12,,,,,,
세하(주),027970,2014/12,,,,,,
세하(주),027970,2015/12,,,,,,
세하(주),027970,2016/12,,,,,,
세하(주),027970,2017/12,,,,,,
세하(주),027970,2018/12,,,,,,
세하(주),027970,2019/12,,,,,,
세하(주),027970,2020/12,,,,,,
세하(주),027970,2021/12,,,,,,
소니드(주),060230,2011/12,-38.17,-23.32,-187.11,92.63,0.07,133.13
소니드(주),060230,2012/12,6.09,5.58,57.64,82.77,0.02,366.2
소니드(주),060230,2013/12,6.3,6.49,36.43,82.78,0.01,534.81
소니드(주),060230,2014/12,-16.11,-16.16,-100.18,81.11,0.02,266.14
소니드(주),060230,2015/12,-13.01,-10.69,-50.3,80.21,0,184.15
소니드(주),060230,2016/12,-18.73,-15.5,-44.47,81.89,0.01,81.44
소니드(주),060230,2017/12,-21.44,-16.02,-43.21,84.31,0.04,9.34
소니드(주),060230,2018/12,-6.7,-3.38,-8.15,77.43,0.06,28.59
소니드(주),060230,2019/12,-2.71,-1.27,-2.29,73.74,0.05,54.19
소니드(주),060230,2020/12,-4.27,-1.45,-2.25,75.59,0,52.97
소니드(주),060230,2021/12,-9.24,-2.57,-4.28,73.71,0.01,64.07
소프트캠프(주),210610,2014/12,,,,,,
소프트캠프(주),210610,2015/12,,,,,,
소프트캠프(주),210610,2016/12,,,,,,
소프트캠프(주),210610,2017/12,,,,,,
소프트캠프(주),258790,2017/12,,,,,,
소프트캠프(주),258790,2018/12,,,,,,
소프트캠프(주),210610,2018/12,,,,,,
소프트캠프(주),258790,2019/12,3.18,2.97,4.89,24.56,0.65,407.22
소프트캠프(주),258790,2020/12,9.66,8.66,14.19,24.34,0.57,622.81
소프트캠프(주),258790,2021/12,-0.85,-0.52,-0.84,28.56,0.86,623.21
솔루스첨단소재(주),336370,2019/12,,,,,,
솔루스첨단소재(주),336370,2020/12,-3.8,-1.31,-3.78,66.66,0.37,7278.27
솔루스첨단소재(주),336370,2021/12,0.04,0.02,3.99,79.5,0.63,7535.37
솔브레인(주),357780,2020/12,,,,,,
솔브레인(주),357780,2021/12,14.87,18.34,23.38,75.06,0,16316.96
솔브레인홀딩스(주),036830,2011/12,1.45,1.72,3.22,78.11,0.04,3020.2
솔브레인홀딩스(주),036830,2012/12,11.18,14.8,26.41,76.61,0.02,4050.39
솔브레인홀딩스(주),036830,2013/12,9.77,11.33,17.27,77.38,0.01,4735.63
솔브레인홀딩스(주),036830,2014/12,6.76,6.38,9.38,81.85,0.02,5129.79
솔브레인홀딩스(주),036830,2015/12,12.83,12.34,17.57,75.19,0.01,6013.94
솔브레인홀딩스(주),036830,2016/12,10.31,9.55,14.2,76.05,0.02,6783.17
솔브레인홀딩스(주),036830,2017/12,5.56,4.99,6.85,77.92,0.01,7448.73
솔브레인홀딩스(주),036830,2018/12,10.69,10.83,14.53,75.34,0.01,8431.84
솔브레인홀딩스(주),036830,2019/12,11.68,11.02,15.06,75.05,0.01,9647.79
솔브레인홀딩스(주),036830,2020/12,612.71,115.61,154.56,82.33,0.01,9873.88
솔브레인홀딩스(주),036830,2021/12,7.19,2.1,2.97,71.96,0.01,10330.45
솔트웨어(주),328380,2019/12,,,,,,
솔트웨어(주),328380,2020/12,,,,,,
솔트웨어(주),328380,2021/12,,,,,,
송원산업(주),004430,2011/12,1.6,1.24,3.69,85.35,0.12,2191.83
송원산업(주),004430,2012/12,3.01,2.36,7.34,80.58,0.13,2279.95
송원산업(주),004430,2013/12,3.31,2.65,8.11,80.74,0,2451.27
송원산업(주),004430,2014/12,-2.01,-1.56,-4.28,86.69,0,2279.31
송원산업(주),004430,2015/12,4.38,3.37,9.93,78.52,0,2520.58
송원산업(주),004430,2016/12,6.08,5.04,12.89,74.36,0,2870.22
송원산업(주),004430,2017/12,4.79,4.1,9.6,78.61,0,3073.83
송원산업(주),004430,2018/12,4.79,4.35,9.61,80.2,0,3332.6
송원산업(주),004430,2019/12,4.3,3.96,8.24,79.56,0,3496.63
송원산업(주),004430,2020/12,3.51,3.18,6.17,79.7,0,3722.58
송원산업(주),004430,2021/12,7.13,6.38,13.3,75.45,0,4427.12
스탠다드펌(주),179280,2013/12,,,,,,
스탠다드펌(주),179280,2014/12,,,,,,
스튜디오드래곤(주),253450,2017/12,8.32,5.19,6.47,83.57,0.49,2528.24
스튜디오드래곤(주),253450,2018/12,9.44,7.37,9.31,85.36,0.15,2761.06
스튜디오드래곤(주),253450,2019/12,5.64,4.83,6.37,89.78,0.06,2948.44
스튜디오드래곤(주),253450,2020/12,5.63,4.42,5.71,85.78,0.06,3961.73
스튜디오드래곤(주),253450,2021/12,8.02,4.76,6.04,83.62,0.07,4456.94
시그네틱스(주),033170,2011/12,,,,,,
시그네틱스(주),033170,2012/12,,,,,,
시그네틱스(주),033170,2013/12,,,,,,
시그네틱스(주),033170,2014/12,,,,,,
시그네틱스(주),033170,2015/12,-1.77,-1.66,-2.2,95.16,0.01,292.41
시그네틱스(주),033170,2016/12,-2.72,-2.51,-3.55,99.6,0,280.58
시그네틱스(주),033170,2017/12,0.61,0.68,0.98,96.01,0.01,291.12
시그네틱스(주),033170,2018/12,-2.49,-2.87,-3.96,99.35,0,243.72
시그네틱스(주),033170,2019/12,-10.49,-11.98,-16.17,103.13,0,218.36
시그네틱스(주),033170,2020/12,-18.52,-21.36,-30.75,103.35,0,148.16
시그네틱스(주),033170,2021/12,6.3,9.74,14.78,89.72,0,188.11
신대양제지(주),016590,2011/12,3.03,3.02,5.79,88.22,0.01,1038.18
신대양제지(주),016590,2012/12,8.08,7.08,12.31,80.46,0.03,1191.96
신대양제지(주),016590,2013/12,3.85,3.27,5.21,86.73,0.03,1242.3
신대양제지(주),016590,2014/12,5.02,4.13,6.68,83.39,0.03,1292.99
신대양제지(주),016590,2015/12,-7.34,-6.03,-8.7,88.08,0.03,1126.46
신대양제지(주),016590,2016/12,6.73,4.6,6.37,89.06,0.01,1201.82
신대양제지(주),016590,2017/12,5.3,4.99,10.37,87.41,0.01,1266.28
신대양제지(주),016590,2018/12,13.88,13.37,24.79,73.97,0.02,1708.3
신대양제지(주),016590,2019/12,11.17,9.54,14.26,74.61,0.03,1976.73
신대양제지(주),016590,2020/12,7.5,5.79,9.72,77.9,0.03,2212.38
신대양제지(주),016590,2021/12,8.87,7.3,11.31,81.61,0.03,2549.33
신라교역(주),004970,2011/12,9.16,7.12,8.86,80.66,0,4229.99
신라교역(주),004970,2012/12,15.86,14.71,18.75,70.95,0,4867.3
신라교역(주),004970,2013/12,7.92,5.19,6.49,81.94,0,5047.93
신라교역(주),004970,2014/12,6.13,3.14,3.8,78.77,0,5210.27
신라교역(주),004970,2015/12,5.74,3.28,3.89,84.49,0,5366.16
신라교역(주),004970,2016/12,9.1,5.36,6.19,83.52,0,5631.92
신라교역(주),004970,2017/12,6.42,4.93,5.65,80.21,0,5894.98
신라교역(주),004970,2018/12,11.37,7.14,8.17,91.23,0,6272.46
신라교역(주),004970,2019/12,2.79,1.72,2.01,90.31,0.03,6375.62
신라교역(주),004970,2020/12,2.06,1.23,1.48,87.66,0.04,6374.09
신라교역(주),004970,2021/12,12.85,6.8,8.32,80.22,0.08,6844.04
신라섬유(주),001000,2011/12,,,,,,
신라섬유(주),001000,2012/12,,,,,,
신라섬유(주),001000,2013/12,,,,,,
신라섬유(주),001000,2014/12,,,,,,
신라섬유(주),001000,2015/12,,,,,,
신라섬유(주),001000,2016/12,,,,,,
신라섬유(주),001000,2017/12,,,,,,
신라섬유(주),001000,2018/12,,,,,,
신라섬유(주),001000,2019/12,,,,,,
신라섬유(주),001000,2020/12,,,,,,
신라섬유(주),001000,2021/12,,,,,,
신라에스지(주),025870,2011/12,,,,,,
신라에스지(주),025870,2012/12,,,,,,
신라에스지(주),025870,2013/12,0.57,0.73,1.85,93.51,0,864.03
신라에스지(주),025870,2014/12,0.5,0.75,1.99,92.84,0,855.93
신라에스지(주),025870,2015/12,-5.2,-6.52,-17.22,94.68,0,716.02
신라에스지(주),025870,2016/12,0.45,0.81,2.21,93.19,0.01,714.02
신라에스지(주),025870,2017/12,0.29,0.48,1.47,93.6,0,696.96
신라에스지(주),025870,2018/12,-2.47,-3.67,-11.79,93,0.01,623.73
신라에스지(주),025870,2019/12,0.81,1.52,4.79,93.04,0,692.69
신라에스지(주),025870,2020/12,-2.18,-3.08,-9.05,91.36,0.01,621.53
신라에스지(주),025870,2021/12,2,3.19,8.98,90.51,0.07,695.67
신라젠(주),215600,2016/12,-1398.97,-33.87,-50.21,0,0,567.76
신라젠(주),215600,2017/12,-830.62,-21.97,-27.82,0,0,493.67
신라젠(주),215600,2018/12,-729.2,-26.27,-30.64,0,0,372.92
신라젠(주),215600,2019/12,-1248.27,-86.1,-100.14,0,0,71.68
신라젠(주),215600,2020/12,-2864.25,-81.63,-114.04,0,0,-36.11
신라젠(주),215600,2021/12,-6292.62,-17.56,-24.45,0,0,110.07
신성델타테크(주),065350,2011/12,-1.2,-1.52,-3.5,91.78,0.01,884.76
신성델타테크(주),065350,2012/12,0.93,1.13,4.66,89.38,0.01,897.68
신성델타테크(주),065350,2013/12,2.11,2.48,6.61,89.82,0.04,949.89
신성델타테크(주),065350,2014/12,0.72,0.76,1.92,91.06,0.04,956.92
신성델타테크(주),065350,2015/12,1.16,1.45,5.69,88.19,0.1,977.11
신성델타테크(주),065350,2016/12,0.25,0.3,1.32,87.47,0.09,908.07
신성델타테크(주),065350,2017/12,2.66,3.68,11.32,87.85,0.04,959.97
신성델타테크(주),065350,2018/12,0.92,1.21,3.43,88.81,0.08,978.84
신성델타테크(주),065350,2019/12,1.16,1.56,4.79,89.37,0.09,979.05
신성델타테크(주),065350,2020/12,1.8,2.34,6.37,90.8,0.11,959.92
신성델타테크(주),065350,2021/12,4.43,7.04,16.62,87.58,0.02,1010.51
신성통상(주),005390,2011/06,1.92,2.62,6.68,76.16,0.57,176.58
신성통상(주),005390,2012/06,0.8,1.08,2.84,73.6,0.75,189.31
신성통상(주),005390,2013/06,0.01,0.02,0.05,73.47,0.93,183
신성통상(주),005390,2014/06,0.28,0.34,1.07,65.27,1.14,178.97
신성통상(주),005390,2015/06,0.79,1.04,3.3,63.78,1.27,193.52
신성통상(주),005390,2016/06,0.15,0.2,0.65,65.39,1.23,194.55
신성통상(주),005390,2017/06,0.9,1.19,3.62,67.57,1.06,212.92
신성통상(주),005390,2018/06,0.34,0.44,1.24,64.58,1.06,221.11
신성통상(주),005390,2019/06,0.27,0.38,1.11,63.49,1.18,218.37
신성통상(주),005390,2020/06,0.03,0.04,0.15,62.05,1.5,221.16
신성통상(주),005390,2021/06,2.4,3.28,11.62,60.7,2.05,268.8
신세계건설(주),034300,2011/12,,,,,,
신세계건설(주),034300,2012/12,,,,,,
신세계건설(주),034300,2013/12,,,,,,
신세계건설(주),034300,2014/12,,,,,,
신세계건설(주),034300,2015/12,,,,,,
신세계건설(주),034300,2016/12,,,,,,
신세계건설(주),034300,2017/12,,,,,,
신세계건설(주),034300,2018/12,,,,,,
신세계건설(주),034300,2019/12,,,,,,
신세계건설(주),034300,2020/12,,,,,,
신세계건설(주),034300,2021/12,,,,,,
신송홀딩스(주),006880,2013/12,3.45,4.49,6.66,87.7,0.58,2557.17
신송홀딩스(주),006880,2014/12,1.48,1.47,2.2,86.93,1,2593.76
신송홀딩스(주),006880,2015/12,0.9,0.88,1.29,88.64,0.43,2605.08
신송홀딩스(주),006880,2016/12,-5.99,-5.23,-8.09,93.56,0.3,2376.31
신송홀딩스(주),006880,2017/12,-2.82,-3.25,-5.77,87.13,0.17,2252.44
신송홀딩스(주),006880,2018/12,-8.52,-5.98,-10.55,91.17,0.16,2004.1
신송홀딩스(주),006880,2019/12,-13.06,-16.95,-32.05,90.65,0.07,1421.74
신송홀딩스(주),006880,2020/12,1.35,1.51,3.04,88.55,0.06,1451.26
신송홀딩스(주),006880,2021/12,4,3.59,8.05,87.47,0.07,1562.94
신신제약(주),002800,2017/12,5.72,4.48,6.92,64.86,3.26,587.12
신신제약(주),002800,2018/12,4.41,3.01,5.43,65.17,4.68,619.02
신신제약(주),002800,2019/12,2.98,1.71,3.85,65.25,4.02,643.06
신신제약(주),002800,2020/12,0.3,0.16,0.64,72.42,4.62,640.85
신신제약(주),002800,2021/12,-1.96,-1.25,-2.66,70.58,4.42,624.12
신원종합개발(주),017000,2011/12,,,,,,
신원종합개발(주),017000,2012/12,,,,,,
신원종합개발(주),017000,2013/12,,,,,,
신원종합개발(주),017000,2014/12,,,,,,
신원종합개발(주),017000,2015/12,,,,,,
신원종합개발(주),017000,2016/12,,,,,,
신원종합개발(주),017000,2017/12,7.01,8.93,21.74,90.21,0.03,20.27
신원종합개발(주),017000,2018/12,4.95,6.43,16.89,90.04,0.13,42.89
신원종합개발(주),017000,2019/12,4.97,6.74,16.55,92.18,0.04,68.17
신원종합개발(주),017000,2020/12,,,,,,
신원종합개발(주),017000,2021/12,,,,,,
신일전자(주),002700,2011/12,1.57,2.77,6.88,79.14,0.04,1.78
신일전자(주),002700,2012/12,1.24,2.14,5.04,83.86,0.02,5.68
신일전자(주),002700,2013/12,5.76,11.64,22.82,81.52,0.15,33.05
신일전자(주),002700,2014/12,-1.52,-2.3,-4.03,82.6,1.01,50.81
신일전자(주),002700,2015/12,-7.71,-9.71,-16.82,86.99,0.36,28.73
신일전자(주),002700,2016/12,3.02,4.7,8.23,77.74,0.41,39.76
신일전자(주),002700,2017/12,,,,,,
신일전자(주),002700,2018/12,,,,,,
신일전자(주),002700,2019/12,,,,,,
신일전자(주),002700,2020/12,,,,,,
신일전자(주),002700,2021/12,,,,,,
신일제약(주),012790,2011/12,,,,,,
신일제약(주),012790,2012/12,,,,,,
신일제약(주),012790,2013/12,,,,,,
신일제약(주),012790,2014/12,,,,,,
신일제약(주),012790,2015/12,,,,,,
신일제약(주),012790,2016/12,,,,,,
신일제약(주),012790,2017/12,,,,,,
신일제약(주),012790,2018/12,,,,,,
신일제약(주),012790,2019/12,,,,,,
신일제약(주),012790,2020/12,,,,,,
신일제약(주),012790,2021/12,,,,,,
신풍,002870,2011/12,-6.28,-4.36,-6.77,94.54,0.02,546.32
신풍,002870,2012/12,-11.57,-7.86,-13.85,98.2,0.04,460.58
신풍,002870,2013/12,-5.69,-4.35,-9.2,87.25,0.02,400.68
신풍,002870,2014/12,-17.21,-10.07,-26.11,101.07,0.07,286.84
신풍,002870,2015/12,-12.83,-8.96,-28.36,100.9,0,181.28
신풍,002870,2016/12,0.9,0.79,3.26,86.64,0,183.6
신풍,002870,2017/12,0.55,0.53,2.16,91.34,0,200.23
신풍,002870,2018/12,5.62,5.4,18.04,83.92,0,247.1
신풍,002870,2019/12,12.46,11.07,32.25,84.33,0,342.99
신풍,002870,2020/12,97.49,22.44,38.76,90.91,0,523.47
신풍,002870,2021/12,-38.72,-10.68,-11.22,89.33,0,458.11
신풍제약(주),019170,2011/12,10.82,6.64,14.77,55.1,0.54,826.22
