회사명,거래소코드,회계년도,[제조]자산(*)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),배당금_현금,[제조]      장기차입금(*)(IFRS),[제조]매출액증가율(IFRS)
에스케이하이닉스(주),000660,2021/12,84972544000,17746280000,1058935836,5528412000,36.14
에스텍(주),069510,2011/12,98902789,15543509,2523000,0,11.97
에스텍(주),069510,2012/12,104828503,4147147,2102000,0,-3.19
에스텍(주),069510,2013/12,112838331,7535525,2354800,0,-4.61
에스텍(주),069510,2014/12,126478615,11186033,3195800,0,14.95
에스텍(주),069510,2015/12,125621471,10331537,2607100,0,-12.84
에스텍(주),069510,2016/12,135513748,9206563,4205000,0,2.19
에스텍(주),069510,2017/12,135295726,10867253,4205000,0,-1.19
에스텍(주),069510,2018/12,146863428,13816879,4205000,0,10.91
에스텍(주),069510,2019/12,151829797,10440582,5046000,0,9.99
에스텍(주),069510,2020/12,156643064,10944310,3364000,0,-8.69
에스텍(주),069510,2021/12,164249775,-23704331,,0,20.39
에스트래픽(주),234300,2017/12,94315693,17397341,4000,3500000,29.5
에스트래픽(주),234300,2017/12,94315693,17397341,233001,3500000,29.5
에스트래픽(주),234300,2018/12,106314918,-13977144,,0,-63.85
에스트래픽(주),234300,2019/12,130404854,2756581,,2118555,83.5
에스트래픽(주),234300,2020/12,117003953,2903093,,3900000,11.12
에스트래픽(주),234300,2021/12,133986753,-3178707,,3900000,43.03
에스티팜(주),237690,2016/12,368007137,51063433,93912,136500,45.13
에스티팜(주),237690,2016/12,368007137,51063433,9242200,136500,45.13
에스티팜(주),237690,2017/12,382298311,54764322,9328000,117000,1.13
에스티팜(주),237690,2018/12,345551799,11186751,9328000,97500,-51.98
에스티팜(주),237690,2019/12,335639355,-29777474,,15078000,-4.42
에스티팜(주),237690,2020/12,444862932,-17074858,,23500000,17.26
에스티팜(주),237690,2021/12,494693773,4798745,9404388,8500000,27.59
에스퓨얼셀(주),288620,2018/12,56426179,1852755,275216,333333,0
에스퓨얼셀(주),288620,2019/12,69684421,-19737025,275216,5015417,20.52
에스퓨얼셀(주),288620,2020/12,110658751,4163613,654432,4389583,23.71
에스퓨얼셀(주),288620,2021/12,118716113,-10449018,687432,6153750,0.42
에쓰-오일(주),010950,2011/12,13204101000,440040000,540397000,23134000,55.59
에쓰-오일(주),010950,2011/12,13204101000,440040000,18518000,23134000,55.59
에쓰-오일(주),010950,2012/12,12492041000,735380000,1075865,24810000,8.8
에쓰-오일(주),010950,2012/12,12492041000,735380000,307535000,24810000,8.8
에쓰-오일(주),010950,2013/12,11914935000,793070000,5200283,20975000,-10.27
에쓰-오일(주),010950,2013/12,11914935000,793070000,149735113,20975000,-10.27
에쓰-오일(주),010950,2014/12,10249414000,879212000,16887419,90770000,-8.35
에쓰-오일(주),010950,2014/12,10249414000,879212000,671623,90770000,-8.35
에쓰-오일(주),010950,2015/12,10784946000,2475536000,9306779,385286000,-37.35
에쓰-오일(주),010950,2015/12,10784946000,2475536000,270198701,385286000,-37.35
에쓰-오일(주),010950,2016/12,13950676000,1721984000,698013310,592420000,-8.77
에쓰-오일(주),010950,2016/12,13950676000,1721984000,23890598,592420000,-8.77
에쓰-오일(주),010950,2017/12,15077563000,1139745000,664238473,804402000,28
에쓰-오일(주),010950,2017/12,15077563000,1139745000,22739243,804402000,28
에쓰-오일(주),010950,2018/12,16081512000,-283675000,2974331,864811000,21.88
에쓰-오일(주),010950,2018/12,16081512000,-283675000,84437094,864811000,21.88
에쓰-오일(주),010950,2019/12,16455433000,688922000,22516558,719310000,-4.2
에쓰-오일(주),010950,2019/12,16455433000,688922000,863516,719310000,-4.2
에쓰-오일(주),010950,2020/12,15671847000,1630113000,95946,0,-31.39
에쓰-오일(주),010950,2021/12,18653556000,1467776000,14679765,0,62.55
에쓰-오일(주),010950,2021/12,18653556000,1467776000,427814610,0,62.55
에쓰씨엔지니어링(주),023960,2011/12,107438264,-2106301,1018000,0,84.48
에쓰씨엔지니어링(주),023960,2012/12,83717388,-11372409,509000,2375000,-59.33
에쓰씨엔지니어링(주),023960,2013/12,83191503,8155628,508849,875000,100.89
에쓰씨엔지니어링(주),023960,2014/12,84624647,-6104455,,0,-36.43
에쓰씨엔지니어링(주),023960,2015/12,123313613,13801715,,0,187.78
에쓰씨엔지니어링(주),023960,2016/12,98115157,-23637331,,0,-36.83
에쓰씨엔지니어링(주),023960,2017/12,93154869,-4448971,,0,6.51
에쓰씨엔지니어링(주),023960,2018/12,102093438,28203158,,0,22.24
에쓰씨엔지니어링(주),023960,2019/12,73478490,-19833570,,0,-50.46
에쓰씨엔지니어링(주),023960,2020/12,68596640,18517163,,0,23.38
에쓰씨엔지니어링(주),023960,2021/12,99597674,2211276,,0,10.7
에어부산(주),298690,2018/12,302699757,25026163,5196200,0,16.36
에어부산(주),298690,2019/12,985775844,112534647,,0,-3.12
에어부산(주),298690,2020/12,1034490407,-116158092,,0,-70.01
에어부산(주),298690,2021/12,1009737367,-69055835,,0,-7.06
에이디엠코리아(주),187660,2021/12,38592692,1250760,,0,6.57
에이비엘바이오(주),298380,2018/12,168869115,-12668272,,0,0
에이비엘바이오(주),298380,2019/12,142902745,-23855091,,0,217.12
에이비엘바이오(주),298380,2020/12,99894442,-47294849,,0,103.17
에이비엘바이오(주),298380,2021/12,65452756,-40605187,,0,-34.21
에이비온(주),203400,2021/12,44516375,-8151033,,0,-17.82
에이스하이텍(주),071930,2011/12,17284994,-12215210,,512600,86.94
에이스하이텍(주),071930,2012/12,20582768,-1724917,,326200,40.82
에이스하이텍(주),071930,2013/12,28763622,-1075707,,0,84.64
에이스하이텍(주),071930,2014/12,35430937,-4035740,,0,-55.24
에이아이비트(주),039230,2011/12,112247269,-12507593,,4136650,9.76
에이아이비트(주),039230,2012/12,80523141,4142578,,1772850,-48.24
에이아이비트(주),039230,2013/12,84306935,-106161,,0,-20.39
에이아이비트(주),039230,2014/12,88596503,-667945,,0,57.07
에이아이비트(주),039230,2015/12,95080415,-668169,,0,-6.92
에이아이비트(주),039230,2016/12,39033456,-7516832,,0,-30.22
에이아이비트(주),039230,2017/12,53312193,-4434591,,0,-37.29
에이아이비트(주),039230,2018/12,71898940,-3256737,,0,-43.31
에이아이비트(주),039230,2019/12,58338101,179386,,0,-33.73
에이아이비트(주),039230,2020/12,54707705,-1860332,,0,-33.09
에이에프더블류(주),312610,2019/12,78308245,8085702,18461,126850,-14.4
에이에프더블류(주),312610,2019/12,78308245,8085702,478604,126850,-14.4
에이에프더블류(주),312610,2020/12,75587225,6026181,,0,-56.41
에이에프더블류(주),312610,2021/12,71116903,1372354,,21000,-36.64
에이치디씨(주),012630,2011/12,5923368984,-78299885,51509000,51120000,14.48
에이치디씨(주),012630,2012/12,5648965373,48215491,14716000,39120000,-28.83
에이치디씨(주),012630,2013/12,5376148211,236031017,3679000,334119772,30.35
에이치디씨(주),012630,2014/12,4954688148,442731064,22075254,185119772,9.55
에이치디씨(주),012630,2015/12,4484707903,931272970,36792090,12142678,6.19
에이치디씨(주),012630,2016/12,4789026878,790940551,51508926,11708373,4.79
에이치디씨(주),012630,2017/12,5352177077,330516572,70084180,4957221,17.64
에이치디씨(주),012630,2018/12,1917052649,154119213,8628310,0,-98.8
에이치디씨(주),012630,2019/12,2037641903,36609739,11504413,0,0.98
에이치디씨(주),012630,2020/12,2108790887,-5981435,13705516,0,5.47
에이치디씨(주),012630,2021/12,2296341996,46754680,13705516,0,12.69
에이치디씨랩스(주),039570,2015/12,204608906,7682470,2057500,0,32.35
에이치디씨랩스(주),039570,2016/12,217137042,7215912,2469000,0,8.75
에이치디씨랩스(주),039570,2017/12,242217146,6171697,4115000,0,39.76
에이치디씨랩스(주),039570,2018/12,278452697,37164095,5761000,601584,3
에이치디씨랩스(주),039570,2019/12,237425754,-4405422,5761000,453272,-7.19
에이치디씨랩스(주),039570,2020/12,218048987,7599696,6033835,300830,3.13
에이치디씨랩스(주),039570,2021/12,412145596,22694591,10773853,158028,5.48
에이치디씨현대산업개발(주),294870,2018/12,4852055260,450333500,21964375,34884342,
에이치디씨현대산업개발(주),294870,2019/12,4407263472,-120782391,21964375,4806408,0
에이치디씨현대산업개발(주),294870,2020/12,6133753526,-263399142,39538716,143991068,-13.1
에이치디씨현대산업개발(주),294870,2021/12,6368331836,170818497,39538716,101307415,-6.25
에이치디씨현대이피(주),089470,2011/12,317223048,-12794739,1914000,11000000,38.74
에이치디씨현대이피(주),089470,2012/12,418286901,-3556996,1914000,81600000,9.65
에이치디씨현대이피(주),089470,2013/12,478849200,10845983,2552000,79000000,15.18
에이치디씨현대이피(주),089470,2014/12,479764283,16904825,3190000,10000000,0.28
에이치디씨현대이피(주),089470,2015/12,454361654,61085389,4147000,43600000,-11.95
에이치디씨현대이피(주),089470,2016/12,465101487,37241378,4436125,35600000,-1.09
에이치디씨현대이피(주),089470,2017/12,500512091,3135842,3708000,33285200,11.77
에이치디씨현대이피(주),089470,2018/12,497424109,2103760,1854000,50862900,-0.26
에이치디씨현대이피(주),089470,2019/12,463065619,85397017,3468000,30420200,-9.77
에이치디씨현대이피(주),089470,2020/12,443216259,57806784,4046000,58288000,-18.31
에이치디씨현대이피(주),089470,2021/12,468504563,-3439995,4046000,25153500,25.35
에이치비솔루션(주),297890,2020/12,65965480,3002941,,0,-55.01
에이치비솔루션(주),297890,2021/12,158624817,-23152530,,0,122.36
에이치에스디엔진(주),082740,2011/12,2051480612,147081538,,138396000,9.4
에이치에스디엔진(주),082740,2012/12,1672968309,-184905897,,114266000,-31.25
에이치에스디엔진(주),082740,2013/12,1538917385,-55321567,,50000000,-46.06
에이치에스디엔진(주),082740,2014/12,1469042556,-82341543,,45000000,19.47
에이치에스디엔진(주),082740,2015/12,1355773319,-44848276,,75000000,-22.02
에이치에스디엔진(주),082740,2016/12,1363026957,2859063,,30000000,16.24
에이치에스디엔진(주),082740,2017/12,1238012247,-71116161,,0,-5.32
에이치에스디엔진(주),082740,2018/12,752885124,18750576,,0,-33.15
에이치에스디엔진(주),082740,2019/12,825575152,-64661316,,0,32.2
에이치에스디엔진(주),082740,2020/12,718586050,84264854,,0,23.23
에이치에스디엔진(주),082740,2021/12,792388768,-45903778,,75708000,-27.84
에이치엘디앤아이한라(주),014790,2011/12,2276543570,292356703,12000000,377362138,12.21
에이치엘디앤아이한라(주),014790,2012/12,2326060158,-282907994,4111000,577361036,11.12
에이치엘디앤아이한라(주),014790,2013/12,1904678751,-29940108,,199225136,-21.78
에이치엘디앤아이한라(주),014790,2014/12,1514163966,66783339,9492734,73513867,-3.93
에이치엘디앤아이한라(주),014790,2015/12,1467982801,59712528,,2047217,-3.86
에이치엘디앤아이한라(주),014790,2016/12,1172033283,93512635,2500000,1974103,0.36
에이치엘디앤아이한라(주),014790,2017/12,1117966320,21965680,35470936,1900988,7.1
에이치엘디앤아이한라(주),014790,2017/12,1117966320,21965680,3547860,1900988,7.1
에이치엘디앤아이한라(주),014790,2018/12,1144647056,-12322710,,11827872,-19.89
에이치엘디앤아이한라(주),014790,2019/12,1178167352,17805161,,81254757,2.85
에이치엘디앤아이한라(주),014790,2020/12,1318016025,-51074352,3785860,122381643,20.32
에이치엘디앤아이한라(주),014790,2020/12,1318016025,-51074352,24681108,122381643,20.32
에이치엘디앤아이한라(주),014790,2021/12,1479843178,-30427022,5236864,117110873,-6.54
에이치엘디앤아이한라(주),014790,2021/12,1479843178,-30427022,3785860,117110873,-6.54
에이치엘만도(주),204320,2014/12,2695847547,88559707,18729856,355783953,
에이치엘만도(주),204320,2015/12,2756020643,199639434,44951654,58734087,0
에이치엘만도(주),204320,2016/12,2810428675,142284534,46824640,277682107,1.53
에이치엘만도(주),204320,2017/12,2709747615,183699399,9364928,202300778,-1.47
에이치엘만도(주),204320,2018/12,2714015575,144097915,23412320,29037129,0.41
에이치엘만도(주),204320,2019/12,2806053322,-8337474,25753552,187686905,6.92
에이치엘만도(주),204320,2020/12,3166718893,286669982,,353600000,-9.44
에이치엘만도(주),204320,2021/12,3253030773,28492813,37522404,371396380,-3.79
에이치엘비(주),028300,2011/12,34276192,-1327813,,0,8.49
에이치엘비(주),028300,2012/12,31684011,-1666561,,0,-6.53
에이치엘비(주),028300,2013/12,33834772,-1393929,,1796913,73.69
에이치엘비(주),028300,2014/12,51958212,-3770262,,8405363,21.44
에이치엘비(주),028300,2015/12,91733815,4390421,,5373551,3.42
에이치엘비(주),028300,2016/12,87303619,849037,,6056404,-21.75
에이치엘비(주),028300,2017/12,108126937,-4772722,,4320000,-23.58
에이치엘비(주),028300,2018/12,238044210,-3711553,,4320000,18.6
에이치엘비(주),028300,2019/12,494080693,-9631630,,3320000,9.18
에이치엘비(주),028300,2020/12,791486471,-4121616,,320000,63.66
에이치엘비(주),028300,2021/12,802223373,-7179813,,320000,-25.35
에이치엘비글로벌(주),003580,2011/12,53771866,-1255026,,0,-10.43
에이치엘비글로벌(주),003580,2012/12,50876889,-948532,,0,7.62
에이치엘비글로벌(주),003580,2013/12,46429433,-2809315,,0,-8.39
에이치엘비글로벌(주),003580,2014/12,46518700,1894388,,0,21.08
에이치엘비글로벌(주),003580,2015/12,58354657,1040873,,0,27.58
에이치엘비글로벌(주),003580,2016/12,57821449,-1985564,,0,19.31
에이치엘비글로벌(주),003580,2017/12,74925487,598786,,0,-14.08
에이치엘비글로벌(주),003580,2018/12,151988538,3126010,,0,-34.03
에이치엘비글로벌(주),003580,2019/12,115161883,-7118127,,0,6.2
에이치엘비글로벌(주),003580,2020/12,99431555,-5306094,,0,33.21
에이치엘비글로벌(주),003580,2021/12,131214965,-257027,,0,6.01
에이치엘비생명과학(주),067630,2011/12,62885191,10030561,,17103886,1.07
에이치엘비생명과학(주),067630,2012/12,44615573,14222831,,12879014,-78.03
에이치엘비생명과학(주),067630,2013/12,46344215,1275316,,6895609,121.79
에이치엘비생명과학(주),067630,2014/12,29383399,5926009,,4060190,21.42
에이치엘비생명과학(주),067630,2015/12,39890072,347555,,990660,-26
에이치엘비생명과학(주),067630,2016/12,48603616,-5625977,,15120243,-35.39
에이치엘비생명과학(주),067630,2017/12,58310885,2156203,,0,44.12
에이치엘비생명과학(주),067630,2018/12,332792766,-6539055,,0,-74.42
에이치엘비생명과학(주),067630,2019/12,372491577,1323586,,0,191.08
에이치엘비생명과학(주),067630,2020/12,327622372,-574531,,3500000,19.25
에이치엘비생명과학(주),067630,2021/12,271221809,-18276508,,3500000,-17.44
에이치엘비제약(주),047920,2015/12,24847348,-769585,,2516000,3.2
에이치엘비제약(주),047920,2016/12,41237832,-213111,,1920000,14.87
에이치엘비제약(주),047920,2017/12,39846376,-784295,,2840000,-23.54
에이치엘비제약(주),047920,2018/12,34198002,-1777387,,1260000,32.03
에이치엘비제약(주),047920,2019/12,46394311,2841039,,1580000,72.83
에이치엘비제약(주),047920,2020/12,111419822,-402629,,1400000,14.28
에이치엘비제약(주),047920,2021/12,127632308,-1321335,,0,54.92
에이치엘비테라퓨틱스(주),115450,2011/12,43059902,899696,,499980,-0.21
에이치엘비테라퓨틱스(주),115450,2012/12,30252121,-3676086,,0,-50.76
에이치엘비테라퓨틱스(주),115450,2013/12,24894819,-2436592,,0,62.92
에이치엘비테라퓨틱스(주),115450,2014/12,35247793,520492,,0,58.58
에이치엘비테라퓨틱스(주),115450,2015/12,48162184,-1344007,,0,-7.22
에이치엘비테라퓨틱스(주),115450,2016/12,50576891,-2584900,,0,8.15
에이치엘비테라퓨틱스(주),115450,2017/12,65007372,-2791045,,0,0.55
에이치엘비테라퓨틱스(주),115450,2018/12,105766946,724454,,0,202.83
에이치엘비테라퓨틱스(주),115450,2019/12,141801037,404680,,0,34.47
에이치엘비테라퓨틱스(주),115450,2020/12,133281531,-5484195,,0,-27.08
에이치엘비테라퓨틱스(주),115450,2021/12,197550503,-3517369,,0,1.58
에이치엘홀딩스(주),060980,2011/12,2512925618,275931898,22499000,107664489,33.37
에이치엘홀딩스(주),060980,2012/12,2840941896,134932350,17896000,92391690,11.22
에이치엘홀딩스(주),060980,2013/12,3604180872,382025653,21359386,365724088,1.82
