회사명,거래소코드,회계년도,[제조]매출액순이익률(IFRS),[제조]총자본순이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]매출원가 대 매출액비율(IFRS),[제조]광고선전비 대 매출액비율(IFRS),[제조]유보율(IFRS)
(주)엔켐,348370,2021/12,-16.3,-7.96,-13.82,110.64,0,2693.96
(주)엔터기술,068420,2011/12,-34.28,-17.17,-36.11,78.43,0,534.53
(주)엔터기술,068420,2012/12,-44.06,-22.12,-50.38,90.74,0.01,94.98
(주)엔텔스,069410,2011/12,12.34,14.82,24.02,68.16,0,1603.88
(주)엔텔스,069410,2012/12,12.44,15.14,22.01,69.03,0,935.88
(주)엔텔스,069410,2013/12,11.46,12.36,18.44,69.08,0,1109.04
(주)엔텔스,069410,2014/12,7.29,7.74,10.92,75.02,0,1226.24
(주)엔텔스,069410,2015/12,-4.8,-3.96,-4.99,80.61,0,1140.19
(주)엔텔스,069410,2016/12,1.44,1.54,1.9,78.37,0,1161.84
(주)엔텔스,069410,2017/12,-8.61,-7.35,-9.84,78.64,0,1044.47
(주)엔텔스,069410,2018/12,1.74,1.95,2.75,75.95,0,1074.24
(주)엔텔스,069410,2019/12,3.5,3.47,5.14,72.04,0,1132.67
(주)엔텔스,069410,2020/12,13.49,12.03,16.79,68.87,0,1347.7
(주)엔텔스,069410,2021/12,7.34,6.53,8.24,72.56,0,951.67
(주)엔투텍,227950,2015/12,,,,,,
(주)엔투텍,227950,2016/12,,,,,,
(주)엔투텍,227950,2017/12,,,,,,
(주)엔투텍,227950,2018/12,-24.9,-16.56,-34.63,84.11,0.04,892.48
(주)엔투텍,227950,2019/06,-97.88,-12.86,-46.44,119.62,0.06,552.76
(주)엔투텍,227950,2020/06,-39.27,-16.88,-39.22,82.76,0,1061.15
(주)엔투텍,227950,2021/06,-88.2,-34.46,-64.55,85.9,0.01,740.46
(주)엔피,291230,2018/12,,,,,,
(주)엔피,291230,2019/12,,,,,,
(주)엔피,291230,2020/12,,,,,,
(주)엔피,291230,2021/12,-46.08,-26.41,-32.77,0,0.56,654.54
(주)엔피디,198080,2020/12,-3.82,-4.99,-7.62,92.21,0,694.3
(주)엔피디,198080,2021/12,2.15,3.04,4.38,92.01,0,785.55
(주)엔피케이,048830,2011/12,1.18,1.9,3.7,95,0,285.18
(주)엔피케이,048830,2012/12,1.93,2.74,5.35,94.1,0,297.81
(주)엔피케이,048830,2013/12,3.64,5.78,10.9,91.72,0,321.23
(주)엔피케이,048830,2014/12,0.33,0.39,0.72,94.07,0,330.9
(주)엔피케이,048830,2015/12,-1.75,-1.66,-3.13,98.06,0.02,315.01
(주)엔피케이,048830,2016/12,4.52,4.58,9.13,93.79,0,353.14
(주)엔피케이,048830,2017/12,3.26,3.13,5.8,90.95,0.01,340.3
(주)엔피케이,048830,2018/12,3.35,2.72,4.73,91.09,0.01,347.33
(주)엔피케이,048830,2019/12,0.09,0.07,0.13,91.01,0.01,349.82
(주)엔피케이,048830,2020/12,3.19,2.44,4.36,91.65,0,358.48
(주)엔피케이,048830,2021/12,4.39,3.44,5.84,89.08,0,383.33
(주)엘디티,096870,2011/12,10.23,13.05,16.06,80.06,0.05,572.77
(주)엘디티,096870,2012/12,5.33,5.94,7.27,89.46,0.14,626.38
(주)엘디티,096870,2013/12,-50.8,-18.51,-22.02,111.73,0,483.84
(주)엘디티,096870,2014/12,-40.81,-13.41,-16.21,107.49,0,397.16
(주)엘디티,096870,2015/12,3.87,1.79,2.18,69.44,0,409.55
(주)엘디티,096870,2016/12,-31.4,-12.76,-15.15,87.19,0,337.74
(주)엘디티,096870,2017/12,-40.33,-26.05,-29.57,87.46,0,225.02
(주)엘디티,096870,2018/12,5.95,3.6,3.86,60.93,0,237.81
(주)엘디티,096870,2019/12,-20.11,-11.71,-13.22,72.71,0,195.93
(주)엘디티,096870,2020/12,11.16,10.48,12.78,66.48,0,236.31
(주)엘디티,096870,2021/12,18.01,15.39,18.06,66.64,0,303.1
(주)엘비루셈,376190,2021/12,8.02,9.25,12.3,86.53,0,1377.64
(주)엘아이에스,138690,2011/12,8.77,12.06,23.5,79.17,0.07,923.33
(주)엘아이에스,138690,2012/12,-68.95,-28.51,-47.36,127.31,0.57,558.42
(주)엘아이에스,138690,2013/12,-7.52,-6.82,-14.31,84.62,0.14,504.04
(주)엘아이에스,138690,2014/12,-66.94,-53.6,-154.13,88.07,0.11,118.39
(주)엘아이에스,138690,2015/12,25.39,38.7,78.39,56.96,0.84,794.48
(주)엘아이에스,138690,2016/12,-58.79,-19.57,-37.27,79.96,3.48,607.74
(주)엘아이에스,138690,2017/12,-45.98,-27.79,-108.77,78.86,0.42,138.79
(주)엘아이에스,138690,2018/12,3.56,5.52,27.45,80.25,0,391.69
(주)엘아이에스,138690,2019/12,-2,-1.66,-7.16,77.66,0,420.81
(주)엘아이에스,138690,2020/12,2.09,2.07,9.73,82.2,0,481.55
(주)엘아이에스,138690,2021/12,-90.21,-27.75,-135.6,126.93,0,114.67
(주)엘앤씨바이오,290650,2018/12,25.66,13.8,15.4,35.35,1.76,1354.14
(주)엘앤씨바이오,290650,2019/12,24.95,10.41,11.27,36.2,1,1506.58
(주)엘앤씨바이오,290650,2020/12,20.16,8.17,9.73,40.84,0.67,413.98
(주)엘앤씨바이오,290650,2021/12,22.18,10.18,11.95,38.16,0.91,583.65
(주)엘앤씨피,015390,2011/12,-455.96,-11.87,-19.88,84.21,1.66,696.59
(주)엘앤에프,066970,2011/12,-0.97,-1.76,-3.01,94.96,0,664.13
(주)엘앤에프,066970,2012/12,-0.42,-0.71,-1.32,95.17,0,658.1
(주)엘앤에프,066970,2013/12,-6.1,-7.22,-14.03,94.8,0,780.76
(주)엘앤에프,066970,2014/12,-0.97,-1.35,-2.52,94.67,0,677.71
(주)엘앤에프,066970,2015/12,-2.41,-2.82,-5.51,96.83,0.02,644.68
(주)엘앤에프,066970,2016/12,2.59,3.96,7.99,88.39,0.03,772.46
(주)엘앤에프,066970,2017/12,5.79,9.98,19,89.01,0.03,1019.46
(주)엘앤에프,066970,2018/12,3.74,6.81,13.5,90.95,0.01,1159.91
(주)엘앤에프,066970,2019/12,-3.46,-3.11,-7.74,96.19,0.02,1054.26
(주)엘앤에프,066970,2020/12,-4.24,-3.59,-9.09,94.26,0,1386.88
(주)엘앤에프,066970,2021/12,-11.81,-11.76,-27.43,92.37,0,3595.19
(주)엘앤케이바이오메드,156100,2016/12,6.53,2.53,3.67,47.28,1.46,1078.62
(주)엘앤케이바이오메드,156100,2017/12,-65.48,-16.31,-27.16,67.34,1.01,813.23
(주)엘앤케이바이오메드,156100,2018/12,-7.77,-1.99,-3.89,55,1.81,803.69
(주)엘앤케이바이오메드,156100,2019/12,-47.04,-11.22,-21.21,71,0.5,659.37
(주)엘앤케이바이오메드,156100,2020/12,15.35,4.01,6.29,42.28,0.13,711.09
(주)엘앤케이바이오메드,156100,2021/12,-179.28,-21.58,-32.11,96.34,0.25,552.52
(주)엘에스,006260,2011/12,60.25,3.06,3.37,0,1.42,932.85
(주)엘에스,006260,2012/12,66.22,3.78,4.11,0,0.93,954.37
(주)엘에스,006260,2013/12,59.91,3.41,3.63,0,1.88,1020.04
(주)엘에스,006260,2014/12,53.71,2.65,3.03,0,1.78,1031.22
(주)엘에스,006260,2015/12,80.03,5,6.12,0,1.51,1077.46
(주)엘에스,006260,2016/12,47.76,1.8,2.18,0,2.52,1080.39
(주)엘에스,006260,2017/12,61.39,3.21,3.84,0,2.03,1102.72
(주)엘에스,006260,2018/12,74.77,8,9.24,0,1.06,1228.05
(주)엘에스,006260,2019/12,59.28,1.78,1.96,0,3.48,1933.85
(주)엘에스,006260,2020/12,73.91,3.44,3.77,0,2.89,2004.79
(주)엘에스,006260,2021/12,79.51,7.26,8.09,0,1.36,2151.39
(주)엘에스네트웍스,000680,2011/12,4.02,1.49,2.47,49.48,7.35,75.1
(주)엘에스네트웍스,000680,2012/12,2.45,1.28,2.28,56.33,5.01,78.24
(주)엘에스네트웍스,000680,2013/12,-1.82,-0.99,-1.86,64.51,2.35,73.57
(주)엘에스네트웍스,000680,2014/12,-2.15,-1.35,-2.78,68.43,1.56,68.68
(주)엘에스네트웍스,000680,2015/12,-14.09,-7.14,-16.43,70.89,2.21,44.04
(주)엘에스네트웍스,000680,2016/12,-21.4,-6.02,-14.18,62.14,3.47,26.03
(주)엘에스네트웍스,000680,2017/12,3.54,0.79,1.75,54.28,2.72,28.15
(주)엘에스네트웍스,000680,2018/12,-6.96,-1.38,-3.03,54.75,2.72,24.48
(주)엘에스네트웍스,000680,2019/12,-19.1,-4.03,-9.36,62.56,2.93,13.93
(주)엘에스네트웍스,000680,2020/12,-26.03,-4.22,-10.55,61.71,5.05,23.76
(주)엘에스네트웍스,000680,2021/12,26.6,4.89,12.11,60.02,4.5,38.96
(주)엘에프,093050,2011/12,7.66,10.18,13.7,37.85,3.28,471.92
(주)엘에프,093050,2012/12,5.81,6.85,9.27,39.04,2.06,518.93
(주)엘에프,093050,2013/12,6.14,6.94,9.23,38.49,2.56,571.03
(주)엘에프,093050,2014/12,7.03,7.15,9.51,36.86,3.24,629.15
(주)엘에프,093050,2015/12,3.91,4,5.3,39.24,3.14,613.46
(주)엘에프,093050,2016/12,4.08,3.96,5.29,39.49,2.34,640.74
(주)엘에프,093050,2017/12,5.27,5,6.64,38.42,2.73,666.34
(주)엘에프,093050,2018/12,6.04,5.76,7.41,39.72,2.45,711.41
(주)엘에프,093050,2019/12,5.26,4.67,6.09,40.03,2.87,750.33
(주)엘에프,093050,2020/12,3.56,2.35,3.17,41.81,3.15,766.45
(주)엘에프,093050,2021/12,12.48,8.06,10.82,38.76,3.22,853.02
(주)엘엑스세미콘,108320,2011/12,11.05,13.04,15.63,77.52,0.01,2755.37
(주)엘엑스세미콘,108320,2012/12,8.86,13.82,17.51,83.47,0.02,3165.03
(주)엘엑스세미콘,108320,2013/12,8.05,9.64,12.38,82.44,0.03,3414.53
(주)엘엑스세미콘,108320,2014/12,7.72,8.34,10.5,79.86,0.05,3655.48
(주)엘엑스세미콘,108320,2015/12,9.02,11.52,14.96,79.05,0.01,4173.68
(주)엘엑스세미콘,108320,2016/12,8.29,10.66,13.89,78.63,0.01,4579.15
(주)엘엑스세미콘,108320,2017/12,6.71,9.02,11.73,78,0.01,4960.3
(주)엘엑스세미콘,108320,2018/12,6.18,8.5,11.41,75.54,0,5383.39
(주)엘엑스세미콘,108320,2019/12,4.41,6.19,8.34,75.45,0,5693.76
(주)엘엑스세미콘,108320,2020/12,6.22,10.48,14.43,74.52,0.01,6429.86
(주)엘엑스세미콘,108320,2021/12,15.53,30.73,44.41,65.32,0,9701.47
(주)엘엑스인터내셔널,001120,2011/12,3.55,8.45,24.49,94.39,0.17,546.46
(주)엘엑스인터내셔널,001120,2012/12,5.68,10.14,24.86,92.49,0.19,655.51
(주)엘엑스인터내셔널,001120,2013/12,0.57,1.01,2.16,93.57,0.17,659.95
(주)엘엑스인터내셔널,001120,2014/12,-0.79,-0.99,-2.06,92.01,0,631.99
(주)엘엑스인터내셔널,001120,2015/12,-3.95,-4.96,-10.8,92.84,0,557.84
(주)엘엑스인터내셔널,001120,2016/12,2.06,2.02,4.61,92.08,0,546.65
(주)엘엑스인터내셔널,001120,2017/12,2.24,2.25,5.12,93.51,0,519.28
(주)엘엑스인터내셔널,001120,2018/12,-2.41,-2.58,-5.99,95.7,0,485.98
(주)엘엑스인터내셔널,001120,2019/12,1.91,2.25,5.03,95.64,0,523.8
(주)엘엑스인터내셔널,001120,2020/12,9.06,11.49,22.91,96.71,0,627.51
(주)엘엑스인터내셔널,001120,2021/12,8.37,12.36,21.93,95.47,0,852.56
(주)엘엑스하우시스,108670,2011/12,1.96,2.68,5.59,81.46,0.88,1376.92
(주)엘엑스하우시스,108670,2012/12,2.08,2.71,5.77,79.4,0.65,1420.02
(주)엘엑스하우시스,108670,2013/12,3.1,4.36,9.02,78.46,0.73,1529.81
(주)엘엑스하우시스,108670,2014/12,2.37,3.31,6.95,77.74,0.71,1607.78
(주)엘엑스하우시스,108670,2015/12,2.86,3.69,7.76,74.81,0.83,1686.45
(주)엘엑스하우시스,108670,2016/12,3.04,3.98,8.26,74.95,1.04,1789.06
(주)엘엑스하우시스,108670,2017/12,2.12,2.88,6.17,77.92,1.01,1887.81
(주)엘엑스하우시스,108670,2018/12,-1.51,-1.95,-4.42,79.96,0.97,1778.63
(주)엘엑스하우시스,108670,2019/12,-0.57,-0.71,-1.65,78.66,0.92,1737.04
(주)엘엑스하우시스,108670,2020/12,-4.07,-5.04,-12.23,76.41,1.17,1525.17
(주)엘엑스하우시스,108670,2021/12,-0.79,-1.14,-2.93,77.26,1.54,1477.25
(주)엘엑스홀딩스,383800,2021/12,,,,,,
(주)엘엠에스,073110,2011/12,17.64,10.67,18.54,63.76,0.02,1853.16
(주)엘엠에스,073110,2012/12,13.93,7.06,12.41,65.8,0.03,1961.39
(주)엘엠에스,073110,2013/12,15.85,10.32,17.71,67.57,0.02,2316.24
(주)엘엠에스,073110,2014/12,19.81,12.92,23.06,71.14,0.02,2891.24
(주)엘엠에스,073110,2015/12,11.12,4.62,8.23,74.69,0.02,3122.2
(주)엘엠에스,073110,2016/12,-17.31,-7.31,-12.5,75.85,0.02,2746.8
(주)엘엠에스,073110,2017/12,-13.41,-5.51,-9.56,78.78,0.08,2483.27
(주)엘엠에스,073110,2018/12,6.73,3.01,5.14,76.03,0.03,2576.08
(주)엘엠에스,073110,2019/12,5.8,4.21,7.78,57.74,0.02,2737.39
(주)엘엠에스,073110,2020/12,-20.38,-9.01,-19.2,78.36,0.02,2284.86
(주)엘엠에스,073110,2021/12,9.01,3.69,8.4,80.07,0.06,2420.61
(주)엘오티베큠,083310,2011/12,6.25,6.45,8.45,72.18,0.19,894.19
(주)엘오티베큠,083310,2012/12,6.3,6.97,8.54,71.05,0.15,950.21
(주)엘오티베큠,083310,2013/12,4.15,4.9,6.04,74.77,0.19,1001.45
(주)엘오티베큠,083310,2014/12,5.38,6,7.75,74.57,0.09,1063.66
(주)엘오티베큠,083310,2015/12,9.66,13.87,17.61,71.62,0.08,1246.61
(주)엘오티베큠,083310,2016/12,5.72,6.71,8.82,71.1,0.11,1261.45
(주)엘오티베큠,083310,2017/12,11.98,17.75,24.93,71.82,0.06,1580.71
(주)엘오티베큠,083310,2018/12,10.57,10.61,14.97,69.25,0.1,1765.04
(주)엘오티베큠,083310,2019/12,1.1,0.88,1.33,72.03,0.13,1827.67
(주)엘오티베큠,083310,2020/12,1.97,1.55,2.3,70.55,0.04,1887.56
(주)엘오티베큠,083310,2021/12,8.21,8.59,11.61,66.14,0.01,2168.93
(주)엘지,003550,2011/12,67.09,5.32,5.59,0,9.31,716.33
(주)엘지,003550,2012/12,66.19,5.36,5.6,0,10.18,742.77
(주)엘지,003550,2013/12,62.67,4.57,4.75,0,11.42,763.38
(주)엘지,003550,2014/12,62.63,4.53,4.7,0,11.17,783.75
(주)엘지,003550,2015/12,60.25,4.25,4.41,0,12.64,802.11
(주)엘지,003550,2016/12,55.4,4.11,4.26,0,11.76,814.07
(주)엘지,003550,2017/12,133.28,10.83,11.33,0,11.72,898.88
(주)엘지,003550,2018/12,72.99,5.95,6.18,0,9.53,934.97
(주)엘지,003550,2019/12,66.44,6.15,6.31,0,9.08,960.9
(주)엘지,003550,2020/12,131.01,13.22,13.59,0,7.7,1068.14
(주)엘지,003550,2021/12,124.68,12.17,12.54,0,8.18,1074.68
(주)엘지생명과학,068870,2011/12,1.56,1.29,2.35,57.12,1.2,193.77
(주)엘지생명과학,068870,2012/12,2.04,1.53,3.26,55.41,1.54,199.65
(주)엘지생명과학,068870,2013/12,1.03,0.71,1.66,53.1,1.77,202.21
(주)엘지생명과학,068870,2014/12,-0.62,-0.4,-1.01,54.39,1.86,196.36
(주)엘지생명과학,068870,2015/12,2.86,1.84,4.9,53.23,1.93,207.28
(주)엘지생활건강,051900,2011/12,9.53,12.06,26.19,49.34,4.18,877.15
(주)엘지생활건강,051900,2012/12,9.69,11.41,23.98,48.88,8.04,1039.47
(주)엘지생활건강,051900,2013/12,7.91,8.23,17.78,49.48,7.74,1167.37
(주)엘지생활건강,051900,2014/12,9.92,9.94,21.86,45.89,7.42,1367.78
(주)엘지생활건강,051900,2015/12,10.09,10.84,22.74,41.56,7.3,1630.64
(주)엘지생활건강,051900,2016/12,13.91,16.85,30.51,40,6.42,2097.48
(주)엘지생활건강,051900,2017/12,15.74,18.12,28.13,39.82,6.74,2643.69
(주)엘지생활건강,051900,2018/12,14.92,16.89,23.45,39.25,4.31,3150.23
(주)엘지생활건강,051900,2019/12,13.73,16.01,20.51,37.37,4.64,3664.83
(주)엘지생활건강,051900,2020/12,14,14.29,17.52,39.51,3.66,4262.09
(주)엘지생활건강,051900,2021/12,12.25,12.55,15.15,38.16,3.91,4745.04
(주)엘지유플러스,032640,2011/12,0.88,0.83,2.07,0,2.39,76.98
(주)엘지유플러스,032640,2012/12,-0.57,-0.57,-1.65,0,0,45.34
(주)엘지유플러스,032640,2013/12,2.42,2.43,7.16,0,2.49,55.98
(주)엘지유플러스,032640,2014/12,2.22,2.06,5.95,0,2.73,62.76
(주)엘지유플러스,032640,2015/12,3.41,3.07,8.48,0,3.24,73.96
(주)엘지유플러스,032640,2016/12,4.38,4.19,10.73,0,3.34,88.75
(주)엘지유플러스,032640,2017/12,4.65,4.77,11.24,0,3.51,105.41
(주)엘지유플러스,032640,2018/12,3.94,3.68,7.83,0,2.21,167.9
(주)엘지유플러스,032640,2019/12,3.61,2.89,6.35,0,2.3,177.11
(주)엘지유플러스,032640,2020/12,3.66,2.66,6.22,0,1.71,188.2
(주)엘지유플러스,032640,2021/12,5.3,3.83,9,0,1.69,202.13
(주)엘지헬로비전,037560,2012/12,9.86,5.86,11.62,56.55,2.38,352.87
(주)엘지헬로비전,037560,2013/12,5.77,3.33,6.82,61.26,1.52,378.56
(주)엘지헬로비전,037560,2014/12,2.59,1.38,3.02,62.53,1.55,380.16
(주)엘지헬로비전,037560,2015/12,5.05,2.93,6.35,64.28,1.66,391.29
(주)엘지헬로비전,037560,2016/12,1.95,1.12,2.24,67.17,1.1,399.26
(주)엘지헬로비전,037560,2017/12,2.58,1.56,2.96,64.56,1.25,409.83
(주)엘지헬로비전,037560,2018/12,3.4,2.09,3.89,9.98,1.64,447.13
(주)엘지헬로비전,037560,2019/12,-8.59,-5.11,-9.47,8.12,1.47,390.89
(주)엘지헬로비전,037560,2020/12,-29.53,-19.17,-39.43,8.47,1.46,226
(주)엘지헬로비전,037560,2021/12,2.52,1.85,4.24,10.05,1.47,237.15
(주)엘지화학,051910,2011/12,10.24,16.6,24.59,81.74,0.09,2367.41
(주)엘지화학,051910,2012/12,7.05,10.21,14.92,85.52,0.1,2664.85
(주)엘지화학,051910,2013/12,5.8,7.78,11.04,85.37,0.08,2902.27
(주)엘지화학,051910,2014/12,4.19,5.27,7.28,86.69,0.08,3030.46
(주)엘지화학,051910,2015/12,6.95,7.49,10.03,81.4,0.09,3272.14
(주)엘지화학,051910,2016/12,7.99,8.36,10.64,79.45,0.1,3551.37
(주)엘지화학,051910,2017/12,7.69,8.47,11.08,78.4,0.12,3952.18
(주)엘지화학,051910,2018/12,6.78,7.05,9.86,80.48,0.12,4219.01
(주)엘지화학,051910,2019/12,1.64,1.44,2.22,82.11,0.14,4196.1
(주)엘지화학,051910,2020/12,-0.47,-0.37,-0.59,79.13,0.11,4243.11
(주)엘지화학,051910,2021/12,12.28,8.86,14.07,72.1,0.1,4703.93
(주)엘피케이로보틱스,183350,2013/12,,,,,,
(주)엘피케이로보틱스,183350,2014/12,,,,,,
(주)엘피케이로보틱스,183350,2015/12,5.92,5.79,13.65,76.38,0.05,367.55
(주)엘피케이로보틱스,183350,2016/12,8.52,7.63,21.48,76.73,0.01,465.86
(주)엘피케이로보틱스,183350,2017/12,2.17,1.64,5.02,78.68,0,497.26
(주)엘피케이로보틱스,183350,2018/12,-7.46,-3.58,-10.91,84.9,0,472.93
(주)엘피케이로보틱스,183350,2019/12,-114.65,-56.39,0,102.56,0.02,0
(주)엠게임,058630,2011/12,4.73,1.91,2.95,0,12.46,1182.12
(주)엠게임,058630,2012/12,-0.55,-0.2,-0.32,0,6.05,1191.56
(주)엠게임,058630,2013/12,-211.96,-71.4,-145.33,0,10.04,164.11
(주)엠게임,058630,2014/12,-25.04,-13.62,-35.39,0,2.34,207.91
(주)엠게임,058630,2015/12,5.21,3.49,6.07,0,0.68,157.14
(주)엠게임,058630,2016/12,12.26,9.87,15.08,0,7.66,184.13
(주)엠게임,058630,2017/12,9.56,6.31,8.55,0,4.06,252.59
(주)엠게임,058630,2018/12,11.94,7.57,9.67,0,1.08,237.31
(주)엠게임,058630,2019/12,21.06,17.4,21.5,0,0.91,315.39
(주)엠게임,058630,2020/12,15.31,12.17,14.83,0,0.31,397.04
(주)엠게임,058630,2021/12,38.58,29.96,35.48,0,2.05,653.76
(주)엠디에스테크,086960,2011/12,14.46,12.95,15.97,63.6,0,1166.95
(주)엠디에스테크,086960,2012/12,14.81,12.03,14.92,62.56,0,1343.27
(주)엠디에스테크,086960,2013/12,12.35,9.83,12.09,65.31,0,1484.82
(주)엠디에스테크,086960,2014/12,10.77,9.09,11.38,65.7,0,1645.39
(주)엠디에스테크,086960,2015/12,9.57,8.03,10.12,65.27,0,1784.74
(주)엠디에스테크,086960,2016/12,6.38,6.14,8.03,68.11,0,1888.95
(주)엠디에스테크,086960,2017/12,7.01,6.73,8.68,65.38,0,2021.13
(주)엠디에스테크,086960,2018/12,5.73,5.27,6.57,62.16,0,2095.69
(주)엠디에스테크,086960,2019/12,12.3,11.09,14.14,64.99,0,2373.72
(주)엠디에스테크,086960,2020/12,3.81,2.87,3.6,65.13,0,2462.74
(주)엠디에스테크,086960,2021/12,-26.92,-17.27,-23.64,71.39,0,1992.75
(주)엠로,058970,2021/12,12.57,12.28,20.19,56.67,0.11,1425.34
(주)엠씨넥스,097520,2012/12,1.41,1.94,5.26,87.83,0,1622.49
(주)엠씨넥스,097520,2012/12,1.41,1.94,5.26,87.83,0,1622.49
(주)엠씨넥스,097520,2013/12,2.59,4.83,13.09,89.47,0,1853.67
(주)엠씨넥스,097520,2013/12,2.59,4.83,13.09,89.47,0,1853.67
(주)엠씨넥스,097520,2014/12,6.17,11.24,33.83,86.33,0,2600.89
(주)엠씨넥스,097520,2014/12,6.17,11.24,33.83,86.33,0,2600.89
(주)엠씨넥스,097520,2015/12,6.38,10.71,29.17,86.08,0.44,2314.35
(주)엠씨넥스,097520,2015/12,6.38,10.71,29.17,86.08,0.44,2314.35
(주)엠씨넥스,097520,2016/12,-2.03,-2.89,-8.19,94.18,0.15,2080.09
(주)엠씨넥스,097520,2016/12,-2.03,-2.89,-8.19,94.18,0.15,2080.09
(주)엠씨넥스,097520,2017/12,-2.12,-3.91,-12.45,90.92,0.03,2071.18
(주)엠씨넥스,097520,2017/12,-2.12,-3.91,-12.45,90.92,0.03,2071.18
(주)엠씨넥스,097520,2018/12,6.53,10.81,29.07,85.56,0.03,1818.6
(주)엠씨넥스,097520,2018/12,6.53,10.81,29.07,85.56,0.03,1818.6
(주)엠씨넥스,097520,2019/12,8.4,23.35,46,84.03,0.01,2962.84
(주)엠씨넥스,097520,2019/12,8.4,23.35,46,84.03,0.01,2962.84
(주)엠씨넥스,097520,2020/12,3.16,7.89,12.93,89.4,0.01,3291.33
(주)엠씨넥스,097520,2020/12,3.16,7.89,12.93,89.4,0.01,3291.33
(주)엠씨넥스,097520,2021/12,3.26,5.55,8.54,91.11,0.01,3537.48
(주)엠아이텍,179290,2018/12,1.32,0.99,1.23,51.44,1.63,194.31
(주)엠아이텍,179290,2019/12,11.51,7.05,8.07,54.96,1.77,217.84
(주)엠아이텍,179290,2020/12,16.27,10.43,12.61,53.05,0.42,255.07
(주)엠아이텍,179290,2021/12,24.36,16.71,20.39,48.33,0.34,323.85
(주)엠앤씨생명과학,225860,2017/12,,,,,,
(주)엠앤씨생명과학,225860,2018/12,,,,,,
(주)엠앤씨생명과학,225860,2019/12,,,,,,
(주)엠앤씨생명과학,225860,2020/12,,,,,,
(주)엠앤씨생명과학,225860,2021/12,,,,,,
(주)엠에스씨,009780,2011/12,2.67,2.62,8.64,81.41,0,718.54
(주)엠에스씨,009780,2012/12,3.05,3,9.43,80.15,0,773.14
(주)엠에스씨,009780,2013/12,3.2,3.53,10.04,79.88,0,867.01
(주)엠에스씨,009780,2014/12,4.12,4.36,11.91,78.75,0,966.6
(주)엠에스씨,009780,2015/12,2.66,2.78,7.36,78.4,0,1043.98
(주)엠에스씨,009780,2016/12,5.71,5.77,14.29,76.91,0,1219.53
(주)엠에스씨,009780,2017/12,6.82,6.96,15.37,77.37,0,1443.27
(주)엠에스씨,009780,2018/12,6,6.15,12.1,78.36,0,758.89
(주)엠에스씨,009780,2019/12,7.61,7.68,14.15,78.44,0,864.28
(주)엠에스씨,009780,2020/12,6.61,6.14,10.7,82.41,0,975.43
(주)엠에스씨,009780,2021/12,10.49,9.86,16.32,78.65,0,1157.34
(주)엠에스오토텍,123040,2011/12,14.92,11.33,30.76,73.61,0.02,1837.57
(주)엠에스오토텍,123040,2012/12,5.62,3.29,11.21,76.06,0.04,2059.35
(주)엠에스오토텍,123040,2013/12,3.43,3.52,12.98,88.65,0,2344.9
(주)엠에스오토텍,123040,2014/12,0.12,0.1,0.34,92.45,0.01,1716
(주)엠에스오토텍,123040,2015/12,3.02,2.33,6.94,89.09,0.02,1932.96
(주)엠에스오토텍,123040,2016/12,2.96,1.58,4.48,89.47,0,2001.92
(주)엠에스오토텍,123040,2017/12,-4.69,-2.34,-5.81,92.98,0,1191.64
(주)엠에스오토텍,123040,2018/12,1.39,0.84,1.94,95.41,0,1199.39
(주)엠에스오토텍,123040,2019/12,2.4,1.47,3.47,95.02,0,1097.84
(주)엠에스오토텍,123040,2020/12,-28.24,-14.81,-38.24,95.91,0,690.23
(주)엠에스오토텍,123040,2021/12,-28.05,-11.94,-38.89,98.78,0.01,469.87
(주)엠제이비,074150,2011/12,4.25,2.56,3.31,84.72,0,523.53
(주)엠제이비,074150,2012/12,-2.51,-1.27,-1.76,94.36,0.06,516.47
(주)엠제이비,074150,2013/12,-95.49,-46.8,-65.16,83.39,0,217.51
(주)엠제이비,074150,2014/12,255.68,31.45,57.66,76.9,0,167.04
(주)엠제이비,074150,2015/12,-117.93,-7.23,-14.93,80.89,0,136.68
(주)엠투아이코퍼레이션,347890,2020/12,29.97,18.21,20.58,42.48,0.18,6989.46
(주)엠투아이코퍼레이션,347890,2021/12,25.53,14.3,16,47.28,0.15,3815.57
(주)엠투엔,033310,2011/12,0.93,0.69,2.7,91.54,0,170.73
(주)엠투엔,033310,2012/12,11.49,7.7,23.88,86.61,0,200.33
(주)엠투엔,033310,2013/12,16.96,12,26.15,79.98,0.02,259.26
(주)엠투엔,033310,2014/12,20.33,12.19,22.96,80.75,0,320.52
(주)엠투엔,033310,2015/12,19.41,8.57,14.99,86.53,0,375
(주)엠투엔,033310,2016/12,16.89,6.49,10.84,89.11,0,407.14
(주)엠투엔,033310,2017/12,13.52,5.04,8.29,92.12,0,441.36
(주)엠투엔,033310,2018/12,13.9,4.9,8.11,92.41,0,469.3
(주)엠투엔,033310,2019/12,15.27,4.69,7.74,93.68,0,508.91
(주)엠투엔,033310,2020/12,-28.36,-5.98,-10.31,96.31,0,522.4
(주)엠투엔,033310,2021/12,-211.83,-38.72,-58.78,104.6,0,616.81
(주)엠플러스,259630,2017/12,6.82,8.14,14.71,82.93,0,1207.68
(주)엠플러스,259630,2018/12,2.02,1.94,4.36,91.27,0,1429.15
