,회사명,회계년도,거래소코드,target
4422,(주)엘에스,2018,006260,1
4423,(주)엘에스,2019,006260,1
4424,(주)엘에스,2020,006260,1
4425,(주)엘에스,2021,006260,1
4426,(주)엘에스네트웍스,2011,000680,1
4427,(주)엘에스네트웍스,2012,000680,1
4428,(주)엘에스네트웍스,2013,000680,1
4429,(주)엘에스네트웍스,2014,000680,1
4430,(주)엘에스네트웍스,2015,000680,1
4431,(주)엘에스네트웍스,2016,000680,0
4432,(주)엘에스네트웍스,2017,000680,0
4433,(주)엘에스네트웍스,2018,000680,0
4434,(주)엘에스네트웍스,2019,000680,0
4435,(주)엘에스네트웍스,2020,000680,0
4436,(주)엘에스네트웍스,2021,000680,0
4437,(주)엘에프,2011,093050,1
4438,(주)엘에프,2012,093050,1
4439,(주)엘에프,2013,093050,1
4440,(주)엘에프,2014,093050,1
4441,(주)엘에프,2015,093050,1
4442,(주)엘에프,2016,093050,1
4443,(주)엘에프,2017,093050,1
4444,(주)엘에프,2018,093050,1
4445,(주)엘에프,2019,093050,1
4446,(주)엘에프,2020,093050,1
4447,(주)엘에프,2021,093050,1
4448,(주)엘엑스세미콘,2011,108320,1
4449,(주)엘엑스세미콘,2012,108320,1
4450,(주)엘엑스세미콘,2013,108320,1
4451,(주)엘엑스세미콘,2014,108320,1
4452,(주)엘엑스세미콘,2015,108320,1
4453,(주)엘엑스세미콘,2016,108320,1
4454,(주)엘엑스세미콘,2017,108320,1
4455,(주)엘엑스세미콘,2018,108320,1
4456,(주)엘엑스세미콘,2019,108320,1
4457,(주)엘엑스세미콘,2020,108320,1
4458,(주)엘엑스세미콘,2021,108320,1
4459,(주)엘엑스인터내셔널,2011,001120,1
4460,(주)엘엑스인터내셔널,2012,001120,1
4461,(주)엘엑스인터내셔널,2013,001120,1
4462,(주)엘엑스인터내셔널,2014,001120,1
4463,(주)엘엑스인터내셔널,2015,001120,1
4464,(주)엘엑스인터내셔널,2016,001120,1
4465,(주)엘엑스인터내셔널,2017,001120,1
4466,(주)엘엑스인터내셔널,2018,001120,1
4467,(주)엘엑스인터내셔널,2019,001120,1
4468,(주)엘엑스인터내셔널,2020,001120,1
4469,(주)엘엑스인터내셔널,2021,001120,1
4470,(주)엘엑스하우시스,2011,108670,1
4471,(주)엘엑스하우시스,2012,108670,1
4472,(주)엘엑스하우시스,2013,108670,1
4473,(주)엘엑스하우시스,2014,108670,1
4474,(주)엘엑스하우시스,2015,108670,1
4475,(주)엘엑스하우시스,2016,108670,1
4476,(주)엘엑스하우시스,2017,108670,1
4477,(주)엘엑스하우시스,2018,108670,1
4478,(주)엘엑스하우시스,2019,108670,1
4479,(주)엘엑스하우시스,2020,108670,1
4480,(주)엘엑스하우시스,2021,108670,1
4481,(주)엘엠에스,2011,073110,1
4482,(주)엘엠에스,2012,073110,1
4483,(주)엘엠에스,2013,073110,1
4484,(주)엘엠에스,2014,073110,1
4485,(주)엘엠에스,2015,073110,1
4486,(주)엘엠에스,2016,073110,1
4487,(주)엘엠에스,2017,073110,1
4488,(주)엘엠에스,2018,073110,1
4489,(주)엘엠에스,2019,073110,1
4490,(주)엘엠에스,2020,073110,1
4491,(주)엘엠에스,2021,073110,1
4492,(주)엘오티베큠,2011,083310,0
4493,(주)엘오티베큠,2012,083310,0
4494,(주)엘오티베큠,2013,083310,0
4495,(주)엘오티베큠,2014,083310,0
4496,(주)엘오티베큠,2015,083310,0
4497,(주)엘오티베큠,2016,083310,0
4498,(주)엘오티베큠,2017,083310,0
4499,(주)엘오티베큠,2018,083310,0
4500,(주)엘오티베큠,2019,083310,0
4501,(주)엘오티베큠,2020,083310,0
4502,(주)엘오티베큠,2021,083310,0
4503,(주)엘지,2011,003550,1
4504,(주)엘지,2012,003550,1
4505,(주)엘지,2013,003550,1
4506,(주)엘지,2014,003550,1
4507,(주)엘지,2015,003550,1
4508,(주)엘지,2016,003550,1
4509,(주)엘지,2017,003550,1
4510,(주)엘지,2018,003550,1
4511,(주)엘지,2019,003550,1
4512,(주)엘지,2020,003550,1
4513,(주)엘지,2021,003550,1
4514,(주)엘지생활건강,2011,051900,1
4515,(주)엘지생활건강,2012,051900,1
4516,(주)엘지생활건강,2013,051900,1
4517,(주)엘지생활건강,2014,051900,1
4518,(주)엘지생활건강,2015,051900,1
4519,(주)엘지생활건강,2016,051900,1
4520,(주)엘지생활건강,2017,051900,1
4521,(주)엘지생활건강,2018,051900,1
4522,(주)엘지생활건강,2019,051900,1
4523,(주)엘지생활건강,2020,051900,1
4524,(주)엘지생활건강,2021,051900,1
4525,(주)엘지유플러스,2011,032640,1
4526,(주)엘지유플러스,2012,032640,0
4527,(주)엘지유플러스,2013,032640,0
4528,(주)엘지유플러스,2014,032640,0
4529,(주)엘지유플러스,2015,032640,1
4530,(주)엘지유플러스,2016,032640,1
4531,(주)엘지유플러스,2017,032640,1
4532,(주)엘지유플러스,2018,032640,1
4533,(주)엘지유플러스,2019,032640,1
4534,(주)엘지유플러스,2020,032640,1
4535,(주)엘지유플러스,2021,032640,1
4536,(주)엘지헬로비전,2012,037560,1
4537,(주)엘지헬로비전,2013,037560,1
4538,(주)엘지헬로비전,2014,037560,1
4539,(주)엘지헬로비전,2015,037560,1
4540,(주)엘지헬로비전,2016,037560,1
4541,(주)엘지헬로비전,2017,037560,1
4542,(주)엘지헬로비전,2018,037560,1
4543,(주)엘지헬로비전,2019,037560,1
4544,(주)엘지헬로비전,2020,037560,1
4545,(주)엘지헬로비전,2021,037560,1
4546,(주)엘지화학,2011,051910,1
4547,(주)엘지화학,2012,051910,1
4548,(주)엘지화학,2013,051910,1
4549,(주)엘지화학,2014,051910,1
4550,(주)엘지화학,2015,051910,1
4551,(주)엘지화학,2016,051910,1
4552,(주)엘지화학,2017,051910,1
4553,(주)엘지화학,2018,051910,1
4554,(주)엘지화학,2019,051910,1
4555,(주)엘지화학,2020,051910,1
4556,(주)엘지화학,2021,051910,1
4557,(주)엘피케이로보틱스,2013,183350,1
4558,(주)엘피케이로보틱스,2014,183350,1
4559,(주)엘피케이로보틱스,2015,183350,1
4560,(주)엘피케이로보틱스,2016,183350,1
4561,(주)엘피케이로보틱스,2017,183350,0
4562,(주)엘피케이로보틱스,2018,183350,0
4563,(주)엘피케이로보틱스,2019,183350,0
4564,(주)엠디에스테크,2011,086960,1
4565,(주)엠디에스테크,2012,086960,1
4566,(주)엠디에스테크,2013,086960,1
4567,(주)엠디에스테크,2014,086960,1
4568,(주)엠디에스테크,2015,086960,1
4569,(주)엠디에스테크,2016,086960,1
4570,(주)엠디에스테크,2017,086960,1
4571,(주)엠디에스테크,2018,086960,1
4572,(주)엠디에스테크,2019,086960,0
4573,(주)엠디에스테크,2020,086960,0
4574,(주)엠디에스테크,2021,086960,0
4575,(주)엠씨넥스,2012,097520,1
4576,(주)엠씨넥스,2013,097520,1
4577,(주)엠씨넥스,2014,097520,1
4578,(주)엠씨넥스,2015,097520,1
4579,(주)엠씨넥스,2016,097520,0
4580,(주)엠씨넥스,2017,097520,0
4581,(주)엠씨넥스,2018,097520,0
4582,(주)엠씨넥스,2019,097520,1
4583,(주)엠씨넥스,2020,097520,1
4584,(주)엠씨넥스,2021,097520,1
4585,(주)엠아이텍,2018,179290,1
4586,(주)엠아이텍,2019,179290,1
4587,(주)엠아이텍,2020,179290,1
4588,(주)엠아이텍,2021,179290,1
4589,(주)엠에스씨,2011,009780,1
4590,(주)엠에스씨,2012,009780,1
4591,(주)엠에스씨,2013,009780,1
4592,(주)엠에스씨,2014,009780,1
4593,(주)엠에스씨,2015,009780,1
4594,(주)엠에스씨,2016,009780,1
4595,(주)엠에스씨,2017,009780,1
4596,(주)엠에스씨,2018,009780,1
4597,(주)엠에스씨,2019,009780,1
4598,(주)엠에스씨,2020,009780,1
4599,(주)엠에스씨,2021,009780,1
4600,(주)엠에스오토텍,2011,123040,1
4601,(주)엠에스오토텍,2012,123040,1
4602,(주)엠에스오토텍,2013,123040,1
4603,(주)엠에스오토텍,2014,123040,1
4604,(주)엠에스오토텍,2015,123040,1
4605,(주)엠에스오토텍,2016,123040,1
4606,(주)엠에스오토텍,2017,123040,1
4607,(주)엠에스오토텍,2018,123040,1
4608,(주)엠에스오토텍,2019,123040,1
4609,(주)엠에스오토텍,2020,123040,1
4610,(주)엠에스오토텍,2021,123040,0
4611,(주)엠투아이코퍼레이션,2020,347890,1
4612,(주)엠투아이코퍼레이션,2021,347890,1
4613,(주)엠투엔,2011,033310,0
4614,(주)엠투엔,2012,033310,0
4615,(주)엠투엔,2013,033310,0
4616,(주)엠투엔,2014,033310,0
4617,(주)엠투엔,2015,033310,0
4618,(주)엠투엔,2016,033310,0
4619,(주)엠투엔,2017,033310,0
4620,(주)엠투엔,2018,033310,0
4621,(주)엠투엔,2019,033310,0
4622,(주)엠투엔,2020,033310,0
4623,(주)엠투엔,2021,033310,0
4624,(주)엠플러스,2017,259630,0
4625,(주)엠플러스,2018,259630,0
4626,(주)엠플러스,2019,259630,0
4627,(주)엠플러스,2020,259630,0
4628,(주)엠플러스,2021,259630,0
4629,(주)엠피대산,2011,065150,1
4630,(주)엠피대산,2012,065150,1
4631,(주)엠피대산,2013,065150,1
4632,(주)엠피대산,2014,065150,1
4633,(주)엠피대산,2015,065150,0
4634,(주)엠피대산,2016,065150,0
4635,(주)엠피대산,2017,065150,0
4636,(주)엠피대산,2018,065150,0
4637,(주)엠피대산,2019,065150,0
4638,(주)엠피대산,2020,065150,0
4639,(주)엠피대산,2021,065150,0
4640,(주)연우,2015,115960,0
4641,(주)연우,2016,115960,0
4642,(주)연우,2017,115960,0
4643,(주)연우,2018,115960,0
4644,(주)연우,2019,115960,0
4645,(주)연우,2020,115960,0
4646,(주)연우,2021,115960,1
4647,(주)연이비앤티,2011,090740,0
4648,(주)연이비앤티,2012,090740,0
4649,(주)연이비앤티,2013,090740,0
4650,(주)연이비앤티,2014,090740,0
4651,(주)연이비앤티,2015,090740,0
4652,(주)연이비앤티,2016,090740,0
4653,(주)연이비앤티,2017,090740,0
4654,(주)연이비앤티,2018,090740,0
4655,(주)연이비앤티,2019,090740,0
4656,(주)연이비앤티,2020,090740,0
4657,(주)연이비앤티,2021,090740,0
4658,(주)영림원소프트랩,2020,060850,1
4659,(주)영림원소프트랩,2021,060850,1
4660,(주)영원무역,2011,111770,1
4661,(주)영원무역,2012,111770,1
4662,(주)영원무역,2013,111770,1
4663,(주)영원무역,2014,111770,1
4664,(주)영원무역,2015,111770,1
4665,(주)영원무역,2016,111770,1
4666,(주)영원무역,2017,111770,1
4667,(주)영원무역,2018,111770,1
4668,(주)영원무역,2019,111770,1
4669,(주)영원무역,2020,111770,1
4670,(주)영원무역,2021,111770,1
4671,(주)영원무역홀딩스,2011,009970,1
4672,(주)영원무역홀딩스,2012,009970,1
4673,(주)영원무역홀딩스,2013,009970,1
4674,(주)영원무역홀딩스,2014,009970,1
4675,(주)영원무역홀딩스,2015,009970,1
4676,(주)영원무역홀딩스,2016,009970,1
4677,(주)영원무역홀딩스,2017,009970,1
4678,(주)영원무역홀딩스,2018,009970,1
4679,(주)영원무역홀딩스,2019,009970,1
4680,(주)영원무역홀딩스,2020,009970,1
4681,(주)영원무역홀딩스,2021,009970,1
4682,(주)영풍,2011,000670,1
4683,(주)영풍,2012,000670,1
4684,(주)영풍,2013,000670,1
4685,(주)영풍,2014,000670,1
4686,(주)영풍,2015,000670,1
4687,(주)영풍,2016,000670,1
4688,(주)영풍,2017,000670,1
4689,(주)영풍,2018,000670,1
4690,(주)영풍,2019,000670,1
4691,(주)영풍,2020,000670,1
4692,(주)영풍,2021,000670,1
4693,(주)영흥,2011,012160,1
4694,(주)영흥,2012,012160,1
4695,(주)영흥,2013,012160,1
4696,(주)영흥,2014,012160,1
4697,(주)영흥,2015,012160,1
4698,(주)영흥,2016,012160,1
4699,(주)영흥,2017,012160,1
4700,(주)영흥,2018,012160,1
4701,(주)영흥,2019,012160,1
4702,(주)영흥,2020,012160,1
4703,(주)영흥,2021,012160,0
4704,(주)예림당,2011,036000,1
4705,(주)예림당,2012,036000,1
4706,(주)예림당,2013,036000,1
4707,(주)예림당,2014,036000,1
4708,(주)예림당,2015,036000,0
4709,(주)예림당,2016,036000,0
4710,(주)예림당,2017,036000,0
4711,(주)예림당,2018,036000,0
4712,(주)예림당,2019,036000,0
4713,(주)예림당,2020,036000,0
4714,(주)예림당,2021,036000,0
4715,(주)예선테크,2016,250930,0
4716,(주)예선테크,2017,250930,0
4717,(주)예선테크,2018,250930,0
4718,(주)예선테크,2019,250930,0
4719,(주)예선테크,2020,250930,0
4720,(주)예선테크,2021,250930,0
4721,(주)예스코홀딩스,2011,015360,1
4722,(주)예스코홀딩스,2012,015360,1
4723,(주)예스코홀딩스,2013,015360,1
4724,(주)예스코홀딩스,2014,015360,1
4725,(주)예스코홀딩스,2015,015360,1
4726,(주)예스코홀딩스,2016,015360,1
4727,(주)예스코홀딩스,2017,015360,1
4728,(주)예스코홀딩스,2018,015360,1
4729,(주)예스코홀딩스,2019,015360,1
4730,(주)예스코홀딩스,2020,015360,1
4731,(주)예스코홀딩스,2021,015360,1
4732,(주)오공,2011,045060,1
4733,(주)오공,2012,045060,1
4734,(주)오공,2013,045060,1
4735,(주)오공,2014,045060,1
4736,(주)오공,2015,045060,1
4737,(주)오공,2016,045060,1
4738,(주)오공,2017,045060,1
4739,(주)오공,2018,045060,1
4740,(주)오공,2019,045060,1
4741,(주)오공,2020,045060,1
4742,(주)오공,2021,045060,1
4743,(주)오디텍,2011,080520,1
4744,(주)오디텍,2012,080520,1
4745,(주)오디텍,2013,080520,1
4746,(주)오디텍,2014,080520,1
4747,(주)오디텍,2015,080520,1
4748,(주)오디텍,2016,080520,1
4749,(주)오디텍,2017,080520,1
4750,(주)오디텍,2018,080520,1
4751,(주)오디텍,2019,080520,1
4752,(주)오디텍,2020,080520,1
4753,(주)오디텍,2021,080520,1
4754,(주)오뚜기,2011,007310,1
4755,(주)오뚜기,2012,007310,1
4756,(주)오뚜기,2013,007310,1
4757,(주)오뚜기,2014,007310,1
4758,(주)오뚜기,2015,007310,1
4759,(주)오뚜기,2016,007310,1
4760,(주)오뚜기,2017,007310,1
4761,(주)오뚜기,2018,007310,1
4762,(주)오뚜기,2019,007310,1
4763,(주)오뚜기,2020,007310,1
4764,(주)오뚜기,2021,007310,1
4765,(주)오르비텍,2011,046120,0
4766,(주)오르비텍,2012,046120,0
4767,(주)오르비텍,2013,046120,0
4768,(주)오르비텍,2014,046120,0
4769,(주)오르비텍,2015,046120,0
4770,(주)오르비텍,2016,046120,0
4771,(주)오르비텍,2017,046120,0
4772,(주)오르비텍,2018,046120,0
4773,(주)오르비텍,2019,046120,0
4774,(주)오르비텍,2020,046120,0
4775,(주)오르비텍,2021,046120,0
4776,(주)오리온,2017,271560,1
4777,(주)오리온,2018,271560,1
4778,(주)오리온,2019,271560,1
4779,(주)오리온,2020,271560,1
4780,(주)오리온,2021,271560,1
4781,(주)오리온홀딩스,2011,001800,1
4782,(주)오리온홀딩스,2012,001800,1
4783,(주)오리온홀딩스,2013,001800,1
4784,(주)오리온홀딩스,2014,001800,1
4785,(주)오리온홀딩스,2015,001800,1
4786,(주)오리온홀딩스,2016,001800,1
4787,(주)오리온홀딩스,2017,001800,1
4788,(주)오리온홀딩스,2018,001800,1
4789,(주)오리온홀딩스,2019,001800,1
4790,(주)오리온홀딩스,2020,001800,1
4791,(주)오리온홀딩스,2021,001800,1
4792,(주)오리콤,2011,010470,1
4793,(주)오리콤,2012,010470,1
4794,(주)오리콤,2013,010470,1
4795,(주)오리콤,2014,010470,1
4796,(주)오리콤,2015,010470,1
4797,(주)오리콤,2016,010470,1
4798,(주)오리콤,2017,010470,1
4799,(주)오리콤,2018,010470,1
4800,(주)오리콤,2019,010470,1
4801,(주)오리콤,2020,010470,1
4802,(주)오리콤,2021,010470,1
4803,(주)오스템,2011,031510,1
4804,(주)오스템,2012,031510,1
4805,(주)오스템,2013,031510,1
4806,(주)오스템,2014,031510,1
4807,(주)오스템,2015,031510,1
4808,(주)오스템,2016,031510,1
4809,(주)오스템,2017,031510,1
4810,(주)오스템,2018,031510,1
4811,(주)오스템,2019,031510,1
4812,(주)오스템,2020,031510,1
4813,(주)오스템,2021,031510,1
4814,(주)오이솔루션,2014,138080,1
4815,(주)오이솔루션,2015,138080,1
4816,(주)오이솔루션,2016,138080,1
4817,(주)오이솔루션,2017,138080,1
4818,(주)오이솔루션,2018,138080,1
4819,(주)오이솔루션,2019,138080,1
4820,(주)오이솔루션,2020,138080,1
4821,(주)오이솔루션,2021,138080,1
4822,(주)오킨스전자,2014,080580,1
4823,(주)오킨스전자,2015,080580,0
4824,(주)오킨스전자,2016,080580,0
4825,(주)오킨스전자,2017,080580,0
4826,(주)오킨스전자,2018,080580,0
4827,(주)오킨스전자,2019,080580,0
4828,(주)오킨스전자,2020,080580,0
4829,(주)오킨스전자,2021,080580,0
4830,(주)오텍,2011,067170,0
4831,(주)오텍,2012,067170,0
4832,(주)오텍,2013,067170,0
4833,(주)오텍,2014,067170,1
4834,(주)오텍,2015,067170,1
4835,(주)오텍,2016,067170,1
4836,(주)오텍,2017,067170,1
4837,(주)오텍,2018,067170,1
4838,(주)오텍,2019,067170,1
4839,(주)오텍,2020,067170,1
4840,(주)오텍,2021,067170,1
4841,(주)오파스넷,2018,173130,0
4842,(주)오파스넷,2019,173130,0
4843,(주)오파스넷,2020,173130,0
4844,(주)오파스넷,2021,173130,0
4845,(주)오픈베이스,2011,049480,0
4846,(주)오픈베이스,2012,049480,0
4847,(주)오픈베이스,2013,049480,0
4848,(주)오픈베이스,2014,049480,1
4849,(주)오픈베이스,2015,049480,1
4850,(주)오픈베이스,2016,049480,1
4851,(주)오픈베이스,2017,049480,1
4852,(주)오픈베이스,2018,049480,1
4853,(주)오픈베이스,2019,049480,1
4854,(주)오픈베이스,2020,049480,1
4855,(주)오픈베이스,2021,049480,1
4856,(주)옵투스제약,2011,131030,0
4857,(주)옵투스제약,2012,131030,0
4858,(주)옵투스제약,2013,131030,0
4859,(주)옵투스제약,2014,131030,0
4860,(주)옵투스제약,2015,131030,0
4861,(주)옵투스제약,2016,131030,1
4862,(주)옵투스제약,2017,131030,1
4863,(주)옵투스제약,2018,131030,1
4864,(주)옵투스제약,2019,131030,1
4865,(주)옵투스제약,2020,131030,1
4866,(주)옵투스제약,2021,131030,1
4867,(주)옵트론텍,2011,082210,0
4868,(주)옵트론텍,2012,082210,0
4869,(주)옵트론텍,2013,082210,0
4870,(주)옵트론텍,2014,082210,0
4871,(주)옵트론텍,2015,082210,0
4872,(주)옵트론텍,2016,082210,0
4873,(주)옵트론텍,2017,082210,0
4874,(주)옵트론텍,2018,082210,0
4875,(주)옵트론텍,2019,082210,0
4876,(주)옵트론텍,2020,082210,0
4877,(주)옵트론텍,2021,082210,0
4878,(주)와이비엠넷,2011,057030,1
4879,(주)와이비엠넷,2012,057030,1
4880,(주)와이비엠넷,2013,057030,1
4881,(주)와이비엠넷,2014,057030,1
4882,(주)와이비엠넷,2015,057030,1
4883,(주)와이비엠넷,2016,057030,1
4884,(주)와이비엠넷,2017,057030,1
4885,(주)와이비엠넷,2018,057030,1
4886,(주)와이비엠넷,2019,057030,0
4887,(주)와이비엠넷,2020,057030,0
4888,(주)와이비엠넷,2021,057030,0
4889,(주)와이솔,2011,122990,1
4890,(주)와이솔,2012,122990,0
4891,(주)와이솔,2013,122990,0
4892,(주)와이솔,2014,122990,0
4893,(주)와이솔,2015,122990,0
4894,(주)와이솔,2016,122990,1
4895,(주)와이솔,2017,122990,1
4896,(주)와이솔,2018,122990,1
4897,(주)와이솔,2019,122990,1
4898,(주)와이솔,2020,122990,1
4899,(주)와이솔,2021,122990,1
